_id,actor_id,last_update,product,quantity
61d4dcf10f6f8823f6b7ffaa,3,232,4001,1
61d4dcf10f6f8823f6b7ffab,4,232,4001,85
61d4dcf10f6f8823f6b7ffac,3,233,4001,1
61d4dcf10f6f8823f6b7ffad,4,233,4001,84
61d4dcf10f6f8823f6b7ffae,3,234,4001,1
61d4dcf10f6f8823f6b7ffaf,4,234,4001,83
61d4dcf10f6f8823f6b7ffb0,3,235,4001,1
61d4dcf10f6f8823f6b7ffb1,4,235,4001,82
61d4dcf20f6f8823f6b7ffb2,3,236,4001,1
61d4dcf20f6f8823f6b7ffb3,4,236,4001,81
61d4dcf20f6f8823f6b7ffb4,3,237,4001,1
61d4dcf20f6f8823f6b7ffb5,4,237,4001,80
61d4dcf20f6f8823f6b7ffb6,3,238,4001,1
61d4dcf20f6f8823f6b7ffb7,4,238,4001,79
61d4dcf20f6f8823f6b7ffb8,3,239,4001,1
61d4dcf20f6f8823f6b7ffb9,4,239,4001,78
61d4dcf20f6f8823f6b7ffba,3,240,4001,1
61d4dcf20f6f8823f6b7ffbb,4,240,4001,77
61d4dcf20f6f8823f6b7ffbc,3,241,4001,1
61d4dcf20f6f8823f6b7ffbd,4,241,4001,76
61d4dcf20f6f8823f6b7ffbe,3,242,4001,1
61d4dcf20f6f8823f6b7ffbf,4,242,4001,75
61d4dcf20f6f8823f6b7ffc0,3,243,4001,1
61d4dcf20f6f8823f6b7ffc1,4,243,4001,74
61d4dcf20f6f8823f6b7ffc2,3,244,4001,1
61d4dcf20f6f8823f6b7ffc3,4,244,4001,73
61d4dcf20f6f8823f6b7ffc4,3,245,4001,1
61d4dcf20f6f8823f6b7ffc5,4,245,4001,72
61d4dcf20f6f8823f6b7ffc6,3,246,4001,1
61d4dcf20f6f8823f6b7ffc7,4,246,4001,71
61d4dcf20f6f8823f6b7ffc8,3,247,4001,1
61d4dcf20f6f8823f6b7ffc9,4,247,4001,70
61d4dcf20f6f8823f6b7ffca,3,248,4001,1
61d4dcf20f6f8823f6b7ffcb,4,248,4001,69
61d4dcf30f6f8823f6b7ffcc,3,249,4001,1
61d4dcf30f6f8823f6b7ffcd,4,249,4001,68
61d4dcf30f6f8823f6b7ffce,3,250,4001,1
61d4dcf30f6f8823f6b7ffcf,4,250,4001,67
61d4dcf30f6f8823f6b7ffd0,3,251,4001,1
61d4dcf30f6f8823f6b7ffd1,4,251,4001,66
61d4dcf30f6f8823f6b7ffd2,3,252,4001,1
61d4dcf30f6f8823f6b7ffd3,4,252,4001,65
61d4dcf30f6f8823f6b7ffd4,3,253,4001,1
61d4dcf30f6f8823f6b7ffd5,4,253,4001,64
61d4dcf30f6f8823f6b7ffd6,3,254,4001,1
61d4dcf30f6f8823f6b7ffd7,4,254,4001,63
61d4dcf30f6f8823f6b7ffd8,3,255,4001,1
61d4dcf30f6f8823f6b7ffd9,4,255,4001,62
61d4dcf30f6f8823f6b7ffda,3,256,4001,1
61d4dcf30f6f8823f6b7ffdb,4,256,4001,61
61d4dcf30f6f8823f6b7ffdc,3,257,4001,1
61d4dcf30f6f8823f6b7ffdd,4,257,4001,60
61d4dcf30f6f8823f6b7ffde,3,258,4001,1
61d4dcf30f6f8823f6b7ffdf,4,258,4001,59
61d4dcf30f6f8823f6b7ffe0,3,259,4001,1
61d4dcf30f6f8823f6b7ffe1,4,259,4001,58
61d4dcf40f6f8823f6b7ffe2,3,260,4001,1
61d4dcf40f6f8823f6b7ffe3,4,260,4001,57
61d4dcf40f6f8823f6b7ffe4,3,261,4001,1
61d4dcf40f6f8823f6b7ffe5,4,261,4001,56
61d4dcf40f6f8823f6b7ffe6,3,262,4001,1
61d4dcf40f6f8823f6b7ffe7,4,262,4001,55
61d4dcf40f6f8823f6b7ffe8,3,263,4001,1
61d4dcf40f6f8823f6b7ffe9,4,263,4001,54
61d4dcf40f6f8823f6b7ffea,3,264,4001,1
61d4dcf40f6f8823f6b7ffeb,4,264,4001,53
61d4dcf40f6f8823f6b7ffec,3,265,4001,1
61d4dcf40f6f8823f6b7ffed,4,265,4001,52
61d4dcf40f6f8823f6b7ffee,3,266,4001,1
61d4dcf40f6f8823f6b7ffef,4,266,4001,51
61d4dcf40f6f8823f6b7fff0,3,267,4001,1
61d4dcf40f6f8823f6b7fff1,4,267,4001,50
61d4dcf40f6f8823f6b7fff2,3,268,4001,1
61d4dcf40f6f8823f6b7fff3,4,268,4001,49
61d4dcf40f6f8823f6b7fff4,3,269,4001,1
61d4dcf40f6f8823f6b7fff5,4,269,4001,48
61d4dcf40f6f8823f6b7fff6,3,270,4001,1
61d4dcf40f6f8823f6b7fff7,4,270,4001,47
61d4dcf40f6f8823f6b7fff8,3,271,4001,1
61d4dcf50f6f8823f6b7fff9,4,271,4001,46
61d4dcf50f6f8823f6b7fffa,3,272,4001,1
61d4dcf50f6f8823f6b7fffb,4,272,4001,45
61d4dcf50f6f8823f6b7fffc,3,273,4001,1
61d4dcf50f6f8823f6b7fffd,4,273,4001,44
61d4dcf50f6f8823f6b7fffe,3,274,4001,1
61d4dcf50f6f8823f6b7ffff,4,274,4001,43
61d4dcf50f6f8823f6b80000,3,275,4001,1
61d4dcf50f6f8823f6b80001,4,275,4001,42
61d4dcf50f6f8823f6b80002,3,276,4001,1
61d4dcf50f6f8823f6b80003,4,276,4001,41
61d4dcf50f6f8823f6b80004,3,277,4001,1
61d4dcf50f6f8823f6b80005,4,277,4001,40
61d4dcf50f6f8823f6b80006,3,278,4001,1
61d4dcf50f6f8823f6b80007,4,278,4001,39
61d4dcf50f6f8823f6b80008,3,279,4001,1
61d4dcf50f6f8823f6b80009,4,279,4001,38
61d4dcf50f6f8823f6b8000a,3,280,4001,1
61d4dcf50f6f8823f6b8000b,4,280,4001,37
61d4dcf50f6f8823f6b8000c,3,281,4001,1
61d4dcf50f6f8823f6b8000d,4,281,4001,36
61d4dcf60f6f8823f6b8000e,3,282,4001,1
61d4dcf60f6f8823f6b8000f,4,282,4001,35
61d4dcf60f6f8823f6b80010,3,283,4001,1
61d4dcf60f6f8823f6b80011,4,283,4001,34
61d4dcf60f6f8823f6b80012,3,284,4001,1
61d4dcf60f6f8823f6b80013,4,284,4001,33
61d4dcf60f6f8823f6b80014,3,285,4001,1
61d4dcf60f6f8823f6b80015,4,285,4001,32
61d4dcf60f6f8823f6b80016,3,286,4001,1
61d4dcf60f6f8823f6b80017,4,286,4001,31
61d4dcf60f6f8823f6b80018,3,287,4001,1
61d4dcf60f6f8823f6b80019,4,287,4001,30
61d4dcf60f6f8823f6b8001a,3,288,4001,1
61d4dcf60f6f8823f6b8001b,4,288,4001,29
61d4dcf60f6f8823f6b8001c,3,289,4001,1
61d4dcf60f6f8823f6b8001d,4,289,4001,28
61d4dcf60f6f8823f6b8001e,3,290,4001,1
61d4dcf60f6f8823f6b8001f,4,290,4001,27
61d4dcf60f6f8823f6b80020,3,291,4001,1
61d4dcf60f6f8823f6b80021,4,291,4001,26
61d4dcf70f6f8823f6b80022,3,292,4001,1
61d4dcf70f6f8823f6b80023,4,292,4001,25
61d4dcf70f6f8823f6b80024,3,293,4001,1
61d4dcf70f6f8823f6b80025,4,293,4001,24
61d4dcf70f6f8823f6b80026,3,294,4001,1
61d4dcf70f6f8823f6b80027,4,294,4001,23
61d4dcf70f6f8823f6b80028,3,295,4001,1
61d4dcf70f6f8823f6b80029,4,295,4001,22
61d4dcf70f6f8823f6b8002a,3,296,4001,1
61d4dcf70f6f8823f6b8002b,4,296,4001,21
61d4dcf70f6f8823f6b8002c,3,297,4001,1
61d4dcf70f6f8823f6b8002d,4,297,4001,20
61d4dcf70f6f8823f6b8002e,3,298,4001,1
61d4dcf70f6f8823f6b8002f,4,298,4001,19
61d4dcf70f6f8823f6b80030,3,299,4001,1
61d4dcf70f6f8823f6b80031,4,299,4001,18
61d4dcf70f6f8823f6b80032,3,300,4001,1
61d4dcf70f6f8823f6b80033,4,300,4001,17
61d4dcf70f6f8823f6b80034,3,301,4001,1
61d4dcf70f6f8823f6b80035,4,301,4001,16
61d4dcf80f6f8823f6b80036,3,302,4001,1
61d4dcf80f6f8823f6b80037,4,302,4001,15
61d4dcf80f6f8823f6b80038,3,303,4001,1
61d4dcf80f6f8823f6b80039,4,303,4001,14
61d4dcf80f6f8823f6b8003a,3,304,4001,1
61d4dcf80f6f8823f6b8003b,4,304,4001,13
61d4dcf80f6f8823f6b8003c,3,305,4001,1
61d4dcf80f6f8823f6b8003d,4,305,4001,12
61d4dcf80f6f8823f6b8003e,3,306,4001,1
61d4dcf80f6f8823f6b8003f,4,306,4001,11
61d4dcf80f6f8823f6b80040,3,307,4001,1
61d4dcf80f6f8823f6b80041,4,307,4001,10
61d4dcf80f6f8823f6b80042,3,308,4001,1
61d4dcf80f6f8823f6b80043,4,308,4001,9
61d4dcf80f6f8823f6b80044,3,309,4001,1
61d4dcf80f6f8823f6b80045,4,309,4001,8
61d4dcf80f6f8823f6b80046,3,310,4001,1
61d4dcf80f6f8823f6b80047,4,310,4001,7
61d4dcf80f6f8823f6b80048,3,311,4001,1
61d4dcf80f6f8823f6b80049,4,311,4001,6
61d4dcf90f6f8823f6b8004a,3,312,4001,1
61d4dcf90f6f8823f6b8004b,4,312,4001,5
61d4dcf90f6f8823f6b8004c,3,313,4001,1
61d4dcf90f6f8823f6b8004d,4,313,4001,4
61d4dcf90f6f8823f6b8004e,3,314,4001,1
61d4dcf90f6f8823f6b8004f,4,314,4001,3
61d4dcf90f6f8823f6b80050,3,315,4001,1
61d4dcf90f6f8823f6b80051,4,315,4001,2
61d4dcf90f6f8823f6b80052,5,315,5001,99998
61d4dcf90f6f8823f6b80053,3,316,4001,1
61d4dcf90f6f8823f6b80054,4,316,5001,1
61d4dcf90f6f8823f6b80055,4,316,4001,1
61d4dcf90f6f8823f6b80056,5,316,5001,99997
61d4dcf90f6f8823f6b80057,3,317,4001,1
61d4dcf90f6f8823f6b80058,4,317,5001,1
61d4dcf90f6f8823f6b80059,4,317,4001,0
61d4dcf90f6f8823f6b8005a,5,317,5001,99996
61d4dcf90f6f8823f6b8005b,3,318,4001,1
61d4dcf90f6f8823f6b8005c,4,318,5001,1
61d4dcf90f6f8823f6b8005d,5,318,5001,99995
61d4dcf90f6f8823f6b8005e,4,319,5001,1
61d4dcf90f6f8823f6b8005f,5,319,5001,99994
61d4dcf90f6f8823f6b80060,4,320,5001,1
61d4dcfa0f6f8823f6b80061,5,320,5001,99993
61d4dcfa0f6f8823f6b80062,4,321,5001,1
61d4dcfa0f6f8823f6b80063,5,321,5001,99992
61d4dcfa0f6f8823f6b80064,4,322,5001,1
61d4dcfa0f6f8823f6b80065,5,322,5001,99991
61d4dcfa0f6f8823f6b80066,4,323,5001,1
61d4dcfa0f6f8823f6b80067,5,323,5001,99990
61d4dcfa0f6f8823f6b80068,4,324,5001,1
61d4dcfa0f6f8823f6b80069,5,324,5001,99989
61d4dcfa0f6f8823f6b8006a,4,325,5001,1
61d4dcfa0f6f8823f6b8006b,5,325,5001,99988
61d4dcfa0f6f8823f6b8006c,4,326,5001,1
61d4dcfa0f6f8823f6b8006d,5,326,5001,99987
61d4dcfa0f6f8823f6b8006e,4,327,5001,1
61d4dcfa0f6f8823f6b8006f,5,327,5001,99986
61d4dcfa0f6f8823f6b80070,4,328,5001,1
61d4dcfa0f6f8823f6b80071,5,328,5001,99985
61d4dcfb0f6f8823f6b80072,4,329,5001,1
61d4dcfb0f6f8823f6b80073,5,329,5001,99984
61d4dcfb0f6f8823f6b80074,4,330,5001,1
61d4dcfb0f6f8823f6b80075,5,330,5001,99983
61d4dcfb0f6f8823f6b80076,4,331,5001,1
61d4dcfb0f6f8823f6b80077,5,331,5001,99982
61d4dcfb0f6f8823f6b80078,4,332,5001,1
61d4dcfb0f6f8823f6b80079,5,332,5001,99981
61d4dcfb0f6f8823f6b8007a,4,333,5001,1
61d4dcfb0f6f8823f6b8007b,5,333,5001,99980
61d4dcfb0f6f8823f6b8007c,4,334,5001,1
61d4dcfb0f6f8823f6b8007d,5,334,5001,99979
61d4dcfb0f6f8823f6b8007e,4,335,5001,1
61d4dcfb0f6f8823f6b8007f,5,335,5001,99978
61d4dcfb0f6f8823f6b80080,4,336,5001,1
61d4dcfb0f6f8823f6b80081,5,336,5001,99977
61d4dcfc0f6f8823f6b80082,4,337,5001,1
61d4dcfc0f6f8823f6b80083,5,337,5001,99976
61d4dcfc0f6f8823f6b80084,4,338,5001,1
61d4dcfc0f6f8823f6b80085,5,338,5001,99975
61d4dcfc0f6f8823f6b80086,4,339,5001,1
61d4dcfc0f6f8823f6b80087,5,339,5001,99974
61d4dcfc0f6f8823f6b80088,4,340,5001,1
61d4dcfc0f6f8823f6b80089,5,340,5001,99973
61d4dcfc0f6f8823f6b8008a,4,341,5001,1
61d4dcfc0f6f8823f6b8008b,5,341,5001,99972
61d4dcfc0f6f8823f6b8008c,4,342,5001,1
61d4dcfc0f6f8823f6b8008d,5,342,5001,99971
61d4dcfc0f6f8823f6b8008e,4,343,5001,1
61d4dcfc0f6f8823f6b8008f,5,343,5001,99970
61d4dcfc0f6f8823f6b80090,4,344,5001,1
61d4dcfc0f6f8823f6b80091,5,344,5001,99969
61d4dcfd0f6f8823f6b80092,4,345,5001,1
61d4dcfd0f6f8823f6b80093,5,345,5001,99968
61d4dcfd0f6f8823f6b80094,4,346,5001,1
61d4dcfd0f6f8823f6b80095,5,346,5001,99967
61d4dcfd0f6f8823f6b80096,4,347,5001,1
61d4dcfd0f6f8823f6b80097,5,347,5001,99966
61d4dcfd0f6f8823f6b80098,4,348,5001,1
61d4dcfd0f6f8823f6b80099,5,348,5001,99965
61d4dcfd0f6f8823f6b8009a,4,349,5001,1
61d4dcfd0f6f8823f6b8009b,5,349,5001,99964
61d4dcfd0f6f8823f6b8009c,4,350,5001,1
61d4dcfd0f6f8823f6b8009d,5,350,5001,99963
61d4dcfd0f6f8823f6b8009e,4,351,5001,1
61d4dcfd0f6f8823f6b8009f,5,351,5001,99962
61d4dcfe0f6f8823f6b800a0,4,352,5001,1
61d4dcfe0f6f8823f6b800a1,5,352,5001,99961
61d4dcfe0f6f8823f6b800a2,4,353,5001,1
61d4dcfe0f6f8823f6b800a3,5,353,5001,99960
61d4dcfe0f6f8823f6b800a4,4,354,5001,1
61d4dcfe0f6f8823f6b800a5,5,354,5001,99959
61d4dcfe0f6f8823f6b800a6,4,355,5001,1
61d4dcfe0f6f8823f6b800a7,5,355,5001,99958
61d4dcfe0f6f8823f6b800a8,4,356,5001,1
61d4dcfe0f6f8823f6b800a9,5,356,5001,99957
61d4dcfe0f6f8823f6b800aa,4,357,5001,1
61d4dcfe0f6f8823f6b800ab,5,357,5001,99956
61d4dcfe0f6f8823f6b800ac,4,358,5001,1
61d4dcfe0f6f8823f6b800ad,5,358,5001,99955
61d4dcfe0f6f8823f6b800ae,4,359,5001,1
61d4dcfe0f6f8823f6b800af,5,359,5001,99954
61d4dcff0f6f8823f6b800b0,4,360,5001,1
61d4dcff0f6f8823f6b800b1,5,360,5001,99953
61d4dcff0f6f8823f6b800b2,4,361,5001,1
61d4dcff0f6f8823f6b800b3,5,361,5001,99952
61d4dcff0f6f8823f6b800b4,4,362,5001,1
61d4dcff0f6f8823f6b800b5,5,362,5001,99951
61d4dcff0f6f8823f6b800b6,4,363,5001,1
61d4dcff0f6f8823f6b800b7,5,363,5001,99950
61d4dcff0f6f8823f6b800b8,4,364,5001,1
61d4dcff0f6f8823f6b800b9,5,364,5001,99949
61d4dcff0f6f8823f6b800ba,4,365,5001,1
61d4dcff0f6f8823f6b800bb,5,365,5001,99948
