5,5001,1,4,5000001,0
6,5001,1,4,5000002,0
7,5001,1,4,5000003,0
8,5001,1,4,5000004,0
9,5001,1,4,5000005,0
10,5001,1,4,5000006,0
11,5001,1,4,5000007,0
12,5001,1,4,5000008,0
13,5001,1,4,5000009,0
14,5001,1,4,5000010,0
15,5001,1,4,5000011,0
16,5001,1,4,5000012,0
17,5001,1,4,5000013,0
18,5001,1,4,5000014,0
19,5001,1,4,5000015,0
20,5001,1,4,5000016,0
21,5001,1,4,5000017,0
22,5001,1,4,5000018,0
23,5001,1,4,5000019,0
24,5001,1,4,5000020,0
25,5001,1,4,5000021,0
26,5001,1,4,5000022,0
27,5001,1,4,5000023,0
28,5001,1,4,5000024,0
29,5001,1,4,5000025,0
30,5001,1,4,5000026,0
31,5001,1,4,5000027,0
32,5001,1,4,5000028,0
33,5001,1,4,5000029,0
34,5001,1,4,5000030,0
35,5001,1,4,5000031,0
36,5001,1,4,5000032,0
37,5001,1,4,5000033,0
38,5001,1,4,5000034,0
39,5001,1,4,5000035,0
40,5001,1,4,5000036,0
41,5001,1,4,5000037,0
42,5001,1,4,5000038,0
43,5001,1,4,5000039,0
44,5001,1,4,5000040,0
45,5001,1,4,5000041,0
46,5001,1,4,5000042,0
47,5001,1,4,5000043,0
48,5001,1,4,5000044,0
49,5001,1,4,5000045,0
50,5001,1,4,5000046,0
51,5001,1,4,5000047,0
52,5001,1,4,5000048,0
53,5001,1,4,5000049,0
54,5001,1,4,5000050,0
55,5001,1,4,5000051,0
56,5001,1,4,5000052,0
57,5001,1,4,5000053,0
58,5001,1,4,5000054,0
59,5001,1,4,5000055,0
60,5001,1,4,5000056,0
61,5001,1,4,5000057,0
62,5001,1,4,5000058,0
63,5001,1,4,5000059,0
64,5001,1,4,5000060,0
65,5001,1,4,5000061,0
66,5001,1,4,5000062,0
67,5001,1,4,5000063,0
68,5001,1,4,5000064,0
69,5001,1,4,5000065,0
70,5001,1,4,5000066,0
71,5001,1,4,5000067,0
72,5001,1,4,5000068,0
73,5001,1,4,5000069,0
74,5001,1,4,5000070,0
75,5001,1,4,5000071,0
76,5001,1,4,5000072,0
77,5001,1,4,5000073,0
78,5001,1,4,5000074,0
79,5001,1,4,5000075,0
80,5001,1,4,5000076,0
81,5001,1,4,5000077,0
82,5001,1,4,5000078,0
83,5001,1,4,5000079,0
84,5001,1,4,5000080,0
85,5001,1,4,5000081,0
86,5001,1,4,5000082,0
87,5001,1,4,5000083,0
88,5001,1,4,5000084,0
89,5001,1,4,5000085,0
90,5001,1,4,5000086,0
91,5001,1,4,5000087,0
92,5001,1,4,5000088,0
93,5001,1,4,5000089,0
94,5001,1,4,5000090,0
95,5001,1,4,5000091,0
96,5001,1,4,5000092,0
97,5001,1,4,5000093,0
98,5001,1,4,5000094,0
99,5001,1,4,5000095,0
100,5001,1,4,5000096,0
101,5001,1,4,5000097,0
102,5001,1,4,5000098,0
103,5001,1,4,5000099,0
104,5001,1,4,5000100,0
105,5001,1,4,5000101,0
106,5001,1,4,5000102,0
107,5001,1,4,5000103,0
108,5001,1,4,5000104,0
109,5001,1,4,5000105,0
110,5001,1,4,5000106,0
111,5001,1,4,5000107,0
112,5001,1,4,5000108,0
113,5001,1,4,5000109,0
114,5001,1,4,5000110,0
115,5001,1,4,5000111,0
116,5001,1,4,5000112,0
117,5001,1,4,5000113,0
118,5001,1,4,5000114,0
119,5001,1,4,5000115,0
120,5001,1,4,5000116,0
121,5001,1,4,5000117,0
122,5001,1,4,5000118,0
123,5001,1,4,5000119,0
124,5001,1,4,5000120,0
125,5001,1,4,5000121,0
126,5001,1,4,5000122,0
127,5001,1,4,5000123,0
128,5001,1,4,5000124,0
129,5001,1,4,5000125,0
130,5001,1,4,5000126,0
131,5001,1,4,5000127,0
132,5001,1,4,5000128,0
133,5001,1,4,5000129,0
134,5001,1,4,5000130,0
135,5001,1,4,5000131,0
136,5001,1,4,5000132,0
137,5001,1,4,5000133,0
138,5001,1,4,5000134,0
139,5001,1,4,5000135,0
140,5001,1,4,5000136,0
141,5001,1,4,5000137,0
142,5001,1,4,5000138,0
143,5001,1,4,5000139,0
144,5001,1,4,5000140,0
145,5001,1,4,5000141,0
146,5001,1,4,5000142,0
147,5001,1,4,5000143,0
148,5001,1,4,5000144,0
149,5001,1,4,5000145,0
150,5001,1,4,5000146,0
151,5001,1,4,5000147,0
152,5001,1,4,5000148,0
153,5001,1,4,5000149,0
154,5001,1,4,5000150,0
155,5001,1,4,5000151,0
156,5001,1,4,5000152,0
157,5001,1,4,5000153,0
158,5001,1,4,5000154,0
159,5001,1,4,5000155,0
160,5001,1,4,5000156,0
161,5001,1,4,5000157,0
162,5001,1,4,5000158,0
163,5001,1,4,5000159,0
164,5001,1,4,5000160,0
165,5001,1,4,5000161,0
166,5001,1,4,5000162,0
167,5001,1,4,5000163,0
168,5001,1,4,5000164,0
169,5001,1,4,5000165,0
170,5001,1,4,5000166,0
171,5001,1,4,5000167,0
172,5001,1,4,5000168,0
173,5001,1,4,5000169,0
174,5001,1,4,5000170,0
175,5001,1,4,5000171,0
176,5001,1,4,5000172,0
177,5001,1,4,5000173,0
178,5001,1,4,5000174,0
179,5001,1,4,5000175,0
180,5001,1,4,5000176,0
181,5001,1,4,5000177,0
182,5001,1,4,5000178,0
183,5001,1,4,5000179,0
184,5001,1,4,5000180,0
185,5001,1,4,5000181,0
186,5001,1,4,5000182,0
187,5001,1,4,5000183,0
188,5001,1,4,5000184,0
189,5001,1,4,5000185,0
190,5001,1,4,5000186,0
191,5001,1,4,5000187,0
192,5001,1,4,5000188,0
193,5001,1,4,5000189,0
194,5001,1,4,5000190,0
195,5001,1,4,5000191,0
196,5001,1,4,5000192,0
197,5001,1,4,5000193,0
198,5001,1,4,5000194,0
199,5001,1,4,5000195,0
200,5001,1,4,5000196,0
201,5001,1,4,5000197,0
202,5001,1,4,5000198,0
203,5001,1,4,5000199,0
204,5001,1,4,5000200,0
205,5001,1,4,5000201,0
206,5001,1,4,5000202,0
207,5001,1,4,5000203,0
208,5001,1,4,5000204,0
209,5001,1,4,5000205,0
210,5001,1,4,5000206,0
211,5001,1,4,5000207,0
212,5001,1,4,5000208,0
213,5001,1,4,5000209,0
214,5001,1,4,5000210,0
215,5001,1,4,5000211,0
216,5001,1,4,5000212,0
217,5001,1,4,5000213,0
218,5001,1,4,5000214,0
219,5001,1,4,5000215,0
220,5001,1,4,5000216,0
221,5001,1,4,5000217,0
222,5001,1,4,5000218,0
223,5001,1,4,5000219,0
224,5001,1,4,5000220,0
225,5001,1,4,5000221,0
226,5001,1,4,5000222,0
227,5001,1,4,5000223,0
228,5001,1,4,5000224,0
229,5001,1,4,5000225,0
230,5001,1,4,5000226,0
231,5001,1,4,5000227,0
232,5001,1,4,5000228,0
233,5001,1,4,5000229,0
234,5001,1,4,5000230,0
235,5001,1,4,5000231,0
236,5001,1,4,5000232,0
237,5001,1,4,5000233,0
238,5001,1,4,5000234,0
239,5001,1,4,5000235,0
240,5001,1,4,5000236,0
241,5001,1,4,5000237,0
242,5001,1,4,5000238,0
243,5001,1,4,5000239,0
244,5001,1,4,5000240,0
245,5001,1,4,5000241,0
246,5001,1,4,5000242,0
247,5001,1,4,5000243,0
248,5001,1,4,5000244,0
249,5001,1,4,5000245,0
250,5001,1,4,5000246,0
251,5001,1,4,5000247,0
252,5001,1,4,5000248,0
253,5001,1,4,5000249,0
254,5001,1,4,5000250,0
255,5001,1,4,5000251,0
256,5001,1,4,5000252,0
257,5001,1,4,5000253,0
258,5001,1,4,5000254,0
259,5001,1,4,5000255,0
260,5001,1,4,5000256,0
261,5001,1,4,5000257,0
262,5001,1,4,5000258,0
263,5001,1,4,5000259,0
264,5001,1,4,5000260,0
265,5001,1,4,5000261,0
266,5001,1,4,5000262,0
267,5001,1,4,5000263,0
268,5001,1,4,5000264,0
269,5001,1,4,5000265,0
270,5001,1,4,5000266,0
271,5001,1,4,5000267,0
272,5001,1,4,5000268,0
273,5001,1,4,5000269,0
274,5001,1,4,5000270,0
275,5001,1,4,5000271,0
276,5001,1,4,5000272,0
277,5001,1,4,5000273,0
278,5001,1,4,5000274,0
279,5001,1,4,5000275,0
280,5001,1,4,5000276,0
281,5001,1,4,5000277,0
282,5001,1,4,5000278,0
283,5001,1,4,5000279,0
284,5001,1,4,5000280,0
285,5001,1,4,5000281,0
286,5001,1,4,5000282,0
287,5001,1,4,5000283,0
288,5001,1,4,5000284,0
289,5001,1,4,5000285,0
290,5001,1,4,5000286,0
291,5001,1,4,5000287,0
292,5001,1,4,5000288,0
293,5001,1,4,5000289,0
294,5001,1,4,5000290,0
295,5001,1,4,5000291,0
296,5001,1,4,5000292,0
297,5001,1,4,5000293,0
298,5001,1,4,5000294,0
299,5001,1,4,5000295,0
300,5001,1,4,5000296,0
301,5001,1,4,5000297,0
302,5001,1,4,5000298,0
303,5001,1,4,5000299,0
304,5001,1,4,5000300,0
305,5001,1,4,5000301,0
306,5001,1,4,5000302,0
307,5001,1,4,5000303,0
308,5001,1,4,5000304,0
309,5001,1,4,5000305,0
310,5001,1,4,5000306,0
311,5001,1,4,5000307,0
312,5001,1,4,5000308,0
313,5001,1,4,5000309,0
314,5001,1,4,5000310,0
315,5001,1,4,5000311,0
316,5001,1,4,5000312,0
317,5001,1,4,5000313,0
318,5001,1,4,5000314,0
319,5001,1,4,5000315,0
320,5001,1,4,5000316,0
321,5001,1,4,5000317,0
322,5001,1,4,5000318,0
323,5001,1,4,5000319,0
324,5001,1,4,5000320,0
325,5001,1,4,5000321,0
326,5001,1,4,5000322,0
327,5001,1,4,5000323,0
328,5001,1,4,5000324,0
329,5001,1,4,5000325,0
330,5001,1,4,5000326,0
331,5001,1,4,5000327,0
332,5001,1,4,5000328,0
333,5001,1,4,5000329,0
334,5001,1,4,5000330,0
335,5001,1,4,5000331,0
336,5001,1,4,5000332,0
337,5001,1,4,5000333,0
338,5001,1,4,5000334,0
339,5001,1,4,5000335,0
340,5001,1,4,5000336,0
341,5001,1,4,5000337,0
342,5001,1,4,5000338,0
343,5001,1,4,5000339,0
344,5001,1,4,5000340,0
345,5001,1,4,5000341,0
346,5001,1,4,5000342,0
347,5001,1,4,5000343,0
348,5001,1,4,5000344,0
349,5001,1,4,5000345,0
350,5001,1,4,5000346,0
351,5001,1,4,5000347,0
352,5001,1,4,5000348,0
353,5001,1,4,5000349,0
354,5001,1,4,5000350,0
355,5001,1,4,5000351,0
356,5001,1,4,5000352,0
357,5001,1,4,5000353,0
358,5001,1,4,5000354,0
359,5001,1,4,5000355,0
360,5001,1,4,5000356,0
361,5001,1,4,5000357,0
362,5001,1,4,5000358,0
363,5001,1,4,5000359,0
364,5001,1,4,5000360,0
365,5001,1,4,5000361,0
