103,3001,1,2,3000101,1
104,3001,1,2,3000102,0
104,3001,1,2,3000102,1
105,3001,1,2,3000103,0
105,3001,1,2,3000103,1
106,3001,1,2,3000104,0
106,3001,1,2,3000104,1
107,3001,1,2,3000105,0
107,3001,1,2,3000105,1
108,3001,1,2,3000106,0
108,3001,1,2,3000106,1
109,3001,1,2,3000107,0
109,3001,1,2,3000107,1
110,3001,1,2,3000108,0
110,3001,1,2,3000108,1
111,3001,1,2,3000109,0
111,3001,1,2,3000109,1
112,3001,1,2,3000110,0
112,3001,1,2,3000110,1
113,3001,1,2,3000111,0
113,3001,1,2,3000111,1
114,3001,1,2,3000112,0
114,3001,1,2,3000112,1
115,3001,1,2,3000113,0
115,3001,1,2,3000113,1
116,3001,1,2,3000114,0
116,3001,1,2,3000114,1
117,3001,1,2,3000115,0
117,3001,1,2,3000115,1
118,3001,1,2,3000116,0
118,3001,1,2,3000116,1
119,3001,1,2,3000117,0
119,3001,1,2,3000117,1
120,3001,1,2,3000118,0
120,3001,1,2,3000118,1
121,3001,1,2,3000119,0
121,3001,1,2,3000119,1
122,3001,1,2,3000120,0
122,3001,1,2,3000120,1
123,3001,1,2,3000121,0
123,3001,1,2,3000121,1
124,3001,1,2,3000122,0
124,3001,1,2,3000122,1
125,3001,1,2,3000123,0
125,3001,1,2,3000123,1
126,3001,1,2,3000124,0
126,3001,1,2,3000124,1
127,3001,1,2,3000125,0
127,3001,1,2,3000125,1
128,3001,1,2,3000126,0
128,3001,1,2,3000126,1
129,3001,1,2,3000127,0
129,3001,1,2,3000127,1
130,3001,1,2,3000128,0
130,3001,1,2,3000128,1
131,3001,1,2,3000129,0
131,3001,1,2,3000129,1
132,3001,1,2,3000130,0
132,3001,1,2,3000130,1
133,3001,1,2,3000131,0
133,3001,1,2,3000131,1
134,3001,1,2,3000132,0
134,3001,1,2,3000132,1
135,3001,1,2,3000133,0
135,3001,1,2,3000133,1
136,3001,1,2,3000134,0
136,3001,1,2,3000134,1
137,3001,1,2,3000135,0
137,3001,1,2,3000135,1
138,3001,1,2,3000136,0
138,3001,1,2,3000136,1
139,3001,1,2,3000137,0
139,3001,1,2,3000137,1
140,3001,1,2,3000138,0
140,3001,1,2,3000138,1
141,3001,1,2,3000139,0
141,3001,1,2,3000139,1
142,3001,1,2,3000140,0
142,3001,1,2,3000140,1
143,3001,1,2,3000141,0
143,3001,1,2,3000141,1
144,3001,1,2,3000142,0
144,3001,1,2,3000142,1
145,3001,1,2,3000143,0
145,3001,1,2,3000143,1
146,3001,1,2,3000144,0
146,3001,1,2,3000144,1
147,3001,1,2,3000145,0
147,3001,1,2,3000145,1
148,3001,1,2,3000146,0
148,3001,1,2,3000146,1
149,3001,1,2,3000147,0
149,3001,1,2,3000147,1
150,3001,1,2,3000148,0
150,3001,1,2,3000148,1
151,3001,1,2,3000149,0
151,3001,1,2,3000149,1
152,3001,1,2,3000150,0
152,3001,1,2,3000150,1
153,3001,1,2,3000151,0
153,3001,1,2,3000151,1
154,3001,1,2,3000152,0
154,3001,1,2,3000152,1
155,3001,1,2,3000153,0
155,3001,1,2,3000153,1
156,3001,1,2,3000154,0
156,3001,1,2,3000154,1
157,3001,1,2,3000155,0
157,3001,1,2,3000155,1
158,3001,1,2,3000156,0
158,3001,1,2,3000156,1
159,3001,1,2,3000157,0
159,3001,1,2,3000157,1
160,3001,1,2,3000158,0
160,3001,1,2,3000158,1
161,3001,1,2,3000159,0
161,3001,1,2,3000159,1
162,3001,1,2,3000160,0
162,3001,1,2,3000160,1
163,3001,1,2,3000161,0
163,3001,1,2,3000161,1
164,3001,1,2,3000162,0
164,3001,1,2,3000162,1
165,3001,1,2,3000163,0
165,3001,1,2,3000163,1
166,3001,1,2,3000164,0
166,3001,1,2,3000164,1
167,3001,1,2,3000165,0
167,3001,1,2,3000165,1
168,3001,1,2,3000166,0
168,3001,1,2,3000166,1
169,3001,1,2,3000167,0
169,3001,1,2,3000167,1
170,3001,1,2,3000168,0
170,3001,1,2,3000168,1
171,3001,1,2,3000169,0
171,3001,1,2,3000169,1
172,3001,1,2,3000170,0
172,3001,1,2,3000170,1
173,3001,1,2,3000171,0
173,3001,1,2,3000171,1
174,3001,1,2,3000172,0
174,3001,1,2,3000172,1
175,3001,1,2,3000173,0
175,3001,1,2,3000173,1
176,3001,1,2,3000174,0
176,3001,1,2,3000174,1
177,3001,1,2,3000175,0
177,3001,1,2,3000175,1
178,3001,1,2,3000176,0
178,3001,1,2,3000176,1
179,3001,1,2,3000177,0
179,3001,1,2,3000177,1
180,3001,1,2,3000178,0
180,3001,1,2,3000178,1
181,3001,1,2,3000179,0
181,3001,1,2,3000179,1
182,3001,1,2,3000180,0
182,3001,1,2,3000180,1
183,3001,1,2,3000181,0
183,3001,1,2,3000181,1
184,3001,1,2,3000182,0
184,3001,1,2,3000182,1
185,3001,1,2,3000183,0
185,3001,1,2,3000183,1
186,3001,1,2,3000184,0
186,3001,1,2,3000184,1
187,3001,1,2,3000185,0
187,3001,1,2,3000185,1
188,3001,1,2,3000186,0
188,3001,1,2,3000186,1
189,3001,1,2,3000187,0
189,3001,1,2,3000187,1
190,3001,1,2,3000188,0
190,3001,1,2,3000188,1
191,3001,1,2,3000189,0
191,3001,1,2,3000189,1
192,3001,1,2,3000190,0
192,3001,1,2,3000190,1
193,3001,1,2,3000191,0
193,3001,1,2,3000191,1
194,3001,1,2,3000192,0
194,3001,1,2,3000192,1
195,3001,1,2,3000193,0
195,3001,1,2,3000193,1
196,3001,1,2,3000194,0
196,3001,1,2,3000194,1
197,3001,1,2,3000195,0
197,3001,1,2,3000195,1
198,3001,1,2,3000196,0
198,3001,1,2,3000196,1
199,3001,1,2,3000197,0
199,3001,1,2,3000197,1
200,3001,1,2,3000198,0
200,3001,1,2,3000198,1
201,3001,1,2,3000199,0
201,3001,1,2,3000199,1
202,3001,1,2,3000200,0
202,3001,1,2,3000200,1
203,3001,1,2,3000201,0
203,3001,1,2,3000201,1
204,3001,1,2,3000202,0
204,3001,1,2,3000202,1
205,3001,1,2,3000203,0
205,3001,1,2,3000203,1
206,3001,1,2,3000204,0
206,3001,1,2,3000204,1
207,3001,1,2,3000205,0
207,3001,1,2,3000205,1
208,3001,1,2,3000206,0
208,3001,1,2,3000206,1
209,3001,1,2,3000207,0
209,3001,1,2,3000207,1
210,3001,1,2,3000208,0
210,3001,1,2,3000208,1
211,3001,1,2,3000209,0
211,3001,1,2,3000209,1
212,3001,1,2,3000210,0
212,3001,1,2,3000210,1
213,3001,1,2,3000211,0
213,3001,1,2,3000211,1
214,3001,1,2,3000212,0
214,3001,1,2,3000212,1
215,3001,1,2,3000213,0
215,3001,1,2,3000213,1
216,3001,1,2,3000214,0
216,3001,1,2,3000214,1
217,3001,1,2,3000215,0
217,3001,1,2,3000215,1
218,3001,1,2,3000216,0
218,3001,1,2,3000216,1
219,3001,1,2,3000217,0
219,3001,1,2,3000217,1
220,3001,1,2,3000218,0
220,3001,1,2,3000218,1
221,3001,1,2,3000219,0
221,3001,1,2,3000219,1
222,3001,1,2,3000220,0
222,3001,1,2,3000220,1
223,3001,1,2,3000221,0
223,3001,1,2,3000221,1
224,3001,1,2,3000222,0
224,3001,1,2,3000222,1
225,3001,1,2,3000223,0
225,3001,1,2,3000223,1
226,3001,1,2,3000224,0
226,3001,1,2,3000224,1
227,3001,1,2,3000225,0
227,3001,1,2,3000225,1
228,3001,1,2,3000226,0
228,3001,1,2,3000226,1
229,3001,1,2,3000227,0
229,3001,1,2,3000227,1
230,3001,1,2,3000228,0
230,3001,1,2,3000228,1
231,3001,1,2,3000229,0
231,3001,1,2,3000229,1
232,3001,1,2,3000230,0
232,3001,1,2,3000230,1
233,3001,1,2,3000231,0
233,3001,1,2,3000231,1
234,3001,1,2,3000232,0
234,3001,1,2,3000232,1
235,3001,1,2,3000233,0
235,3001,1,2,3000233,1
236,3001,1,2,3000234,0
236,3001,1,2,3000234,1
237,3001,1,2,3000235,0
237,3001,1,2,3000235,1
238,3001,1,2,3000236,0
238,3001,1,2,3000236,1
239,3001,1,2,3000237,0
239,3001,1,2,3000237,1
240,3001,1,2,3000238,0
240,3001,1,2,3000238,1
241,3001,1,2,3000239,0
241,3001,1,2,3000239,1
242,3001,1,2,3000240,0
242,3001,1,2,3000240,1
243,3001,1,2,3000241,0
243,3001,1,2,3000241,1
244,3001,1,2,3000242,0
244,3001,1,2,3000242,1
245,3001,1,2,3000243,0
245,3001,1,2,3000243,1
246,3001,1,2,3000244,0
246,3001,1,2,3000244,1
247,3001,1,2,3000245,0
247,3001,1,2,3000245,1
248,3001,1,2,3000246,0
248,3001,1,2,3000246,1
249,3001,1,2,3000247,0
249,3001,1,2,3000247,1
250,3001,1,2,3000248,0
250,3001,1,2,3000248,1
251,3001,1,2,3000249,0
251,3001,1,2,3000249,1
252,3001,1,2,3000250,0
252,3001,1,2,3000250,1
253,3001,1,2,3000251,0
253,3001,1,2,3000251,1
254,3001,1,2,3000252,0
254,3001,1,2,3000252,1
255,3001,1,2,3000253,0
255,3001,1,2,3000253,1
256,3001,1,2,3000254,0
256,3001,1,2,3000254,1
257,3001,1,2,3000255,0
257,3001,1,2,3000255,1
258,3001,1,2,3000256,0
258,3001,1,2,3000256,1
259,3001,1,2,3000257,0
259,3001,1,2,3000257,1
260,3001,1,2,3000258,0
260,3001,1,2,3000258,1
261,3001,1,2,3000259,0
261,3001,1,2,3000259,1
262,3001,1,2,3000260,0
262,3001,1,2,3000260,1
263,3001,1,2,3000261,0
263,3001,1,2,3000261,1
264,3001,1,2,3000262,0
264,3001,1,2,3000262,1
265,3001,1,2,3000263,0
265,3001,1,2,3000263,1
266,3001,1,2,3000264,0
266,3001,1,2,3000264,1
267,3001,1,2,3000265,0
267,3001,1,2,3000265,1
268,3001,1,2,3000266,0
268,3001,1,2,3000266,1
269,3001,1,2,3000267,0
269,3001,1,2,3000267,1
270,3001,1,2,3000268,0
270,3001,1,2,3000268,1
271,3001,1,2,3000269,0
271,3001,1,2,3000269,1
272,3001,1,2,3000270,0
272,3001,1,2,3000270,1
273,3001,1,2,3000271,0
273,3001,1,2,3000271,1
274,3001,1,2,3000272,0
274,3001,1,2,3000272,1
275,3001,1,2,3000273,0
275,3001,1,2,3000273,1
276,3001,1,2,3000274,0
276,3001,1,2,3000274,1
277,3001,1,2,3000275,0
277,3001,1,2,3000275,1
278,3001,1,2,3000276,0
278,3001,1,2,3000276,1
279,3001,1,2,3000277,0
279,3001,1,2,3000277,1
280,3001,1,2,3000278,0
280,3001,1,2,3000278,1
281,3001,1,2,3000279,0
281,3001,1,2,3000279,1
282,3001,1,2,3000280,0
282,3001,1,2,3000280,1
283,3001,1,2,3000281,0
283,3001,1,2,3000281,1
284,3001,1,2,3000282,0
284,3001,1,2,3000282,1
285,3001,1,2,3000283,0
285,3001,1,2,3000283,1
286,3001,1,2,3000284,0
286,3001,1,2,3000284,1
287,3001,1,2,3000285,0
287,3001,1,2,3000285,1
288,3001,1,2,3000286,0
288,3001,1,2,3000286,1
289,3001,1,2,3000287,0
289,3001,1,2,3000287,1
290,3001,1,2,3000288,0
290,3001,1,2,3000288,1
291,3001,1,2,3000289,0
291,3001,1,2,3000289,1
292,3001,1,2,3000290,0
292,3001,1,2,3000290,1
293,3001,1,2,3000291,0
293,3001,1,2,3000291,1
294,3001,1,2,3000292,0
294,3001,1,2,3000292,1
295,3001,1,2,3000293,0
295,3001,1,2,3000293,1
296,3001,1,2,3000294,0
296,3001,1,2,3000294,1
297,3001,1,2,3000295,0
297,3001,1,2,3000295,1
298,3001,1,2,3000296,0
298,3001,1,2,3000296,1
299,3001,1,2,3000297,0
299,3001,1,2,3000297,1
300,3001,1,2,3000298,0
300,3001,1,2,3000298,1
301,3001,1,2,3000299,0
301,3001,1,2,3000299,1
302,3001,1,2,3000300,0
302,3001,1,2,3000300,1
303,3001,1,2,3000301,0
303,3001,1,2,3000301,1
304,3001,1,2,3000302,0
304,3001,1,2,3000302,1
305,3001,1,2,3000303,0
305,3001,1,2,3000303,1
306,3001,1,2,3000304,0
306,3001,1,2,3000304,1
307,3001,1,2,3000305,0
307,3001,1,2,3000305,1
308,3001,1,2,3000306,0
308,3001,1,2,3000306,1
309,3001,1,2,3000307,0
309,3001,1,2,3000307,1
310,3001,1,2,3000308,0
310,3001,1,2,3000308,1
311,3001,1,2,3000309,0
311,3001,1,2,3000309,1
312,3001,1,2,3000310,0
312,3001,1,2,3000310,1
313,3001,1,2,3000311,0
313,3001,1,2,3000311,1
314,3001,1,2,3000312,0
314,3001,1,2,3000312,1
315,3001,1,2,3000313,0
315,3001,1,2,3000313,1
316,3001,1,2,3000314,0
316,3001,1,2,3000314,1
317,3001,1,2,3000315,0
317,3001,1,2,3000315,1
318,3001,1,2,3000316,0
318,3001,1,2,3000316,1
319,3001,1,2,3000317,0
319,3001,1,2,3000317,1
320,3001,1,2,3000318,0
320,3001,1,2,3000318,1
321,3001,1,2,3000319,0
321,3001,1,2,3000319,1
322,3001,1,2,3000320,0
322,3001,1,2,3000320,1
323,3001,1,2,3000321,0
323,3001,1,2,3000321,1
324,3001,1,2,3000322,0
324,3001,1,2,3000322,1
325,3001,1,2,3000323,0
325,3001,1,2,3000323,1
326,3001,1,2,3000324,0
326,3001,1,2,3000324,1
327,3001,1,2,3000325,0
327,3001,1,2,3000325,1
328,3001,1,2,3000326,0
328,3001,1,2,3000326,1
329,3001,1,2,3000327,0
329,3001,1,2,3000327,1
330,3001,1,2,3000328,0
330,3001,1,2,3000328,1
331,3001,1,2,3000329,0
331,3001,1,2,3000329,1
332,3001,1,2,3000330,0
332,3001,1,2,3000330,1
333,3001,1,2,3000331,0
333,3001,1,2,3000331,1
334,3001,1,2,3000332,0
334,3001,1,2,3000332,1
335,3001,1,2,3000333,0
335,3001,1,2,3000333,1
336,3001,1,2,3000334,0
336,3001,1,2,3000334,1
337,3001,1,2,3000335,0
337,3001,1,2,3000335,1
338,3001,1,2,3000336,0
338,3001,1,2,3000336,1
339,3001,1,2,3000337,0
339,3001,1,2,3000337,1
340,3001,1,2,3000338,0
340,3001,1,2,3000338,1
341,3001,1,2,3000339,0
341,3001,1,2,3000339,1
342,3001,1,2,3000340,0
342,3001,1,2,3000340,1
343,3001,1,2,3000341,0
343,3001,1,2,3000341,1
344,3001,1,2,3000342,0
344,3001,1,2,3000342,1
345,3001,1,2,3000343,0
345,3001,1,2,3000343,1
346,3001,1,2,3000344,0
346,3001,1,2,3000344,1
347,3001,1,2,3000345,0
347,3001,1,2,3000345,1
348,3001,1,2,3000346,0
348,3001,1,2,3000346,1
349,3001,1,2,3000347,0
349,3001,1,2,3000347,1
350,3001,1,2,3000348,0
350,3001,1,2,3000348,1
351,3001,1,2,3000349,0
351,3001,1,2,3000349,1
352,3001,1,2,3000350,0
352,3001,1,2,3000350,1
353,3001,1,2,3000351,0
353,3001,1,2,3000351,1
354,3001,1,2,3000352,0
354,3001,1,2,3000352,1
355,3001,1,2,3000353,0
355,3001,1,2,3000353,1
356,3001,1,2,3000354,0
356,3001,1,2,3000354,1
357,3001,1,2,3000355,0
357,3001,1,2,3000355,1
358,3001,1,2,3000356,0
358,3001,1,2,3000356,1
359,3001,1,2,3000357,0
359,3001,1,2,3000357,1
360,3001,1,2,3000358,0
360,3001,1,2,3000358,1
361,3001,1,2,3000359,0
361,3001,1,2,3000359,1
362,3001,1,2,3000360,0
362,3001,1,2,3000360,1
363,3001,1,2,3000361,0
363,3001,1,2,3000361,1
364,3001,1,2,3000362,0
364,3001,1,2,3000362,1
365,3001,1,2,3000363,0
365,3001,1,2,3000363,1
