;day;id;in_stock
1322;221;4001;10833
1323;221;5001;949254
1324;221;5001;9969684607
1325;221;1001;10833
1326;222;2001;10833
1327;222;3001;10833
1328;222;4001;10833
1329;222;5001;949254
1330;222;5001;9969521257
1331;222;1001;10833
1332;223;2001;10833
1333;223;3001;10833
1334;223;4001;10833
1335;223;5001;949254
1336;223;5001;9969357907
1337;223;1001;10833
1338;224;2001;10833
1339;224;3001;10833
1340;224;4001;10833
1341;224;5001;949254
1342;224;5001;9969194557
1343;224;1001;10833
1344;225;2001;10833
1345;225;3001;10833
1346;225;4001;10833
1347;225;5001;949254
1348;225;5001;9969031207
1349;225;1001;10833
1350;226;2001;10833
1351;226;3001;10833
1352;226;4001;10833
1353;226;5001;949254
1354;226;5001;9968867857
1355;226;1001;10833
1356;227;2001;10833
1357;227;3001;10833
1358;227;4001;10833
1359;227;5001;949254
1360;227;5001;9968704507
1361;227;1001;10833
1362;228;2001;10833
1363;228;3001;10833
1364;228;4001;10833
1365;228;5001;949254
1366;228;5001;9968541157
1367;228;1001;10833
1368;229;2001;10833
1369;229;3001;10833
1370;229;4001;10833
1371;229;5001;949254
1372;229;5001;9968377807
1373;229;1001;10833
1374;230;2001;10833
1375;230;3001;10833
1376;230;4001;10833
1377;230;5001;949254
1378;230;5001;9968214457
1379;230;1001;10833
1380;231;2001;10833
1381;231;3001;10833
1382;231;4001;10833
1383;231;5001;949254
1384;231;5001;9968100877
1385;231;1001;10833
1386;232;2001;10833
1387;232;3001;10833
1388;232;4001;10833
1389;232;5001;949254
1390;232;5001;9967987297
1391;232;1001;10833
1392;233;2001;10833
1393;233;3001;10833
1394;233;4001;10833
1395;233;5001;949254
1396;233;5001;9967873717
1397;233;1001;10833
1398;234;2001;10833
1399;234;3001;10833
1400;234;4001;10833
1401;234;5001;949254
1402;234;5001;9967760137
1403;234;1001;10833
1404;235;2001;10833
1405;235;3001;10833
1406;235;4001;10833
1407;235;5001;949254
1408;235;5001;9967646557
1409;235;1001;10833
1410;236;2001;10833
1411;236;3001;10833
1412;236;4001;10833
1413;236;5001;949254
1414;236;5001;9967532977
1415;236;1001;10833
1416;237;2001;10833
1417;237;3001;10833
1418;237;4001;10833
1419;237;5001;949254
1420;237;5001;9967419397
1421;237;1001;10833
1422;238;2001;10833
1423;238;3001;10833
1424;238;4001;10833
1425;238;5001;949254
1426;238;5001;9967305817
1427;238;1001;10833
1428;239;2001;10833
1429;239;3001;10833
1430;239;4001;10833
1431;239;5001;949254
1432;239;5001;9967192237
1433;239;1001;10833
1434;240;2001;10833
1435;240;3001;10833
1436;240;4001;10833
1437;240;5001;949254
1438;240;5001;9967078657
1439;240;1001;10833
1440;241;2001;10833
1441;241;3001;10833
1442;241;4001;10833
1443;241;5001;949254
1444;241;5001;9966954967
1445;241;1001;10833
1446;242;2001;10833
1447;242;3001;10833
1448;242;4001;10833
1449;242;5001;949254
1450;242;5001;9966831277
1451;242;1001;10833
1452;243;2001;10833
1453;243;3001;10833
1454;243;4001;10833
1455;243;5001;949254
1456;243;5001;9966707587
1457;243;1001;10833
1458;244;2001;10833
1459;244;3001;10833
1460;244;4001;10833
1461;244;5001;949254
1462;244;5001;9966583897
1463;244;1001;10833
1464;245;2001;10833
1465;245;3001;10833
1466;245;4001;10833
1467;245;5001;949254
1468;245;5001;9966460207
1469;245;1001;10833
1470;246;2001;10833
1471;246;3001;10833
1472;246;4001;10833
1473;246;5001;949254
1474;246;5001;9966336517
1475;246;1001;10833
1476;247;2001;10833
1477;247;3001;10833
1478;247;4001;10833
1479;247;5001;949254
1480;247;5001;9966212827
1481;247;1001;10833
1482;248;2001;10833
1483;248;3001;10833
1484;248;4001;10833
1485;248;5001;949254
1486;248;5001;9966089137
1487;248;1001;10833
1488;249;2001;10833
1489;249;3001;10833
1490;249;4001;10833
1491;249;5001;949254
1492;249;5001;9965965447
1493;249;1001;10833
1494;250;2001;10833
1495;250;3001;10833
1496;250;4001;10833
1497;250;5001;949254
1498;250;5001;9965841757
1499;250;1001;10833
1500;251;2001;10833
1501;251;3001;10833
1502;251;4001;10833
1503;251;5001;949254
1504;251;5001;9965688427
1505;251;1001;10833
1506;252;2001;10833
1507;252;3001;10833
1508;252;4001;10833
1509;252;5001;949254
1510;252;5001;9965535097
1511;252;1001;10833
1512;253;2001;10833
1513;253;3001;10833
1514;253;4001;10833
1515;253;5001;949254
1516;253;5001;9965381767
1517;253;1001;10833
1518;254;2001;10833
1519;254;3001;10833
1520;254;4001;10833
1521;254;5001;949254
1522;254;5001;9965228437
1523;254;1001;10833
1524;255;2001;10833
1525;255;3001;10833
1526;255;4001;10833
1527;255;5001;949254
1528;255;5001;9965075107
1529;255;1001;10833
1530;256;2001;10833
1531;256;3001;10833
1532;256;4001;10833
1533;256;5001;949254
1534;256;5001;9964921777
1535;256;1001;10833
1536;257;2001;10833
1537;257;3001;10833
1538;257;4001;10833
1539;257;5001;949254
1540;257;5001;9964768447
1541;257;1001;10833
1542;258;2001;10833
1543;258;3001;10833
1544;258;4001;10833
1545;258;5001;949254
1546;258;5001;9964615117
1547;258;1001;10833
1548;259;2001;10833
1549;259;3001;10833
1550;259;4001;10833
1551;259;5001;949254
1552;259;5001;9964461787
1553;259;1001;10833
1554;260;2001;10833
1555;260;3001;10833
1556;260;4001;10833
1557;260;5001;949254
1558;260;5001;9964308457
1559;260;1001;10833
1560;261;2001;10833
1561;261;3001;10833
1562;261;4001;10833
1563;261;5001;949254
1564;261;5001;9964152607
1565;261;1001;10833
1566;262;2001;10833
1567;262;3001;10833
1568;262;4001;10833
1569;262;5001;949254
1570;262;5001;9963996757
1571;262;1001;10833
1572;263;2001;10833
1573;263;3001;10833
1574;263;4001;10833
1575;263;5001;949254
1576;263;5001;9963840907
1577;263;1001;10833
1578;264;2001;10833
1579;264;3001;10833
1580;264;4001;10833
1581;264;5001;949254
1582;264;5001;9963685057
1583;264;1001;10833
1584;265;2001;10833
1585;265;3001;10833
1586;265;4001;10833
1587;265;5001;949254
1588;265;5001;9963529207
1589;265;1001;10833
1590;266;2001;10833
1591;266;3001;10833
1592;266;4001;10833
1593;266;5001;949254
1594;266;5001;9963373357
1595;266;1001;10833
1596;267;2001;10833
1597;267;3001;10833
1598;267;4001;10833
1599;267;5001;949254
1600;267;5001;9963217507
1601;267;1001;10833
1602;268;2001;10833
1603;268;3001;10833
1604;268;4001;10833
1605;268;5001;949254
1606;268;5001;9963061657
1607;268;1001;10833
1608;269;2001;10833
1609;269;3001;10833
1610;269;4001;10833
1611;269;5001;949254
1612;269;5001;9962905807
1613;269;1001;10833
1614;270;2001;10833
1615;270;3001;10833
1616;270;4001;10833
1617;270;5001;949254
1618;270;5001;9962749957
1619;270;1001;10833
1620;271;2001;10833
1621;271;3001;10833
1622;271;4001;10833
1623;271;5001;949254
1624;271;5001;9962595407
1625;271;1001;10833
1626;272;2001;10833
1627;272;3001;10833
1628;272;4001;10833
1629;272;5001;949254
1630;272;5001;9962440857
1631;272;1001;10833
1632;273;2001;10833
1633;273;3001;10833
1634;273;4001;10833
1635;273;5001;949254
1636;273;5001;9962286307
1637;273;1001;10833
1638;274;2001;10833
1639;274;3001;10833
1640;274;4001;10833
1641;274;5001;949254
1642;274;5001;9962131757
1643;274;1001;10833
1644;275;2001;10833
1645;275;3001;10833
1646;275;4001;10833
1647;275;5001;949254
1648;275;5001;9961977207
1649;275;1001;10833
1650;276;2001;10833
1651;276;3001;10833
1652;276;4001;10833
1653;276;5001;949254
1654;276;5001;9961822657
1655;276;1001;10833
1656;277;2001;10833
1657;277;3001;10833
1658;277;4001;10833
1659;277;5001;949254
1660;277;5001;9961668107
1661;277;1001;10833
1662;278;2001;10833
1663;278;3001;10833
1664;278;4001;10833
1665;278;5001;949254
1666;278;5001;9961513557
1667;278;1001;10833
1668;279;2001;10833
1669;279;3001;10833
1670;279;4001;10833
1671;279;5001;949254
1672;279;5001;9961359007
1673;279;1001;10833
1674;280;2001;10833
1675;280;3001;10833
1676;280;4001;10833
1677;280;5001;949254
1678;280;5001;9961204457
1679;280;1001;10833
1680;281;2001;10833
1681;281;3001;10833
1682;281;4001;10833
1683;281;5001;949254
1684;281;5001;9961026697
1685;281;1001;10833
1686;282;2001;10833
1687;282;3001;10833
1688;282;4001;10833
1689;282;5001;949254
1690;282;5001;9960848937
1691;282;1001;10833
1692;283;2001;10833
1693;283;3001;10833
1694;283;4001;10833
1695;283;5001;949254
1696;283;5001;9960671177
1697;283;1001;10833
1698;284;2001;10833
1699;284;3001;10833
1700;284;4001;10833
1701;284;5001;949254
1702;284;5001;9960493417
1703;284;1001;10833
1704;285;2001;10833
1705;285;3001;10833
1706;285;4001;10833
1707;285;5001;949254
1708;285;5001;9960315657
1709;285;1001;10833
1710;286;2001;10833
1711;286;3001;10833
1712;286;4001;10833
1713;286;5001;949254
1714;286;5001;9960137897
1715;286;1001;10833
1716;287;2001;10833
1717;287;3001;10833
1718;287;4001;10833
1719;287;5001;949254
1720;287;5001;9959960137
1721;287;1001;10833
1722;288;2001;10833
1723;288;3001;10833
1724;288;4001;10833
1725;288;5001;949254
1726;288;5001;9959782377
1727;288;1001;10833
1728;289;2001;10833
1729;289;3001;10833
1730;289;4001;10833
1731;289;5001;949254
1732;289;5001;9959604617
1733;289;1001;10833
1734;290;2001;10833
1735;290;3001;10833
1736;290;4001;10833
1737;290;5001;949254
1738;290;5001;9959426857
1739;290;1001;10833
1740;291;2001;10833
1741;291;3001;10833
1742;291;4001;10833
1743;291;5001;949254
1744;291;5001;9959269937
1745;291;1001;10833
1746;292;2001;10833
1747;292;3001;10833
1748;292;4001;10833
1749;292;5001;949254
1750;292;5001;9959113017
1751;292;1001;10833
1752;293;2001;10833
1753;293;3001;10833
1754;293;4001;10833
1755;293;5001;949254
1756;293;5001;9958956097
1757;293;1001;10833
1758;294;2001;10833
1759;294;3001;10833
1760;294;4001;10833
1761;294;5001;949254
1762;294;5001;9958799177
1763;294;1001;10833
1764;295;2001;10833
1765;295;3001;10833
1766;295;4001;10833
1767;295;5001;949254
1768;295;5001;9958642257
1769;295;1001;10833
1770;296;2001;10833
1771;296;3001;10833
1772;296;4001;10833
1773;296;5001;949254
1774;296;5001;9958485337
1775;296;1001;10833
1776;297;2001;10833
1777;297;3001;10833
1778;297;4001;10833
1779;297;5001;949254
1780;297;5001;9958328417
1781;297;1001;10833
1782;298;2001;10833
1783;298;3001;10833
1784;298;4001;10833
1785;298;5001;949254
1786;298;5001;9958171497
1787;298;1001;10833
1788;299;2001;10833
1789;299;3001;10833
1790;299;4001;10833
1791;299;5001;949254
1792;299;5001;9958014577
1793;299;1001;10833
1794;300;2001;10833
1795;300;3001;10833
1796;300;4001;10833
1797;300;5001;949254
1798;300;5001;9957857657
1799;300;1001;10833
1800;301;2001;10833
1801;301;3001;10833
1802;301;4001;10833
1803;301;5001;949254
1804;301;5001;9957696617
1805;301;1001;10833
1806;302;2001;10833
1807;302;3001;10833
1808;302;4001;10833
1809;302;5001;949254
1810;302;5001;9957535577
1811;302;1001;10833
1812;303;2001;10833
1813;303;3001;10833
1814;303;4001;10833
1815;303;5001;949254
1816;303;5001;9957374537
1817;303;1001;10833
1818;304;2001;10833
1819;304;3001;10833
1820;304;4001;10833
1821;304;5001;949254
1822;304;5001;9957213497
1823;304;1001;10833
1824;305;2001;10833
1825;305;3001;10833
1826;305;4001;10833
1827;305;5001;949254
1828;305;5001;9957052457
1829;305;1001;10833
1830;306;2001;10833
1831;306;3001;10833
1832;306;4001;10833
1833;306;5001;949254
1834;306;5001;9956891417
1835;306;1001;10833
1836;307;2001;10833
1837;307;3001;10833
1838;307;4001;10833
1839;307;5001;949254
1840;307;5001;9956730377
1841;307;1001;10833
1842;308;2001;10833
1843;308;3001;10833
1844;308;4001;10833
1845;308;5001;949254
1846;308;5001;9956569337
1847;308;1001;10833
1848;309;2001;10833
1849;309;3001;10833
1850;309;4001;10833
1851;309;5001;949254
1852;309;5001;9956408297
1853;309;1001;10833
1854;310;2001;10833
1855;310;3001;10833
1856;310;4001;10833
1857;310;5001;949254
1858;310;5001;9956247257
1859;310;1001;10833
1860;311;2001;10833
1861;311;3001;10833
1862;311;4001;10833
1863;311;5001;949254
1864;311;5001;9956089017
1865;311;1001;10833
1866;312;2001;10833
1867;312;3001;10833
1868;312;4001;10833
1869;312;5001;949254
1870;312;5001;9955930777
1871;312;1001;10833
1872;313;2001;10833
1873;313;3001;10833
1874;313;4001;10833
1875;313;5001;949254
1876;313;5001;9955772537
1877;313;1001;10833
1878;314;2001;10833
1879;314;3001;10833
1880;314;4001;10833
1881;314;5001;949254
1882;314;5001;9955614297
1883;314;1001;10833
1884;315;2001;10833
1885;315;3001;10833
1886;315;4001;10833
1887;315;5001;949254
1888;315;5001;9955456057
1889;315;1001;10833
1890;316;2001;10833
1891;316;3001;10833
1892;316;4001;10833
1893;316;5001;949254
1894;316;5001;9955297817
1895;316;1001;10833
1896;317;2001;10833
1897;317;3001;10833
1898;317;4001;10833
1899;317;5001;949254
1900;317;5001;9955139577
1901;317;1001;10833
1902;318;2001;10833
1903;318;3001;10833
1904;318;4001;10833
1905;318;5001;949254
1906;318;5001;9954981337
1907;318;1001;10833
1908;319;2001;10833
1909;319;3001;10833
1910;319;4001;10833
1911;319;5001;949254
1912;319;5001;9954823097
1913;319;1001;10833
1914;320;2001;10833
1915;320;3001;10833
1916;320;4001;10833
1917;320;5001;949254
1918;320;5001;9954664857
1919;320;1001;10833
1920;321;2001;10833
1921;321;3001;10833
1922;321;4001;10833
1923;321;5001;949254
1924;321;5001;9954508727
1925;321;1001;10833
1926;322;2001;10833
1927;322;3001;10833
1928;322;4001;10833
1929;322;5001;949254
1930;322;5001;9954352597
1931;322;1001;10833
1932;323;2001;10833
1933;323;3001;10833
1934;323;4001;10833
1935;323;5001;949254
1936;323;5001;9954196467
1937;323;1001;10833
1938;324;2001;10833
1939;324;3001;10833
1940;324;4001;10833
1941;324;5001;949254
1942;324;5001;9954040337
1943;324;1001;10833
1944;325;2001;10833
1945;325;3001;10833
1946;325;4001;10833
1947;325;5001;949254
1948;325;5001;9953884207
1949;325;1001;10833
1950;326;2001;10833
1951;326;3001;10833
1952;326;4001;10833
1953;326;5001;949254
1954;326;5001;9953728077
1955;326;1001;10833
1956;327;2001;10833
1957;327;3001;10833
1958;327;4001;10833
1959;327;5001;949254
1960;327;5001;9953571947
1961;327;1001;10833
1962;328;2001;10833
1963;328;3001;10833
1964;328;4001;10833
1965;328;5001;949254
1966;328;5001;9953415817
1967;328;1001;10833
1968;329;2001;10833
1969;329;3001;10833
1970;329;4001;10833
1971;329;5001;949254
1972;329;5001;9953259687
1973;329;1001;10833
1974;330;2001;10833
1975;330;3001;10833
1976;330;4001;10833
1977;330;5001;949254
1978;330;5001;9953103557
1979;330;1001;10833
1980;331;2001;10833
1981;331;3001;10833
1982;331;4001;10833
1983;331;5001;949254
1984;331;5001;9952934597
1985;331;1001;10833
1986;332;2001;10833
1987;332;3001;10833
1988;332;4001;10833
1989;332;5001;949254
1990;332;5001;9952765637
1991;332;1001;10833
1992;333;2001;10833
1993;333;3001;10833
1994;333;4001;10833
1995;333;5001;949254
1996;333;5001;9952596677
1997;333;1001;10833
1998;334;2001;10833
1999;334;3001;10833
2000;334;4001;10833
2001;334;5001;949254
2002;334;5001;9952427717
2003;334;1001;10833
2004;335;2001;10833
2005;335;3001;10833
2006;335;4001;10833
2007;335;5001;949254
2008;335;5001;9952258757
2009;335;1001;10833
2010;336;2001;10833
2011;336;3001;10833
2012;336;4001;10833
2013;336;5001;949254
2014;336;5001;9952089797
2015;336;1001;10833
2016;337;2001;10833
2017;337;3001;10833
2018;337;4001;10833
2019;337;5001;949254
2020;337;5001;9951920837
2021;337;1001;10833
2022;338;2001;10833
2023;338;3001;10833
2024;338;4001;10833
2025;338;5001;949254
2026;338;5001;9951751877
2027;338;1001;10833
2028;339;2001;10833
2029;339;3001;10833
2030;339;4001;10833
2031;339;5001;949254
2032;339;5001;9951582917
2033;339;1001;10833
2034;340;2001;10833
2035;340;3001;10833
2036;340;4001;10833
2037;340;5001;949254
2038;340;5001;9951413957
2039;340;1001;10833
2040;341;2001;10833
2041;341;3001;10833
2042;341;4001;10833
2043;341;5001;949254
2044;341;5001;9951232567
2045;341;1001;10833
2046;342;2001;10833
2047;342;3001;10833
2048;342;4001;10833
2049;342;5001;949254
2050;342;5001;9951051177
2051;342;1001;10833
2052;343;2001;10833
2053;343;3001;10833
2054;343;4001;10833
2055;343;5001;949254
2056;343;5001;9950869787
2057;343;1001;10833
2058;344;2001;10833
2059;344;3001;10833
2060;344;4001;10833
2061;344;5001;949254
2062;344;5001;9950688397
2063;344;1001;10833
2064;345;2001;10833
2065;345;3001;10833
2066;345;4001;10833
2067;345;5001;949254
2068;345;5001;9950507007
2069;345;1001;10833
2070;346;2001;10833
2071;346;3001;10833
2072;346;4001;10833
2073;346;5001;949254
2074;346;5001;9950325617
2075;346;1001;10833
2076;347;2001;10833
2077;347;3001;10833
2078;347;4001;10833
2079;347;5001;949254
2080;347;5001;9950144227
2081;347;1001;10833
2082;348;2001;10833
2083;348;3001;10833
2084;348;4001;10833
2085;348;5001;949254
2086;348;5001;9949962837
2087;348;1001;10833
2088;349;2001;10833
2089;349;3001;10833
2090;349;4001;10833
2091;349;5001;949254
2092;349;5001;9949781447
2093;349;1001;10833
2094;350;2001;10833
2095;350;3001;10833
2096;350;4001;10833
2097;350;5001;949254
2098;350;5001;9949600057
2099;350;1001;10833
2100;351;2001;10833
2101;351;3001;10833
2102;351;4001;10833
2103;351;5001;949254
2104;351;5001;9949480797
2105;351;1001;10833
2106;352;2001;10833
2107;352;3001;10833
2108;352;4001;10833
2109;352;5001;949254
2110;352;5001;9949361537
2111;352;1001;10833
2112;353;2001;10833
2113;353;3001;10833
2114;353;4001;10833
2115;353;5001;949254
2116;353;5001;9949242277
2117;353;1001;10833
2118;354;2001;10833
2119;354;3001;10833
2120;354;4001;10833
2121;354;5001;949254
2122;354;5001;9949123017
2123;354;1001;10833
2124;355;2001;10833
2125;355;3001;10833
2126;355;4001;10833
2127;355;5001;949254
2128;355;5001;9949003757
2129;355;1001;10833
2130;356;2001;10833
2131;356;3001;10833
2132;356;4001;10833
2133;356;5001;949254
2134;356;5001;9948884497
2135;356;1001;10833
2136;357;2001;10833
2137;357;3001;10833
2138;357;4001;10833
2139;357;5001;949254
2140;357;5001;9948765237
2141;357;1001;10833
2142;358;2001;10833
2143;358;3001;10833
2144;358;4001;10833
2145;358;5001;949254
2146;358;5001;9948645977
2147;358;1001;10833
2148;359;2001;10833
2149;359;3001;10833
2150;359;4001;10833
2151;359;5001;949254
2152;359;5001;9948526717
2153;359;1001;10833
2154;360;2001;10833
2155;360;3001;10833
2156;360;4001;10833
2157;360;5001;949254
2158;360;5001;9948407457
2159;360;1001;10833
2160;361;2001;10833
2161;361;3001;10833
2162;361;4001;10833
2163;361;5001;949254
2164;361;5001;9948274167
2165;361;1001;10833
2166;362;2001;10833
2167;362;3001;10833
2168;362;4001;10833
2169;362;5001;949254
2170;362;5001;9948140877
2171;362;1001;10833
2172;363;2001;10833
2173;363;3001;10833
2174;363;4001;10833
2175;363;5001;949254
2176;363;5001;9948007587
2177;363;1001;10833
2178;364;2001;10833
2179;364;3001;10833
2180;364;4001;10833
2181;364;5001;949254
2182;364;5001;9947874297
2183;364;1001;10833
2184;365;2001;10833
2185;365;3001;10833
2186;365;4001;10833
2187;365;5001;949254
2188;365;5001;9947741007
2189;365;1001;10833
