Criation_Time, Product, Quantity, Client, Order_id, Status, Notes-fornecedor
31,5001,10668013,4,5000031,0,5
32,1001,11740,0,1000032,0,1
32,2001,59491,1,2000032,0,2
32,3001,349850,2,3000032,0,3
32,4001,2007729,3,4000032,0,4
32,5001,10781474,4,5000032,0,5
33,1001,11692,0,1000033,0,1
33,2001,59503,1,2000033,0,2
33,3001,347703,2,3000033,0,3
33,4001,2002374,3,4000033,0,4
33,5001,10844924,4,5000033,0,5
34,1001,11645,0,1000034,0,1
34,2001,59519,1,2000034,0,2
34,3001,342972,2,3000034,0,3
34,4001,1981036,3,4000034,0,4
34,5001,10840997,4,5000034,0,5
35,1001,11634,0,1000035,0,1
35,2001,59536,1,2000035,0,2
35,3001,333547,2,3000035,0,3
35,4001,1933503,3,4000035,0,4
35,5001,10739458,4,5000035,0,5
36,1001,11670,0,1000036,0,1
36,2001,59537,1,2000036,0,2
36,3001,297801,2,3000036,0,3
36,4001,1823129,3,4000036,0,4
36,5001,10473718,4,5000036,0,5
37,1001,11702,0,1000037,0,1
37,2001,59522,1,2000037,0,2
37,3001,297746,2,3000037,0,3
37,4001,1792565,3,4000037,0,4
37,5001,10321735,4,5000037,0,5
38,1001,11708,0,1000038,0,1
38,2001,59492,1,2000038,0,2
38,3001,297730,2,3000038,0,3
38,4001,1776753,3,4000038,0,4
38,5001,10201588,4,5000038,0,5
39,1001,11752,0,1000039,0,1
39,2001,59452,1,2000039,0,2
39,3001,297735,2,3000039,0,3
39,4001,1769825,3,4000039,0,4
39,5001,10104903,4,5000039,0,5
40,1001,11730,0,1000040,0,1
40,2001,59432,1,2000040,0,2
40,3001,297735,2,3000040,0,3
40,4001,1768008,3,4000040,0,4
40,5001,10027192,4,5000040,0,5
41,1001,11768,0,1000041,0,1
41,2001,59432,1,2000041,0,2
41,3001,297735,2,3000041,0,3
41,4001,1768536,3,4000041,0,4
41,5001,9965716,4,5000041,0,5
42,1001,11795,0,1000042,0,1
42,2001,59427,1,2000042,0,2
42,3001,297730,2,3000042,0,3
42,4001,1769624,3,4000042,0,4
42,5001,9918742,4,5000042,0,5
43,1001,11770,0,1000043,0,1
43,2001,59417,1,2000043,0,2
43,3001,297735,2,3000043,0,3
43,4001,1770296,3,4000043,0,4
43,5001,9884921,4,5000043,0,5
44,1001,11765,0,1000044,0,1
44,2001,59412,1,2000044,0,2
44,3001,297725,2,3000044,0,3
44,4001,1770087,3,4000044,0,4
44,5001,9862791,4,5000044,0,5
45,1001,11795,0,1000045,0,1
45,2001,59412,1,2000045,0,2
45,3001,297719,2,3000045,0,3
45,4001,1768836,3,4000045,0,4
45,5001,9850385,4,5000045,0,5
46,1001,11799,0,1000046,0,1
46,2001,59376,1,2000046,0,2
46,3001,297730,2,3000046,0,3
46,4001,1766486,3,4000046,0,4
46,5001,9845142,4,5000046,0,5
47,1001,11787,0,1000047,0,1
47,2001,59330,1,2000047,0,2
47,3001,297747,2,3000047,0,3
47,4001,1763057,3,4000047,0,4
47,5001,9844164,4,5000047,0,5
48,1001,11750,0,1000048,0,1
48,2001,59243,1,2000048,0,2
48,3001,297754,2,3000048,0,3
48,4001,1758582,3,4000048,0,4
48,5001,9844662,4,5000048,0,5
49,1001,11698,0,1000049,0,1
49,2001,59213,1,2000049,0,2
49,3001,297757,2,3000049,0,3
49,4001,1753125,3,4000049,0,4
49,5001,9844262,4,5000049,0,5
50,1001,11741,0,1000050,0,1
50,2001,59203,1,2000050,0,2
50,3001,297759,2,3000050,0,3
50,4001,1746726,3,4000050,0,4
50,5001,9841151,4,5000050,0,5
51,1001,11785,0,1000051,0,1
51,2001,59188,1,2000051,0,2
51,3001,297746,2,3000051,0,3
51,4001,1739441,3,4000051,0,4
51,5001,9834024,4,5000051,0,5
52,1001,11810,0,1000052,0,1
52,2001,59183,1,2000052,0,2
52,3001,297738,2,3000052,0,3
52,4001,1731303,3,4000052,0,4
52,5001,9821949,4,5000052,0,5
53,1001,11852,0,1000053,0,1
53,2001,59203,1,2000053,0,2
53,3001,297719,2,3000053,0,3
53,4001,1722328,3,4000053,0,4
53,5001,9804320,4,5000053,0,5
54,1001,11821,0,1000054,0,1
54,2001,59219,1,2000054,0,2
54,3001,297690,2,3000054,0,3
54,4001,1712535,3,4000054,0,4
54,5001,9780659,4,5000054,0,5
55,1001,11856,0,1000055,0,1
55,2001,59219,1,2000055,0,2
55,3001,297661,2,3000055,0,3
55,4001,1701912,3,4000055,0,4
55,5001,9750636,4,5000055,0,5
56,1001,11819,0,1000056,0,1
56,2001,59208,1,2000056,0,2
56,3001,297636,2,3000056,0,3
56,4001,1690449,3,4000056,0,4
56,5001,9713926,4,5000056,0,5
57,1001,11832,0,1000057,0,1
57,2001,59188,1,2000057,0,2
57,3001,297597,2,3000057,0,3
57,4001,1678102,3,4000057,0,4
57,5001,9670213,4,5000057,0,5
58,1001,11727,0,1000058,0,1
58,2001,59142,1,2000058,0,2
58,3001,297558,2,3000058,0,3
58,4001,1664800,3,4000058,0,4
58,5001,9619152,4,5000058,0,5
59,1001,11704,0,1000059,0,1
59,2001,59107,1,2000059,0,2
59,3001,297519,2,3000059,0,3
59,4001,1650442,3,4000059,0,4
59,5001,9560310,4,5000059,0,5
60,1001,11698,0,1000060,0,1
60,2001,59092,1,2000060,0,2
60,3001,297480,2,3000060,0,3
60,4001,1634871,3,4000060,0,4
60,5001,9493156,4,5000060,0,5
61,1001,11652,0,1000061,0,1
61,2001,59072,1,2000061,0,2
61,3001,297436,2,3000061,0,3
61,4001,1617832,3,4000061,0,4
61,5001,9417018,4,5000061,0,5
62,1001,11702,0,1000062,0,1
62,2001,59057,1,2000062,0,2
62,3001,297392,2,3000062,0,3
62,4001,1598887,3,4000062,0,4
62,5001,9331000,4,5000062,0,5
63,1001,11721,0,1000063,0,1
63,2001,59052,1,2000063,0,2
63,3001,297343,2,3000063,0,3
63,4001,1577553,3,4000063,0,4
63,5001,9233872,4,5000063,0,5
64,1001,11855,0,1000064,0,1
64,2001,59088,1,2000064,0,2
64,3001,297278,2,3000064,0,3
64,4001,1553720,3,4000064,0,4
64,5001,9131158,4,5000064,0,5
65,1001,11870,0,1000065,0,1
65,2001,59128,1,2000065,0,2
65,3001,297192,2,3000065,0,3
65,4001,1527048,3,4000065,0,4
65,5001,9033712,4,5000065,0,5
66,1001,11883,0,1000066,0,1
66,2001,59168,1,2000066,0,2
66,3001,297101,2,3000066,0,3
66,4001,1489063,3,4000066,0,4
66,5001,8962845,4,5000066,0,5
67,1001,11808,0,1000067,0,1
67,2001,59172,1,2000067,0,2
67,3001,297004,2,3000067,0,3
67,4001,1489074,3,4000067,0,4
67,5001,8937151,4,5000067,0,5
68,1001,11766,0,1000068,0,1
68,2001,59177,1,2000068,0,2
68,3001,296907,2,3000068,0,3
68,4001,1489095,3,4000068,0,4
68,5001,8915111,4,5000068,0,5
69,1001,11791,0,1000069,0,1
69,2001,59186,1,2000069,0,2
69,3001,296816,2,3000069,0,3
69,4001,1489112,3,4000069,0,4
69,5001,8892124,4,5000069,0,5
70,1001,11815,0,1000070,0,1
70,2001,59196,1,2000070,0,2
70,3001,296739,2,3000070,0,3
70,4001,1489119,3,4000070,0,4
70,5001,8866106,4,5000070,0,5
71,1001,11830,0,1000071,0,1
71,2001,59211,1,2000071,0,2
71,3001,296668,2,3000071,0,3
71,4001,1489110,3,4000071,0,4
71,5001,8835995,4,5000071,0,5
72,1001,11882,0,1000072,0,1
72,2001,59242,1,2000072,0,2
72,3001,296602,2,3000072,0,3
72,4001,1489081,3,4000072,0,4
72,5001,8801418,4,5000072,0,5
73,1001,11868,0,1000073,0,1
73,2001,59262,1,2000073,0,2
73,3001,296540,2,3000073,0,3
73,4001,1489037,3,4000073,0,4
73,5001,8762374,4,5000073,0,5
74,1001,11832,0,1000074,0,1
74,2001,59278,1,2000074,0,2
74,3001,296479,2,3000074,0,3
74,4001,1488973,3,4000074,0,4
74,5001,8719125,4,5000074,0,5
75,1001,11863,0,1000075,0,1
75,2001,59298,1,2000075,0,2
75,3001,296432,2,3000075,0,3
75,4001,1488898,3,4000075,0,4
75,5001,8672019,4,5000075,0,5
76,1001,11901,0,1000076,0,1
76,2001,59328,1,2000076,0,2
76,3001,296386,2,3000076,0,3
76,4001,1488798,3,4000076,0,4
76,5001,8621462,4,5000076,0,5
77,1001,11865,0,1000077,0,1
77,2001,59349,1,2000077,0,2
77,3001,296371,2,3000077,0,3
77,4001,1488672,3,4000077,0,4
77,5001,8567857,4,5000077,0,5
78,1001,11890,0,1000078,0,1
78,2001,59369,1,2000078,0,2
78,3001,296391,2,3000078,0,3
78,4001,1488519,3,4000078,0,4
78,5001,8511589,4,5000078,0,5
79,1001,11900,0,1000079,0,1
79,2001,59404,1,2000079,0,2
79,3001,296458,2,3000079,0,3
79,4001,1488330,3,4000079,0,4
79,5001,8453041,4,5000079,0,5
80,1001,11922,0,1000080,0,1
80,2001,59439,1,2000080,0,2
80,3001,296545,2,3000080,0,3
80,4001,1488125,3,4000080,0,4
80,5001,8392561,4,5000080,0,5
81,1001,11980,0,1000081,0,1
81,2001,59500,1,2000081,0,2
81,3001,296658,2,3000081,0,3
81,4001,1487903,3,4000081,0,4
81,5001,8330491,4,5000081,0,5
82,1001,11968,0,1000082,0,1
82,2001,59551,1,2000082,0,2
82,3001,296796,2,3000082,0,3
82,4001,1487675,3,4000082,0,4
82,5001,8267160,4,5000082,0,5
83,1001,12066,0,1000083,0,1
83,2001,59648,1,2000083,0,2
83,3001,296975,2,3000083,0,3
83,4001,1487461,3,4000083,0,4
83,5001,8202858,4,5000083,0,5
84,1001,12151,0,1000084,0,1
84,2001,59782,1,2000084,0,2
84,3001,297216,2,3000084,0,3
84,4001,1487293,3,4000084,0,4
84,5001,8137893,4,5000084,0,5
85,1001,12159,0,1000085,0,1
85,2001,59904,1,2000085,0,2
85,3001,297503,2,3000085,0,3
85,4001,1487221,3,4000085,0,4
85,5001,8072559,4,5000085,0,5
86,1001,12128,0,1000086,0,1
86,2001,60001,1,2000086,0,2
86,3001,297810,2,3000086,0,3
86,4001,1487288,3,4000086,0,4
86,5001,8007168,4,5000086,0,5
87,1001,12114,0,1000087,0,1
87,2001,60083,1,2000087,0,2
87,3001,298133,2,3000087,0,3
87,4001,1487529,3,4000087,0,4
87,5001,7942027,4,5000087,0,5
88,1001,12109,0,1000088,0,1
88,2001,60154,1,2000088,0,2
88,3001,298470,2,3000088,0,3
88,4001,1487961,3,4000088,0,4
88,5001,7877465,4,5000088,0,5
89,1001,12115,0,1000089,0,1
89,2001,60235,1,2000089,0,2
89,3001,298812,2,3000089,0,3
89,4001,1488583,3,4000089,0,4
89,5001,7813857,4,5000089,0,5
90,1001,12127,0,1000090,0,1
90,2001,60305,1,2000090,0,2
90,3001,299163,2,3000090,0,3
90,4001,1489364,3,4000090,0,4
90,5001,7751620,4,5000090,0,5
91,1001,12162,0,1000091,0,1
91,2001,60385,1,2000091,0,2
91,3001,299524,2,3000091,0,3
91,4001,1490293,3,4000091,0,4
91,5001,7691251,4,5000091,0,5
92,1001,12140,0,1000092,0,1
92,2001,60444,1,2000092,0,2
92,3001,299885,2,3000092,0,3
92,4001,1491349,3,4000092,0,4
92,5001,7633396,4,5000092,0,5
93,1001,12189,0,1000093,0,1
93,2001,60524,1,2000093,0,2
93,3001,300260,2,3000093,0,3
93,4001,1492518,3,4000093,0,4
93,5001,7579073,4,5000093,0,5
94,1001,12246,0,1000094,0,1
94,2001,60620,1,2000094,0,2
94,3001,300641,2,3000094,0,3
94,4001,1493798,3,4000094,0,4
94,5001,7529864,4,5000094,0,5
95,1001,12259,0,1000095,0,1
95,2001,60721,1,2000095,0,2
95,3001,301046,2,3000095,0,3
95,4001,1495195,3,4000095,0,4
95,5001,7487976,4,5000095,0,5
96,1001,12173,0,1000096,0,1
96,2001,60776,1,2000096,0,2
96,3001,301441,2,3000096,0,3
96,4001,1496688,3,4000096,0,4
96,5001,7458609,4,5000096,0,5
97,1001,12239,0,1000097,0,1
97,2001,60857,1,2000097,0,2
97,3001,301847,2,3000097,0,3
97,4001,1498276,3,4000097,0,4
97,5001,7462668,4,5000097,0,5
98,1001,12166,0,1000098,0,1
98,2001,60902,1,2000098,0,2
98,3001,302236,2,3000098,0,3
98,4001,1499939,3,4000098,0,4
98,5001,7467242,4,5000098,0,5
99,1001,12193,0,1000099,0,1
99,2001,60951,1,2000099,0,2
99,3001,302625,2,3000099,0,3
99,4001,1501661,3,4000099,0,4
99,5001,7472320,4,5000099,0,5
100,1001,12193,0,1000100,0,1
100,2001,60995,1,2000100,0,2
100,3001,302993,2,3000100,0,3
100,4001,1503443,3,4000100,0,4
100,5001,7477865,4,5000100,0,5
101,1001,12219,0,1000101,0,1
101,2001,61039,1,2000101,0,2
101,3001,303356,2,3000101,0,3
101,4001,1505258,3,4000101,0,4
101,5001,7483872,4,5000101,0,5
102,1001,12259,0,1000102,0,1
102,2001,61099,1,2000102,0,2
102,3001,303713,2,3000102,0,3
102,4001,1507101,3,4000102,0,4
102,5001,7490305,4,5000102,0,5
103,1001,12281,0,1000103,0,1
103,2001,61164,1,2000103,0,2
103,3001,304070,2,3000103,0,3
103,4001,1508978,3,4000103,0,4
103,5001,7497151,4,5000103,0,5
104,1001,12271,0,1000104,0,1
104,2001,61218,1,2000104,0,2
104,3001,304416,2,3000104,0,3
104,4001,1510868,3,4000104,0,4
104,5001,7504386,4,5000104,0,5
105,1001,12271,0,1000105,0,1
105,2001,61257,1,2000105,0,2
105,3001,304752,2,3000105,0,3
105,4001,1512766,3,4000105,0,4
105,5001,7511983,4,5000105,0,5
106,1001,12296,0,1000106,0,1
106,2001,61306,1,2000106,0,2
106,3001,305082,2,3000106,0,3
106,4001,1514656,3,4000106,0,4
106,5001,7519915,4,5000106,0,5
107,1001,12271,0,1000107,0,1
107,2001,61340,1,2000107,0,2
107,3001,305392,2,3000107,0,3
107,4001,1516538,3,4000107,0,4
107,5001,7528146,4,5000107,0,5
108,1001,12338,0,1000108,0,1
108,2001,61389,1,2000108,0,2
108,3001,305685,2,3000108,0,3
108,4001,1518382,3,4000108,0,4
108,5001,7536630,4,5000108,0,5
109,1001,12276,0,1000109,0,1
109,2001,61407,1,2000109,0,2
109,3001,305958,2,3000109,0,3
109,4001,1520198,3,4000109,0,4
109,5001,7545330,4,5000109,0,5
110,1001,12250,0,1000110,0,1
110,2001,61405,1,2000110,0,2
110,3001,306195,2,3000110,0,3
110,4001,1521950,3,4000110,0,4
110,5001,7554194,4,5000110,0,5
111,1001,12163,0,1000111,0,1
111,2001,61388,1,2000111,0,2
111,3001,306395,2,3000111,0,3
111,4001,1523634,3,4000111,0,4
111,5001,7563164,4,5000111,0,5
112,1001,12161,0,1000112,0,1
112,2001,61371,1,2000112,0,2
112,3001,306559,2,3000112,0,3
112,4001,1525224,3,4000112,0,4
112,5001,7572180,4,5000112,0,5
113,1001,12166,0,1000113,0,1
113,2001,61344,1,2000113,0,2
113,3001,306688,2,3000113,0,3
113,4001,1526720,3,4000113,0,4
113,5001,7581179,4,5000113,0,5
114,1001,12124,0,1000114,0,1
114,2001,61338,1,2000114,0,2
114,3001,306796,2,3000114,0,3
114,4001,1528112,3,4000114,0,4
114,5001,7590089,4,5000114,0,5
115,1001,12123,0,1000115,0,1
115,2001,61338,1,2000115,0,2
115,3001,306890,2,3000115,0,3
115,4001,1529396,3,4000115,0,4
115,5001,7598843,4,5000115,0,5
116,1001,12064,0,1000116,0,1
116,2001,61344,1,2000116,0,2
116,3001,306974,2,3000116,0,3
116,4001,1530593,3,4000116,0,4
116,5001,7607396,4,5000116,0,5
117,1001,12132,0,1000117,0,1
117,2001,61339,1,2000117,0,2
117,3001,307048,2,3000117,0,3
117,4001,1531687,3,4000117,0,4
117,5001,7615692,4,5000117,0,5
118,1001,12101,0,1000118,0,1
118,2001,61344,1,2000118,0,2
118,3001,307107,2,3000118,0,3
118,4001,1532684,3,4000118,0,4
118,5001,7623675,4,5000118,0,5
119,1001,12158,0,1000119,0,1
119,2001,61339,1,2000119,0,2
119,3001,307152,2,3000119,0,3
119,4001,1533583,3,4000119,0,4
119,5001,7631327,4,5000119,0,5
120,1001,12158,0,1000120,0,1
120,2001,61338,1,2000120,0,2
120,3001,307186,2,3000120,0,3
120,4001,1534386,3,4000120,0,4
120,5001,7638612,4,5000120,0,5
121,1001,12152,0,1000121,0,1
121,2001,61338,1,2000121,0,2
121,3001,307200,2,3000121,0,3
121,4001,1535093,3,4000121,0,4
121,5001,7645498,4,5000121,0,5
122,1001,12143,0,1000122,0,1
122,2001,61343,1,2000122,0,2
122,3001,307209,2,3000122,0,3
122,4001,1535702,3,4000122,0,4
122,5001,7651953,4,5000122,0,5
123,1001,12114,0,1000123,0,1
123,2001,61344,1,2000123,0,2
123,3001,307203,2,3000123,0,3
123,4001,1536221,3,4000123,0,4
123,5001,7657979,4,5000123,0,5
124,1001,12091,0,1000124,0,1
124,2001,61339,1,2000124,0,2
124,3001,307182,2,3000124,0,3
124,4001,1536648,3,4000124,0,4
124,5001,7663536,4,5000124,0,5
125,1001,12136,0,1000125,0,1
125,2001,61324,1,2000125,0,2
125,3001,307161,2,3000125,0,3
125,4001,1536979,3,4000125,0,4
125,5001,7668625,4,5000125,0,5
126,1001,12084,0,1000126,0,1
126,2001,61299,1,2000126,0,2
126,3001,307136,2,3000126,0,3
126,4001,1537235,3,4000126,0,4
126,5001,7673238,4,5000126,0,5
127,1001,12044,0,1000127,0,1
127,2001,61300,1,2000127,0,2
127,3001,307107,2,3000127,0,3
127,4001,1537420,3,4000127,0,4
127,5001,7677365,4,5000127,0,5
128,1001,12017,0,1000128,0,1
128,2001,61291,1,2000128,0,2
128,3001,307078,2,3000128,0,3
128,4001,1537536,3,4000128,0,4
128,5001,7681016,4,5000128,0,5
129,1001,11996,0,1000129,0,1
129,2001,61298,1,2000129,0,2
129,3001,307049,2,3000129,0,3
129,4001,1537592,3,4000129,0,4
129,5001,7684205,4,5000129,0,5
130,1001,11983,0,1000130,0,1
130,2001,61294,1,2000130,0,2
130,3001,307010,2,3000130,0,3
130,4001,1537588,3,4000130,0,4
130,5001,7686921,4,5000130,0,5
131,1001,12025,0,1000131,0,1
131,2001,61279,1,2000131,0,2
131,3001,306967,2,3000131,0,3
131,4001,1537530,3,4000131,0,4
131,5001,7689201,4,5000131,0,5
132,1001,12104,0,1000132,0,1
132,2001,61264,1,2000132,0,2
132,3001,306918,2,3000132,0,3
132,4001,1537417,3,4000132,0,4
132,5001,7691036,4,5000132,0,5
133,1001,12127,0,1000133,0,1
133,2001,61234,1,2000133,0,2
133,3001,306876,2,3000133,0,3
133,4001,1537265,3,4000133,0,4
133,5001,7692457,4,5000133,0,5
134,1001,12147,0,1000134,0,1
134,2001,61193,1,2000134,0,2
134,3001,306870,2,3000134,0,3
134,4001,1537080,3,4000134,0,4
134,5001,7693486,4,5000134,0,5
135,1001,12108,0,1000135,0,1
135,2001,61153,1,2000135,0,2
135,3001,306886,2,3000135,0,3
135,4001,1536886,3,4000135,0,4
135,5001,7694149,4,5000135,0,5
136,1001,12129,0,1000136,0,1
136,2001,61107,1,2000136,0,2
136,3001,306919,2,3000136,0,3
136,4001,1536689,3,4000136,0,4
136,5001,7694487,4,5000136,0,5
137,1001,12143,0,1000137,0,1
137,2001,61056,1,2000137,0,2
137,3001,306952,2,3000137,0,3
137,4001,1536494,3,4000137,0,4
137,5001,7694526,4,5000137,0,5
138,1001,12060,0,1000138,0,1
138,2001,61005,1,2000138,0,2
138,3001,306980,2,3000138,0,3
138,4001,1536306,3,4000138,0,4
138,5001,7694325,4,5000138,0,5
139,1001,12084,0,1000139,0,1
139,2001,60903,1,2000139,0,2
139,3001,307009,2,3000139,0,3
139,4001,1536146,3,4000139,0,4
139,5001,7693907,4,5000139,0,5
140,1001,12139,0,1000140,0,1
140,2001,60846,1,2000140,0,2
140,3001,307028,2,3000140,0,3
140,4001,1536008,3,4000140,0,4
140,5001,7693326,4,5000140,0,5
141,1001,12133,0,1000141,0,1
141,2001,60800,1,2000141,0,2
141,3001,307033,2,3000141,0,3
141,4001,1535904,3,4000141,0,4
141,5001,7692622,4,5000141,0,5
142,1001,12143,0,1000142,0,1
142,2001,60795,1,2000142,0,2
142,3001,307021,2,3000142,0,3
142,4001,1535821,3,4000142,0,4
142,5001,7691831,4,5000142,0,5
143,1001,12146,0,1000143,0,1
143,2001,60785,1,2000143,0,2
143,3001,306999,2,3000143,0,3
143,4001,1535766,3,4000143,0,4
143,5001,7690988,4,5000143,0,5
144,1001,12225,0,1000144,0,1
144,2001,60816,1,2000144,0,2
144,3001,306966,2,3000144,0,3
144,4001,1535733,3,4000144,0,4
144,5001,7690120,4,5000144,0,5
145,1001,12121,0,1000145,0,1
145,2001,60816,1,2000145,0,2
145,3001,306928,2,3000145,0,3
145,4001,1535722,3,4000145,0,4
145,5001,7689266,4,5000145,0,5
146,1001,12053,0,1000146,0,1
146,2001,60811,1,2000146,0,2
146,3001,306879,2,3000146,0,3
146,4001,1535722,3,4000146,0,4
146,5001,7688441,4,5000146,0,5
147,1001,12028,0,1000147,0,1
147,2001,60806,1,2000147,0,2
147,3001,306820,2,3000147,0,3
147,4001,1535728,3,4000147,0,4
147,5001,7687683,4,5000147,0,5
148,1001,12048,0,1000148,0,1
148,2001,60796,1,2000148,0,2
148,3001,306757,2,3000148,0,3
148,4001,1535730,3,4000148,0,4
148,5001,7687030,4,5000148,0,5
149,1001,12034,0,1000149,0,1
149,2001,60796,1,2000149,0,2
149,3001,306687,2,3000149,0,3
149,4001,1535728,3,4000149,0,4
149,5001,7686514,4,5000149,0,5
150,1001,11938,0,1000150,0,1
150,2001,60788,1,2000150,0,2
150,3001,306608,2,3000150,0,3
150,4001,1535716,3,4000150,0,4
150,5001,7686172,4,5000150,0,5
151,1001,11866,0,1000151,0,1
151,2001,60795,1,2000151,0,2
151,3001,306523,2,3000151,0,3
151,4001,1535699,3,4000151,0,4
151,5001,7685996,4,5000151,0,5
152,1001,11894,0,1000152,0,1
152,2001,60786,1,2000152,0,2
