_id,actor_id,order_time,product,quantity,client,status,close_time
2000001,2,2,2001,10833,1,1,2.0
2000002,2,2,2001,10833,1,0,
2000003,2,3,2001,10833,1,0,
2000004,2,3,2001,10833,1,0,
2000005,2,4,2001,10833,1,0,
2000006,2,4,2001,10833,1,0,
2000007,2,5,2001,10833,1,0,
2000008,2,5,2001,10833,1,0,
2000009,2,6,2001,10833,1,0,
2000010,2,6,2001,10833,1,0,
2000011,2,7,2001,10833,1,0,
2000012,2,7,2001,10833,1,0,
2000013,2,8,2001,10833,1,0,
2000014,2,8,2001,10833,1,0,
2000015,2,9,2001,10833,1,0,
2000016,2,9,2001,10833,1,0,
2000017,2,10,2001,12301,1,0,
2000018,2,10,2001,12301,1,0,
2000019,2,11,2001,12301,1,0,
2000020,2,11,2001,12301,1,0,
2000021,2,12,2001,12301,1,0,
2000022,2,12,2001,12301,1,0,
2000023,2,13,2001,12301,1,0,
2000024,2,13,2001,12301,1,0,
2000025,2,14,2001,12301,1,0,
2000026,2,14,2001,12301,1,0,
2000027,2,15,2001,12301,1,0,
2000028,2,15,2001,12301,1,0,
2000029,2,16,2001,12301,1,0,
2000030,2,16,2001,12301,1,0,
2000031,2,17,2001,12301,1,0,
2000032,2,17,2001,12301,1,0,
2000033,2,18,2001,12301,1,0,
2000034,2,18,2001,12301,1,0,
2000035,2,19,2001,12301,1,0,
2000036,2,19,2001,12301,1,0,
2000037,2,20,2001,12944,1,0,
2000038,2,20,2001,12944,1,0,
2000039,2,21,2001,12944,1,0,
2000040,2,21,2001,12944,1,0,
2000041,2,22,2001,12944,1,0,
2000042,2,22,2001,12944,1,0,
2000043,2,23,2001,12944,1,0,
2000044,2,23,2001,12944,1,0,
2000045,2,24,2001,12944,1,0,
2000046,2,24,2001,12944,1,0,
2000047,2,25,2001,12944,1,0,
2000048,2,25,2001,12944,1,0,
2000049,2,26,2001,12944,1,0,
2000050,2,26,2001,12944,1,0,
2000051,2,27,2001,12944,1,0,
2000052,2,27,2001,12944,1,0,
2000053,2,28,2001,12944,1,0,
2000054,2,28,2001,12944,1,0,
2000055,2,29,2001,12944,1,0,
2000056,2,29,2001,12944,1,0,
2000057,2,30,2001,14430,1,0,
2000058,2,30,2001,14430,1,0,
2000059,2,31,2001,14430,1,0,
2000060,2,31,2001,14430,1,0,
2000061,2,32,2001,14430,1,0,
2000062,2,32,2001,14430,1,0,
2000063,2,33,2001,14430,1,0,
2000064,2,33,2001,14430,1,0,
2000065,2,34,2001,14430,1,0,
2000066,2,34,2001,14430,1,0,
2000067,2,35,2001,14430,1,0,
2000068,2,35,2001,14430,1,0,
2000069,2,36,2001,14430,1,0,
2000070,2,36,2001,14430,1,0,
2000071,2,37,2001,14430,1,0,
2000072,2,37,2001,14430,1,0,
2000073,2,38,2001,14430,1,0,
2000074,2,38,2001,14430,1,0,
2000075,2,39,2001,14430,1,0,
2000076,2,39,2001,14430,1,0,
2000077,2,40,2001,14145,1,0,
2000078,2,40,2001,14145,1,0,
2000079,2,41,2001,14145,1,0,
2000080,2,41,2001,14145,1,0,
2000081,2,42,2001,14145,1,0,
2000082,2,42,2001,14145,1,0,
2000083,2,43,2001,14145,1,0,
2000084,2,43,2001,14145,1,0,
2000085,2,44,2001,14145,1,0,
2000086,2,44,2001,14145,1,0,
2000087,2,45,2001,14145,1,0,
2000088,2,45,2001,14145,1,0,
2000089,2,46,2001,14145,1,0,
2000090,2,46,2001,14145,1,0,
2000091,2,47,2001,14145,1,0,
2000092,2,47,2001,14145,1,0,
2000093,2,48,2001,14145,1,0,
2000094,2,48,2001,14145,1,0,
2000095,2,49,2001,14145,1,0,
2000096,2,49,2001,14145,1,0,
2000097,2,50,2001,13355,1,0,
