_id,actor_id,product,quantity,last_update
63192140bdd32a2b9c5bd34e,5,5001,9998017461,19
63192140bdd32a2b9c5bd351,5,5001,9997968257,19
63192140bdd32a2b9c5bd35c,4,5001,162495,20
63192140bdd32a2b9c5bd35d,4,5001,162495,20
63192140bdd32a2b9c5bd360,5,5001,9997955313,20
63192140bdd32a2b9c5bd363,5,5001,9997942369,20
63192140bdd32a2b9c5bd365,5,5001,9997890593,20
63192140bdd32a2b9c5bd368,5,5001,9997838817,20
63192140bdd32a2b9c5bd373,4,5001,205827,21
63192140bdd32a2b9c5bd374,4,5001,205827,21
63192140bdd32a2b9c5bd377,5,5001,9997825873,21
63192140bdd32a2b9c5bd37a,5,5001,9997812929,21
63192140bdd32a2b9c5bd37c,5,5001,9997761153,21
63192140bdd32a2b9c5bd37f,5,5001,9997709377,21
63192140bdd32a2b9c5bd38a,4,5001,216660,22
63192140bdd32a2b9c5bd38b,4,5001,216660,22
63192140bdd32a2b9c5bd38e,5,5001,9997696433,22
63192140bdd32a2b9c5bd391,5,5001,9997683489,22
63192140bdd32a2b9c5bd393,5,5001,9997631713,22
63192140bdd32a2b9c5bd396,5,5001,9997579937,22
63192140bdd32a2b9c5bd3a1,4,5001,227493,23
63192140bdd32a2b9c5bd3a2,4,5001,227493,23
63192140bdd32a2b9c5bd3a5,5,5001,9997566993,23
63192140bdd32a2b9c5bd3a8,5,5001,9997554049,23
63192140bdd32a2b9c5bd3aa,5,5001,9997502273,23
63192140bdd32a2b9c5bd3ad,5,5001,9997450497,23
63192140bdd32a2b9c5bd3b8,4,5001,270825,24
63192140bdd32a2b9c5bd3b9,4,5001,270825,24
63192140bdd32a2b9c5bd3bc,5,5001,9997437553,24
63192140bdd32a2b9c5bd3bf,5,5001,9997424609,24
63192140bdd32a2b9c5bd3c1,5,5001,9997372833,24
63192140bdd32a2b9c5bd3c4,5,5001,9997321057,24
63192140bdd32a2b9c5bd3cf,4,5001,314157,25
63192140bdd32a2b9c5bd3d0,4,5001,314157,25
63192140bdd32a2b9c5bd3d3,5,5001,9997308113,25
63192140bdd32a2b9c5bd3d6,5,5001,9997295169,25
63192140bdd32a2b9c5bd3d8,5,5001,9997243393,25
63192140bdd32a2b9c5bd3db,5,5001,9997191617,25
63192140bdd32a2b9c5bd3e6,4,5001,324990,26
63192140bdd32a2b9c5bd3e7,4,5001,324990,26
63192140bdd32a2b9c5bd3ea,5,5001,9997178673,26
63192140bdd32a2b9c5bd3ed,5,5001,9997165729,26
63192140bdd32a2b9c5bd3ef,5,5001,9997113953,26
63192141bdd32a2b9c5bd3f2,5,5001,9997062177,26
63192141bdd32a2b9c5bd3fd,4,5001,335823,27
63192141bdd32a2b9c5bd3fe,4,5001,335823,27
63192141bdd32a2b9c5bd401,5,5001,9997049233,27
63192141bdd32a2b9c5bd404,5,5001,9997036289,27
63192141bdd32a2b9c5bd406,5,5001,9996984513,27
63192141bdd32a2b9c5bd409,5,5001,9996932737,27
63192141bdd32a2b9c5bd414,4,5001,379155,28
63192141bdd32a2b9c5bd415,4,5001,379155,28
63192141bdd32a2b9c5bd418,5,5001,9996919793,28
63192141bdd32a2b9c5bd41b,5,5001,9996906849,28
63192141bdd32a2b9c5bd41d,5,5001,9996855073,28
63192141bdd32a2b9c5bd420,5,5001,9996803297,28
63192141bdd32a2b9c5bd42b,4,5001,389988,29
63192141bdd32a2b9c5bd42c,4,5001,389988,29
63192141bdd32a2b9c5bd42f,5,5001,9996790353,29
63192141bdd32a2b9c5bd432,5,5001,9996777409,29
63192141bdd32a2b9c5bd434,5,5001,9996725633,29
63192141bdd32a2b9c5bd437,5,5001,9996673857,29
63192141bdd32a2b9c5bd442,4,5001,433320,30
63192141bdd32a2b9c5bd443,4,5001,433320,30
63192141bdd32a2b9c5bd446,5,5001,9996659427,30
63192141bdd32a2b9c5bd449,5,5001,9996644997,30
63192141bdd32a2b9c5bd44b,5,5001,9996587277,30
63192141bdd32a2b9c5bd44e,5,5001,9996529557,30
63192141bdd32a2b9c5bd459,4,5001,476652,31
63192141bdd32a2b9c5bd45a,4,5001,476652,31
63192141bdd32a2b9c5bd45d,5,5001,9996515127,31
63192141bdd32a2b9c5bd460,5,5001,9996500697,31
63192141bdd32a2b9c5bd462,5,5001,9996442977,31
63192141bdd32a2b9c5bd465,5,5001,9996385257,31
63192141bdd32a2b9c5bd470,4,5001,487485,32
63192141bdd32a2b9c5bd471,4,5001,487485,32
63192141bdd32a2b9c5bd474,5,5001,9996370827,32
63192141bdd32a2b9c5bd477,5,5001,9996356397,32
63192141bdd32a2b9c5bd479,5,5001,9996298677,32
63192141bdd32a2b9c5bd47c,5,5001,9996240957,32
