1,2001,73959,1,2000001,0,{},
2,2001,74758,1,2000002,0,{},
3,2001,75177,1,2000003,0,{},
4,2001,75419,1,2000004,0,{},
5,2001,75410,1,2000005,0,{},
6,2001,75343,1,2000006,0,{},
7,2001,75320,1,2000007,0,{},
8,2001,75349,1,2000008,0,{},
9,2001,75348,1,2000009,0,{},
10,2001,75304,1,2000010,0,{},
11,2001,75188,1,2000011,0,{},
12,2001,75086,1,2000012,0,{},
13,2001,75013,1,2000013,0,{},
14,2001,74940,1,2000014,0,{},
15,2001,74875,1,2000015,0,{},
16,2001,74795,1,2000016,0,{},
125,2001,181242,1,2000017,0,{},
126,2001,181436,1,2000018,0,{},
127,2001,181591,1,2000019,0,{},
128,2001,181804,1,2000020,0,{},
129,2001,182171,1,2000021,0,{},
130,2001,182558,1,2000022,0,{},
131,2001,182944,1,2000023,0,{},
