13,2001,73959,1,2000001,9,{},
13,2001,74758,1,2000002,9,{},
13,2001,75177,1,2000003,9,{},
13,2001,75419,1,2000004,9,{},
13,2001,75410,1,2000005,9,{},
13,2001,75343,1,2000006,9,{},
13,2001,75320,1,2000007,9,{},
14,2001,75349,1,2000008,9,{},
14,2001,75348,1,2000009,9,{},
14,2001,75304,1,2000010,9,{},
14,2001,75188,1,2000011,9,{},
14,2001,75086,1,2000012,9,{},
14,2001,75013,1,2000013,9,{},
14,2001,74940,1,2000014,9,{},
15,2001,74875,1,2000015,9,{},
16,2001,74795,1,2000016,9,{},
125,2001,181242,1,2000017,9,{},
126,2001,181436,1,2000018,9,{},
127,2001,181591,1,2000019,9,{},
128,2001,181804,1,2000020,9,{},
129,2001,182171,1,2000021,9,{},
130,2001,182558,1,2000022,9,{},
131,2001,182944,1,2000023,9,{},
