24,1001,10090,0,1000001,9,{},
26,1001,10305,0,1000002,9,{},
27,1001,10368,0,1000003,9,{},
28,1001,10388,0,1000004,9,{},
30,1001,10284,0,1000005,9,{},
31,1001,10229,0,1000006,9,{},
31,1001,10256,0,1000007,9,{},
33,1001,10308,0,1000008,9,{},
34,1001,10276,0,1000009,9,{},
36,1001,10225,0,1000010,9,{},
37,1001,10094,0,1000011,9,{},
38,1001,10093,0,1000012,9,{},
39,1001,10105,0,1000013,9,{},
40,1001,10089,0,1000014,9,{},
41,1001,10097,0,1000015,9,{},
42,1001,10027,0,1000016,9,{},
43,1001,10008,0,1000017,9,{},
44,1001,10019,0,1000018,9,{},
45,1001,9976,0,1000019,9,{},
46,1001,9848,0,1000020,9,{},
47,1001,9791,0,1000021,9,{},
48,1001,9710,0,1000022,9,{},
49,1001,9717,0,1000023,9,{},
50,1001,9748,0,1000024,9,{},
51,1001,9835,0,1000025,9,{},
52,1001,9767,0,1000026,9,{},
53,1001,9903,0,1000027,9,{},
54,1001,9934,0,1000028,9,{},
55,1001,9868,0,1000029,9,{},
56,1001,9801,0,1000030,9,{},
58,1001,9867,0,1000031,9,{},
58,1001,9778,0,1000032,9,{},
60,1001,9804,0,1000033,9,{},
62,1001,9919,0,1000034,9,{},
62,1001,9857,0,1000035,9,{},
63,1001,9857,0,1000036,9,{},
64,1001,10022,0,1000037,9,{},
65,1001,10068,0,1000038,9,{},
66,1001,9898,0,1000039,9,{},
67,1001,9813,0,1000040,9,{},
68,1001,9639,0,1000041,9,{},
69,1001,9714,0,1000042,9,{},
70,1001,9667,0,1000043,9,{},
71,1001,9725,0,1000044,9,{},
72,1001,9659,0,1000045,9,{},
73,1001,9640,0,1000046,9,{},
74,1001,9593,0,1000047,9,{},
75,1001,9543,0,1000048,9,{},
76,1001,9616,0,1000049,9,{},
77,1001,9613,0,1000050,9,{},
78,1001,9716,0,1000051,9,{},
79,1001,9620,0,1000052,9,{},
80,1001,9647,0,1000053,9,{},
81,1001,9663,0,1000054,9,{},
82,1001,9672,0,1000055,9,{},
84,1001,9715,0,1000056,9,{},
85,1001,9701,0,1000057,9,{},
85,1001,9603,0,1000058,9,{},
86,1001,9656,0,1000059,9,{},
87,1001,9715,0,1000060,9,{},
88,1001,9712,0,1000061,9,{},
89,1001,9647,0,1000062,9,{},
90,1001,9568,0,1000063,9,{},
91,1001,9555,0,1000064,9,{},
92,1001,9553,0,1000065,9,{},
93,1001,9564,0,1000066,9,{},
94,1001,9538,0,1000067,9,{},
95,1001,9673,0,1000068,9,{},
96,1001,9625,0,1000069,9,{},
97,1001,9564,0,1000070,9,{},
98,1001,9590,0,1000071,9,{},
100,1001,9594,0,1000072,9,{},
100,1001,9576,0,1000073,9,{},
101,1001,9537,0,1000074,9,{},
103,1001,9540,0,1000075,9,{},
103,1001,9573,0,1000076,9,{},
104,1001,9497,0,1000077,9,{},
105,1001,9461,0,1000078,9,{},
106,1001,9376,0,1000079,9,{},
107,1001,9376,0,1000080,9,{},
108,1001,9376,0,1000081,9,{},
109,1001,9302,0,1000082,9,{},
111,1001,9193,0,1000083,9,{},
112,1001,9163,0,1000084,9,{},
112,1001,9085,0,1000085,9,{},
115,1001,9085,0,1000086,9,{},
117,1001,9116,0,1000087,9,{},
117,1001,8913,0,1000088,9,{},
117,1001,8947,0,1000089,9,{},
118,1001,8984,0,1000090,9,{},
119,1001,8952,0,1000091,9,{},
120,1001,8978,0,1000092,9,{},
121,1001,9107,0,1000093,9,{},
122,1001,9079,0,1000094,9,{},
123,1001,9029,0,1000095,9,{},
124,1001,9147,0,1000096,9,{},
125,1001,9065,0,1000097,9,{},
126,1001,8922,0,1000098,9,{},
127,1001,8942,0,1000099,9,{},
128,1001,8875,0,1000100,9,{},
129,1001,9000,0,1000101,9,{},
131,1001,9111,0,1000102,9,{},
132,1001,9098,0,1000103,9,{},
133,1001,8981,0,1000104,9,{},
134,1001,9143,0,1000105,9,{},
135,1001,9262,0,1000106,9,{},
136,1001,9359,0,1000107,9,{},
137,1001,9303,0,1000108,9,{},
138,1001,9330,0,1000109,9,{},
139,1001,9355,0,1000110,9,{},
140,1001,9433,0,1000111,9,{},
141,1001,9485,0,1000112,9,{},
142,1001,9554,0,1000113,9,{},
143,1001,9668,0,1000114,9,{},
144,1001,9490,0,1000115,9,{},
145,1001,9527,0,1000116,9,{},
146,1001,9583,0,1000117,9,{},
147,1001,9636,0,1000118,9,{},
148,1001,9524,0,1000119,9,{},
149,1001,9565,0,1000120,9,{},
150,1001,9640,0,1000121,9,{},
151,1001,9538,0,1000122,9,{},
152,1001,9470,0,1000123,9,{},
153,1001,9405,0,1000124,9,{},
154,1001,9413,0,1000125,9,{},
155,1001,9327,0,1000126,9,{},
156,1001,9401,0,1000127,9,{},
157,1001,9415,0,1000128,9,{},
158,1001,9504,0,1000129,9,{},
159,1001,9556,0,1000130,9,{},
160,1001,9493,0,1000131,9,{},
161,1001,9487,0,1000132,9,{},
162,1001,9537,0,1000133,9,{},
163,1001,9542,0,1000134,9,{},
164,1001,9483,0,1000135,9,{},
165,1001,9523,0,1000136,9,{},
166,1001,9527,0,1000137,9,{},
167,1001,9499,0,1000138,9,{},
168,1001,9349,0,1000139,9,{},
169,1001,9344,0,1000140,9,{},
170,1001,9352,0,1000141,9,{},
171,1001,9353,0,1000142,9,{},
172,1001,9216,0,1000143,9,{},
173,1001,9220,0,1000144,9,{},
174,1001,9363,0,1000145,9,{},
175,1001,9332,0,1000146,9,{},
176,1001,9410,0,1000147,9,{},
177,1001,9390,0,1000148,9,{},
178,1001,9389,0,1000149,9,{},
179,1001,9276,0,1000150,9,{},
180,1001,9243,0,1000151,9,{},
181,1001,9264,0,1000152,9,{},
182,1001,9142,0,1000153,9,{},
183,1001,9028,0,1000154,9,{},
184,1001,9031,0,1000155,9,{},
