1,4001,11287,3,4000001,0,{},
2,4001,11256,3,4000002,0,{},
3,4001,11299,3,4000003,0,{},
4,4001,11311,3,4000004,0,{},
5,4001,11273,3,4000005,0,{},
6,4001,11278,3,4000006,0,{},
7,4001,11309,3,4000007,0,{},
8,4001,11262,3,4000008,0,{},
9,4001,11336,3,4000009,0,{},
10,4001,11330,3,4000010,0,{},
11,4001,11273,3,4000011,0,{},
12,4001,11295,3,4000012,0,{},
13,4001,11301,3,4000013,0,{},
14,4001,11310,3,4000014,0,{},
15,4001,11317,3,4000015,0,{},
16,4001,11312,3,4000016,0,{},
17,4001,11331,3,4000017,0,{},
18,4001,11303,3,4000018,0,{},
19,4001,11334,3,4000019,0,{},
20,4001,11326,3,4000020,0,{},
1,4001,4445146,3,4000001,0,{},
2,4001,4443673,3,4000002,0,{},
3,4001,4443255,3,4000003,0,{},
4,4001,4443270,3,4000004,0,{},
5,4001,4443336,3,4000005,0,{},
6,4001,4443387,3,4000006,0,{},
7,4001,4443468,3,4000007,0,{},
8,4001,4443541,3,4000008,0,{},
