1,5001,10090,4,5000001,0,{},
2,5001,10305,4,5000002,0,{},
3,5001,10368,4,5000003,0,{},
4,5001,10388,4,5000004,0,{},
5,5001,10284,4,5000005,0,{},
6,5001,10229,4,5000006,0,{},
7,5001,10256,4,5000007,0,{},
8,5001,10308,4,5000008,0,{},
9,5001,10276,4,5000009,0,{},
10,5001,10225,4,5000010,0,{},
11,5001,10094,4,5000011,0,{},
12,5001,10093,4,5000012,0,{},
13,5001,10105,4,5000013,0,{},
14,5001,10089,4,5000014,0,{},
15,5001,10097,4,5000015,0,{},
16,5001,10027,4,5000016,0,{},
17,5001,10008,4,5000017,0,{},
18,5001,10019,4,5000018,0,{},
19,5001,9976,4,5000019,0,{},
20,5001,9848,4,5000020,0,{},
21,5001,9791,4,5000021,0,{},
22,5001,9710,4,5000022,0,{},
23,5001,9717,4,5000023,0,{},
24,5001,9748,4,5000024,0,{},
25,5001,9835,4,5000025,0,{},
26,5001,9767,4,5000026,0,{},
27,5001,9903,4,5000027,0,{},
28,5001,9934,4,5000028,0,{},
29,5001,9868,4,5000029,0,{},
30,5001,9801,4,5000030,0,{},
31,5001,9867,4,5000031,0,{},
32,5001,9778,4,5000032,0,{},
33,5001,9804,4,5000033,0,{},
34,5001,9919,4,5000034,0,{},
35,5001,9857,4,5000035,0,{},
36,5001,9857,4,5000036,0,{},
37,5001,10022,4,5000037,0,{},
38,5001,10068,4,5000038,0,{},
39,5001,9898,4,5000039,0,{},
40,5001,9813,4,5000040,0,{},
41,5001,9639,4,5000041,0,{},
42,5001,9714,4,5000042,0,{},
43,5001,9667,4,5000043,0,{},
44,5001,9725,4,5000044,0,{},
45,5001,9659,4,5000045,0,{},
46,5001,9640,4,5000046,0,{},
47,5001,9593,4,5000047,0,{},
48,5001,9543,4,5000048,0,{},
49,5001,9616,4,5000049,0,{},
50,5001,9613,4,5000050,0,{},
51,5001,9716,4,5000051,0,{},
52,5001,9620,4,5000052,0,{},
53,5001,9647,4,5000053,0,{},
54,5001,9663,4,5000054,0,{},
55,5001,9672,4,5000055,0,{},
56,5001,9715,4,5000056,0,{},
57,5001,9701,4,5000057,0,{},
58,5001,9603,4,5000058,0,{},
59,5001,9656,4,5000059,0,{},
60,5001,9715,4,5000060,0,{},
61,5001,9712,4,5000061,0,{},
62,5001,9647,4,5000062,0,{},
63,5001,9568,4,5000063,0,{},
64,5001,9555,4,5000064,0,{},
65,5001,9553,4,5000065,0,{},
66,5001,9564,4,5000066,0,{},
67,5001,9538,4,5000067,0,{},
68,5001,9673,4,5000068,0,{},
69,5001,9625,4,5000069,0,{},
70,5001,9564,4,5000070,0,{},
71,5001,9590,4,5000071,0,{},
72,5001,9594,4,5000072,0,{},
73,5001,9576,4,5000073,0,{},
74,5001,9537,4,5000074,0,{},
75,5001,9540,4,5000075,0,{},
76,5001,9573,4,5000076,0,{},
77,5001,9497,4,5000077,0,{},
78,5001,9461,4,5000078,0,{},
79,5001,9376,4,5000079,0,{},
80,5001,9376,4,5000080,0,{},
81,5001,9376,4,5000081,0,{},
82,5001,9302,4,5000082,0,{},
83,5001,9193,4,5000083,0,{},
84,5001,9163,4,5000084,0,{},
85,5001,9085,4,5000085,0,{},
86,5001,9085,4,5000086,0,{},
87,5001,9116,4,5000087,0,{},
88,5001,8913,4,5000088,0,{},
89,5001,8947,4,5000089,0,{},
90,5001,8984,4,5000090,0,{},
91,5001,8952,4,5000091,0,{},
92,5001,8978,4,5000092,0,{},
93,5001,9107,4,5000093,0,{},
94,5001,9079,4,5000094,0,{},
95,5001,9029,4,5000095,0,{},
96,5001,9147,4,5000096,0,{},
97,5001,9065,4,5000097,0,{},
98,5001,8922,4,5000098,0,{},
99,5001,8942,4,5000099,0,{},
100,5001,8875,4,5000100,0,{},
101,5001,9000,4,5000101,0,{},
102,5001,9111,4,5000102,0,{},
103,5001,9098,4,5000103,0,{},
104,5001,8981,4,5000104,0,{},
105,5001,9143,4,5000105,0,{},
106,5001,9262,4,5000106,0,{},
107,5001,9359,4,5000107,0,{},
108,5001,9303,4,5000108,0,{},
109,5001,9330,4,5000109,0,{},
110,5001,9355,4,5000110,0,{},
111,5001,9433,4,5000111,0,{},
112,5001,9485,4,5000112,0,{},
113,5001,9554,4,5000113,0,{},
114,5001,9668,4,5000114,0,{},
115,5001,9490,4,5000115,0,{},
116,5001,9527,4,5000116,0,{},
117,5001,9583,4,5000117,0,{},
118,5001,9636,4,5000118,0,{},
119,5001,9524,4,5000119,0,{},
120,5001,9565,4,5000120,0,{},
121,5001,9640,4,5000121,0,{},
122,5001,9538,4,5000122,0,{},
123,5001,9470,4,5000123,0,{},
124,5001,9405,4,5000124,0,{},
125,5001,9413,4,5000125,0,{},
126,5001,9327,4,5000126,0,{},
127,5001,9401,4,5000127,0,{},
128,5001,9415,4,5000128,0,{},
129,5001,9504,4,5000129,0,{},
130,5001,9556,4,5000130,0,{},
131,5001,9493,4,5000131,0,{},
132,5001,9487,4,5000132,0,{},
133,5001,9537,4,5000133,0,{},
134,5001,9542,4,5000134,0,{},
135,5001,9483,4,5000135,0,{},
136,5001,9523,4,5000136,0,{},
137,5001,9527,4,5000137,0,{},
138,5001,9499,4,5000138,0,{},
139,5001,9349,4,5000139,0,{},
140,5001,9344,4,5000140,0,{},
141,5001,9352,4,5000141,0,{},
142,5001,9353,4,5000142,0,{},
143,5001,9216,4,5000143,0,{},
144,5001,9220,4,5000144,0,{},
145,5001,9363,4,5000145,0,{},
146,5001,9332,4,5000146,0,{},
147,5001,9410,4,5000147,0,{},
148,5001,9390,4,5000148,0,{},
149,5001,9389,4,5000149,0,{},
150,5001,9276,4,5000150,0,{},
151,5001,9243,4,5000151,0,{},
152,5001,9264,4,5000152,0,{},
153,5001,9142,4,5000153,0,{},
154,5001,9028,4,5000154,0,{},
155,5001,9031,4,5000155,0,{},
156,5001,9084,4,5000156,0,{},
157,5001,9047,4,5000157,0,{},
158,5001,8973,4,5000158,0,{},
159,5001,9031,4,5000159,0,{},
160,5001,9132,4,5000160,0,{},
161,5001,9011,4,5000161,0,{},
162,5001,9118,4,5000162,0,{},
163,5001,9072,4,5000163,0,{},
164,5001,9140,4,5000164,0,{},
165,5001,9127,4,5000165,0,{},
166,5001,9023,4,5000166,0,{},
167,5001,8972,4,5000167,0,{},
168,5001,8918,4,5000168,0,{},
169,5001,9012,4,5000169,0,{},
170,5001,9021,4,5000170,0,{},
171,5001,9007,4,5000171,0,{},
172,5001,8965,4,5000172,0,{},
173,5001,8909,4,5000173,0,{},
174,5001,8906,4,5000174,0,{},
175,5001,8902,4,5000175,0,{},
176,5001,9000,4,5000176,0,{},
177,5001,8886,4,5000177,0,{},
178,5001,8818,4,5000178,0,{},
179,5001,8676,4,5000179,0,{},
180,5001,8735,4,5000180,0,{},
181,5001,8609,4,5000181,0,{},
182,5001,8614,4,5000182,0,{},
183,5001,8654,4,5000183,0,{},
184,5001,8693,4,5000184,0,{},
185,5001,8615,4,5000185,0,{},
186,5001,8526,4,5000186,0,{},
187,5001,8541,4,5000187,0,{},
188,5001,8476,4,5000188,0,{},
189,5001,8524,4,5000189,0,{},
190,5001,8890,4,5000190,0,{},
191,5001,8770,4,5000191,0,{},
192,5001,8757,4,5000192,0,{},
193,5001,8861,4,5000193,0,{},
194,5001,8832,4,5000194,0,{},
195,5001,8765,4,5000195,0,{},
196,5001,8802,4,5000196,0,{},
197,5001,8763,4,5000197,0,{},
198,5001,8730,4,5000198,0,{},
199,5001,8786,4,5000199,0,{},
200,5001,8703,4,5000200,0,{},
201,5001,8695,4,5000201,0,{},
202,5001,8721,4,5000202,0,{},
203,5001,8720,4,5000203,0,{},
204,5001,8648,4,5000204,0,{},
205,5001,8627,4,5000205,0,{},
206,5001,8511,4,5000206,0,{},
207,5001,8496,4,5000207,0,{},
208,5001,8525,4,5000208,0,{},
209,5001,8411,4,5000209,0,{},
210,5001,8452,4,5000210,0,{},
211,5001,8377,4,5000211,0,{},
212,5001,8386,4,5000212,0,{},
213,5001,8307,4,5000213,0,{},
214,5001,8252,4,5000214,0,{},
215,5001,8324,4,5000215,0,{},
216,5001,8482,4,5000216,0,{},
217,5001,8417,4,5000217,0,{},
218,5001,8554,4,5000218,0,{},
219,5001,8646,4,5000219,0,{},
220,5001,8730,4,5000220,0,{},
221,5001,8667,4,5000221,0,{},
222,5001,8587,4,5000222,0,{},
223,5001,8559,4,5000223,0,{},
224,5001,8531,4,5000224,0,{},
225,5001,8673,4,5000225,0,{},
226,5001,8620,4,5000226,0,{},
227,5001,8583,4,5000227,0,{},
228,5001,8596,4,5000228,0,{},
229,5001,8569,4,5000229,0,{},
230,5001,8535,4,5000230,0,{},
231,5001,8488,4,5000231,0,{},
232,5001,8474,4,5000232,0,{},
233,5001,8429,4,5000233,0,{},
234,5001,8427,4,5000234,0,{},
235,5001,8436,4,5000235,0,{},
236,5001,8406,4,5000236,0,{},
237,5001,8561,4,5000237,0,{},
238,5001,8650,4,5000238,0,{},
239,5001,8684,4,5000239,0,{},
240,5001,8735,4,5000240,0,{},
241,5001,8908,4,5000241,0,{},
242,5001,8810,4,5000242,0,{},
243,5001,8828,4,5000243,0,{},
244,5001,8943,4,5000244,0,{},
245,5001,8895,4,5000245,0,{},
246,5001,8804,4,5000246,0,{},
247,5001,8782,4,5000247,0,{},
248,5001,8748,4,5000248,0,{},
249,5001,8839,4,5000249,0,{},
250,5001,8984,4,5000250,0,{},
251,5001,8966,4,5000251,0,{},
252,5001,8903,4,5000252,0,{},
253,5001,9059,4,5000253,0,{},
254,5001,9146,4,5000254,0,{},
255,5001,9240,4,5000255,0,{},
256,5001,9240,4,5000256,0,{},
257,5001,9240,4,5000257,0,{},
258,5001,9310,4,5000258,0,{},
259,5001,9285,4,5000259,0,{},
260,5001,9305,4,5000260,0,{},
261,5001,9305,4,5000261,0,{},
262,5001,9423,4,5000262,0,{},
263,5001,9530,4,5000263,0,{},
264,5001,9458,4,5000264,0,{},
265,5001,9545,4,5000265,0,{},
266,5001,9497,4,5000266,0,{},
267,5001,9401,4,5000267,0,{},
268,5001,9412,4,5000268,0,{},
269,5001,9523,4,5000269,0,{},
270,5001,9545,4,5000270,0,{},
271,5001,9428,4,5000271,0,{},
272,5001,9412,4,5000272,0,{},
273,5001,9396,4,5000273,0,{},
274,5001,9404,4,5000274,0,{},
275,5001,9400,4,5000275,0,{},
276,5001,9290,4,5000276,0,{},
277,5001,9407,4,5000277,0,{},
278,5001,9294,4,5000278,0,{},
279,5001,9146,4,5000279,0,{},
280,5001,9228,4,5000280,0,{},
281,5001,9193,4,5000281,0,{},
282,5001,9197,4,5000282,0,{},
283,5001,9293,4,5000283,0,{},
284,5001,9406,4,5000284,0,{},
285,5001,9407,4,5000285,0,{},
286,5001,9425,4,5000286,0,{},
287,5001,9322,4,5000287,0,{},
288,5001,9325,4,5000288,0,{},
289,5001,9220,4,5000289,0,{},
290,5001,9227,4,5000290,0,{},
291,5001,9288,4,5000291,0,{},
292,5001,9275,4,5000292,0,{},
293,5001,9178,4,5000293,0,{},
294,5001,9090,4,5000294,0,{},
295,5001,9113,4,5000295,0,{},
296,5001,9213,4,5000296,0,{},
297,5001,9070,4,5000297,0,{},
298,5001,9146,4,5000298,0,{},
299,5001,9056,4,5000299,0,{},
300,5001,9064,4,5000300,0,{},
301,5001,9105,4,5000301,0,{},
302,5001,9163,4,5000302,0,{},
