_id,actor_id,product,quantity,last_update
6314df8f12997615e513cf33,5,5001,998064783,57
6314df8f12997615e513cf36,5,5001,778674589,57
6314df8f12997615e513cf3e,5,5001,555626998,58
6314df8f12997615e513cf41,5,5001,332579407,58
6314df8f12997615e513cf49,5,5001,105954726,59
6314df9312997615e513d0a4,1,1001,240,117
6314df9312997615e513d0a7,1,2001,0,117
6314df9312997615e513d0a8,1,1001,10617,117
6314df9312997615e513d0a9,1,1001,10617,117
6314df9312997615e513d0aa,1,1001,7586,117
6314df9312997615e513d0b2,1,1001,4555,118
6314df9312997615e513d0bb,1,1001,1524,119
6314df9312997615e513d0ed,0,1001,13408,127
6314df9312997615e513d0ee,0,1001,13408,127
6314df9412997615e513d10e,0,1001,16439,132
6314df9412997615e513d10f,0,1001,16439,132
6314df9412997615e513d111,0,1001,19470,132
6314df9412997615e513d112,0,1001,19470,132
6314df9412997615e513d11a,0,1001,22501,133
6314df9412997615e513d11b,0,1001,22501,133
