_id,actor_id,order_time,product,quantity,client,status,close_time
5000001,5,10,5001,10568,4,1,10.0
5000002,5,11,5001,10568,4,1,11.0
5000003,5,12,5001,10568,4,1,12.0
5000004,5,13,5001,10568,4,1,13.0
5000005,5,14,5001,10568,4,1,14.0
5000006,5,15,5001,10568,4,1,15.0
5000007,5,16,5001,39192,4,1,16.0
5000008,5,17,5001,94197,4,1,17.0
5000009,5,18,5001,109590,4,1,18.0
5000010,5,19,5001,1143254,4,1,19.0
5000011,5,20,5001,1694635,4,1,20.0
5000012,5,21,5001,2422360,4,1,21.0
5000013,5,22,5001,3590869,4,1,22.0
5000014,5,23,5001,4701731,4,1,23.0
5000015,5,24,5001,5417330,4,1,24.0
5000016,5,25,5001,26333875,4,1,25.0
5000017,5,26,5001,37676876,4,1,26.0
5000018,5,27,5001,47565621,4,1,27.0
5000019,5,28,5001,56486947,4,1,28.0
5000020,5,29,5001,64279266,4,1,29.0
5000021,5,30,5001,74467837,4,1,30.0
5000022,5,31,5001,83734622,4,1,31.0
5000023,5,32,5001,90405252,4,1,32.0
5000024,5,33,5001,96745117,4,1,33.0
5000025,5,34,5001,103599235,4,1,34.0
5000026,5,35,5001,110389820,4,1,35.0
5000027,5,36,5001,116965068,4,1,36.0
5000028,5,37,5001,123333588,4,1,37.0
5000029,5,38,5001,129507569,4,1,38.0
5000030,5,39,5001,135496141,4,1,39.0
5000031,5,40,5001,141307976,4,1,40.0
5000032,5,41,5001,146951226,4,1,41.0
5000033,5,42,5001,152433312,4,1,42.0
5000034,5,43,5001,157761488,4,1,43.0
5000035,5,44,5001,162942210,4,1,44.0
5000036,5,45,5001,167981836,4,1,45.0
5000037,5,46,5001,172886195,4,1,46.0
5000038,5,47,5001,177662767,4,1,47.0
5000039,5,48,5001,182315491,4,1,48.0
5000040,5,49,5001,186849888,4,1,49.0
5000041,5,50,5001,191270694,4,1,50.0
5000042,5,51,5001,195582509,4,1,51.0
5000043,5,52,5001,199789568,4,1,52.0
5000044,5,53,5001,203896048,4,1,53.0
5000045,5,54,5001,207905796,4,1,54.0
5000046,5,55,5001,211822508,4,1,55.0
5000047,5,56,5001,215649599,4,1,56.0
5000048,5,57,5001,219390194,4,1,57.0
5000049,5,58,5001,223047591,4,1,58.0
5000050,5,59,5001,226624681,4,1,59.0
5000051,5,60,5001,230124386,4,0,
5000052,5,61,5001,233549321,4,0,
5000053,5,62,5001,236902110,4,0,
5000054,5,63,5001,240185229,4,0,
5000055,5,64,5001,243400957,4,0,
5000056,5,65,5001,246551487,4,0,
5000057,5,66,5001,249639053,4,0,
5000058,5,67,5001,252664475,4,0,
5000059,5,68,5001,255630857,4,0,
5000060,5,69,5001,258539680,4,0,
5000061,5,70,5001,261392656,4,0,
5000062,5,71,5001,264191530,4,0,
5000063,5,72,5001,266937890,4,0,
5000064,5,73,5001,269633217,4,0,
5000065,5,74,5001,272279062,4,0,
5000066,5,75,5001,274876829,4,0,
5000067,5,76,5001,277427880,4,0,
5000068,5,77,5001,279933520,4,0,
5000069,5,78,5001,282395004,4,0,
5000070,5,79,5001,284813525,4,0,
5000071,5,80,5001,287190306,4,0,
5000072,5,81,5001,289526444,4,0,
5000073,5,82,5001,291823050,4,0,
5000074,5,83,5001,294081162,4,0,
5000075,5,84,5001,296301765,4,0,
5000076,5,85,5001,298485864,4,0,
5000077,5,86,5001,300634357,4,0,
5000078,5,87,5001,302748517,4,0,
5000079,5,88,5001,304828802,4,0,
5000080,5,89,5001,306876239,4,0,
5000081,5,90,5001,308891607,4,0,
5000082,5,91,5001,310876051,4,0,
5000083,5,92,5001,312830251,4,0,
5000084,5,93,5001,314754882,4,0,
5000085,5,94,5001,316667712,4,0,
5000086,5,95,5001,318558916,4,0,
5000087,5,96,5001,320429530,4,0,
5000088,5,97,5001,322408645,4,0,
5000089,5,98,5001,324382585,4,0,
5000090,5,99,5001,328937695,4,0,
5000091,5,100,5001,333511134,4,0,
5000092,5,101,5001,338100078,4,0,
5000093,5,102,5001,342701260,4,0,
5000094,5,103,5001,347310846,4,0,
5000095,5,104,5001,351924277,4,0,
5000096,5,105,5001,356535853,4,0,
5000097,5,106,5001,361138485,4,0,
5000098,5,107,5001,365724445,4,0,
5000099,5,108,5001,370279204,4,0,
5000100,5,109,5001,374850279,4,0,
5000101,5,110,5001,379421025,4,0,
