[9, 3001, 398, 2, 3000001, 9, {}],
[9, 3001, 398, 2, 3000002, 9, {}],
[9, 3001, 398, 2, 3000003, 9, {}],
[9, 3001, 398, 2, 3000004, 9, {}],
[9, 3001, 398, 2, 3000005, 9, {}],
[9, 3001, 398, 2, 3000006, 9, {}],
[10, 3001, 398, 2, 3000007, 9, {}],
[10, 3001, 398, 2, 3000008, 9, {}],
[10, 3001, 398, 2, 3000009, 9, {}],
[10, 3001, 398, 2, 3000010, 9, {}],
[11, 3001, 398, 2, 3000011, 9, {}],
[12, 3001, 398, 2, 3000012, 9, {}],
[13, 3001, 567, 2, 3000013, 9, {}],
[14, 3001, 713, 2, 3000014, 9, {}],
[15, 3001, 917, 2, 3000015, 9, {}],
[16, 3001, 963, 2, 3000016, 9, {}],
[17, 3001, 950, 2, 3000017, 9, {}],
[18, 3001, 1021, 2, 3000018, 9, {}],
[19, 3001, 1101, 2, 3000019, 9, {}],
[20, 3001, 1171, 2, 3000020, 9, {}],
[21, 3001, 1222, 2, 3000021, 9, {}],
[22, 3001, 1276, 2, 3000022, 9, {}],
[23, 3001, 1309, 2, 3000023, 9, {}],
[24, 3001, 1333, 2, 3000024, 9, {}],
[25, 3001, 1347, 2, 3000025, 9, {}],
[26, 3001, 1350, 2, 3000026, 9, {}],
[27, 3001, 1365, 2, 3000027, 9, {}],
[28, 3001, 1370, 2, 3000028, 9, {}],
[29, 3001, 1375, 2, 3000029, 9, {}],
[30, 3001, 1380, 2, 3000030, 9, {}],
[31, 3001, 1384, 2, 3000031, 9, {}],
[32, 3001, 1379, 2, 3000032, 9, {}],
[33, 3001, 1373, 2, 3000033, 9, {}],
[34, 3001, 1369, 2, 3000034, 9, {}],
[35, 3001, 1369, 2, 3000035, 9, {}],
[36, 3001, 1365, 2, 3000036, 9, {}],
[37, 3001, 1370, 2, 3000037, 9, {}],
[38, 3001, 1367, 2, 3000038, 9, {}],
[39, 3001, 1354, 2, 3000039, 9, {}],
[40, 3001, 1353, 2, 3000040, 9, {}],
[41, 3001, 1345, 2, 3000041, 9, {}],
[166, 3001, 1252, 2, 3000042, 9, {}],
[167, 3001, 1252, 2, 3000043, 9, {}],
[168, 3001, 1239, 2, 3000044, 9, {}],
[169, 3001, 1239, 2, 3000045, 9, {}],
[170, 3001, 1239, 2, 3000046, 9, {}],
