[24, 2001, 86781, 1, 2000001, 0, {}],
[25, 2001, 86781, 1, 2000002, 0, {}],
[26, 2001, 86796, 1, 2000003, 0, {}],
[27, 2001, 86810, 1, 2000004, 0, {}],
[46, 2001, 103829, 1, 2000005, 0, {}],
[47, 2001, 103784, 1, 2000006, 0, {}],
[48, 2001, 103722, 1, 2000007, 0, {}],
[49, 2001, 103669, 1, 2000008, 0, {}],
[50, 2001, 103652, 1, 2000009, 0, {}],
[51, 2001, 103634, 1, 2000010, 0, {}],
[52, 2001, 103634, 1, 2000011, 0, {}],
[53, 2001, 103652, 1, 2000012, 0, {}],
[54, 2001, 103669, 1, 2000013, 0, {}],
[55, 2001, 103669, 1, 2000014, 0, {}],
[56, 2001, 103661, 1, 2000015, 0, {}],
[57, 2001, 103678, 1, 2000016, 0, {}],
[58, 2001, 103661, 1, 2000017, 0, {}],
[59, 2001, 103555, 1, 2000018, 0, {}],
[60, 2001, 103519, 1, 2000019, 0, {}],
[61, 2001, 103475, 1, 2000020, 0, {}],
[62, 2001, 103449, 1, 2000021, 0, {}],
[63, 2001, 103440, 1, 2000022, 0, {}],
[64, 2001, 103484, 1, 2000023, 0, {}],
[65, 2001, 103555, 1, 2000024, 0, {}],
[66, 2001, 103625, 1, 2000025, 0, {}],
[67, 2001, 103660, 1, 2000026, 0, {}],
[68, 2001, 103678, 1, 2000027, 0, {}],
[69, 2001, 103704, 1, 2000028, 0, {}],
[70, 2001, 103722, 1, 2000029, 0, {}],
[71, 2001, 103748, 1, 2000030, 0, {}],
[72, 2001, 103784, 1, 2000031, 0, {}],
[73, 2001, 103801, 1, 2000032, 0, {}],
[74, 2001, 103819, 1, 2000033, 0, {}],
[75, 2001, 103845, 1, 2000034, 0, {}],
[76, 2001, 103881, 1, 2000035, 0, {}],
[77, 2001, 103898, 1, 2000036, 0, {}],
[78, 2001, 103925, 1, 2000037, 0, {}],
[79, 2001, 103969, 1, 2000038, 0, {}],
[80, 2001, 104031, 1, 2000039, 0, {}],
[81, 2001, 104101, 1, 2000040, 0, {}],
[82, 2001, 104154, 1, 2000041, 0, {}],
[83, 2001, 104225, 1, 2000042, 0, {}],
[84, 2001, 104314, 1, 2000043, 0, {}],
[85, 2001, 104412, 1, 2000044, 0, {}],
