[27, 5001, 545094, 4, 5000001, 9, {}],
[28, 5001, 4661950, 4, 5000002, 9, {}],
[29, 5001, 9535587, 4, 5000003, 9, {}],
[30, 5001, 15178487, 4, 5000004, 9, {}],
[31, 5001, 21614464, 4, 5000005, 9, {}],
[32, 5001, 28793594, 4, 5000006, 9, {}],
[33, 5001, 36727238, 4, 5000007, 9, {}],
[34, 5001, 45459380, 4, 5000008, 9, {}],
[35, 5001, 55031492, 4, 5000009, 9, {}],
[36, 5001, 65483517, 4, 5000010, 9, {}],
[37, 5001, 77689532, 4, 5000011, 9, {}],
[38, 5001, 86929762, 4, 5000012, 9, {}],
[39, 5001, 86929762, 4, 5000013, 9, {}],
[40, 5001, 86929762, 4, 5000014, 9, {}],
[41, 5001, 86929762, 4, 5000015, 9, {}],
[42, 5001, 86929762, 4, 5000016, 9, {}],
[43, 5001, 86929762, 4, 5000017, 9, {}],
[44, 5001, 86929762, 4, 5000018, 9, {}],
[45, 5001, 86929762, 4, 5000019, 9, {}],
[46, 5001, 86929762, 4, 5000020, 9, {}],
[47, 5001, 86929762, 4, 5000021, 9, {}],
[48, 5001, 86929762, 4, 5000022, 9, {}],
[49, 5001, 86929762, 4, 5000023, 9, {}],
[50, 5001, 86929762, 4, 5000024, 9, {}],
[51, 5001, 86929762, 4, 5000025, 9, {}],
[52, 5001, 86929762, 4, 5000026, 9, {}],
[53, 5001, 86929762, 4, 5000027, 9, {}],
[54, 5001, 86929762, 4, 5000028, 9, {}],
[55, 5001, 86929762, 4, 5000029, 9, {}],
[56, 5001, 86929762, 4, 5000030, 9, {}],
[57, 5001, 86929762, 4, 5000031, 9, {}],
[58, 5001, 86929762, 4, 5000032, 9, {}],
[59, 5001, 86929762, 4, 5000033, 9, {}],
[60, 5001, 86929762, 4, 5000034, 9, {}],
[61, 5001, 86929762, 4, 5000035, 9, {}],
[62, 5001, 86929762, 4, 5000036, 9, {}],
[63, 5001, 86929762, 4, 5000037, 9, {}],
[64, 5001, 86929762, 4, 5000038, 9, {}],
[65, 5001, 86929762, 4, 5000039, 9, {}],
[66, 5001, 86929762, 4, 5000040, 9, {}],
[67, 5001, 86929762, 4, 5000041, 9, {}],
[68, 5001, 86929762, 4, 5000042, 9, {}],
[69, 5001, 86929762, 4, 5000043, 9, {}],
[70, 5001, 86929762, 4, 5000044, 9, {}],
[71, 5001, 86929762, 4, 5000045, 9, {}],
[72, 5001, 86929762, 4, 5000046, 9, {}],
[73, 5001, 86929762, 4, 5000047, 9, {}],
[74, 5001, 86929762, 4, 5000048, 9, {}],
[75, 5001, 86929762, 4, 5000049, 9, {}],
[76, 5001, 86929762, 4, 5000050, 9, {}],
[77, 5001, 86929762, 4, 5000051, 9, {}],
[78, 5001, 86929762, 4, 5000052, 9, {}],
[79, 5001, 86929762, 4, 5000053, 9, {}],
[80, 5001, 86929762, 4, 5000054, 9, {}],
[81, 5001, 86929762, 4, 5000055, 9, {}],
[82, 5001, 86929762, 4, 5000056, 9, {}],
[83, 5001, 86929762, 4, 5000057, 9, {}],
[84, 5001, 86929762, 4, 5000058, 9, {}],
[85, 5001, 86929762, 4, 5000059, 9, {}],
[86, 5001, 86929762, 4, 5000060, 9, {}],
[87, 5001, 86929762, 4, 5000061, 9, {}],
[88, 5001, 86929762, 4, 5000062, 9, {}],
[89, 5001, 86929762, 4, 5000063, 9, {}],
[90, 5001, 86929762, 4, 5000064, 9, {}],
[91, 5001, 86929762, 4, 5000065, 9, {}],
