[6, 4001, 2519, 3, 4000001, 9, {}],
[6, 4001, 2519, 3, 4000002, 9, {}],
[6, 4001, 2519, 3, 4000003, 9, {}],
[6, 4001, 2519, 3, 4000004, 9, {}],
[6, 4001, 2519, 3, 4000005, 9, {}],
[6, 4001, 2519, 3, 4000006, 9, {}],
[7, 4001, 2519, 3, 4000007, 9, {}],
[8, 4001, 2519, 3, 4000008, 9, {}],
[9, 4001, 2519, 3, 4000009, 9, {}],
[10, 4001, 2519, 3, 4000010, 9, {}],
[11, 4001, 3980, 3, 4000011, 9, {}],
[12, 4001, 3980, 3, 4000012, 9, {}],
[13, 4001, 4213, 3, 4000013, 9, {}],
[14, 4001, 4610, 3, 4000014, 9, {}],
[15, 4001, 4843, 3, 4000015, 9, {}],
[16, 4001, 5021, 3, 4000016, 9, {}],
[17, 4001, 5106, 3, 4000017, 9, {}],
[18, 4001, 5323, 3, 4000018, 9, {}],
[19, 4001, 5574, 3, 4000019, 9, {}],
[20, 4001, 5827, 3, 4000020, 9, {}],
[21, 4001, 6076, 3, 4000021, 9, {}],
[22, 4001, 6305, 3, 4000022, 9, {}],
