Criation_Time, Product, Quantity, Client, Order_id, Status, Notes-fornecedor
1362,1001,13175,0,1001362,0,1
1362,2001,82360,1,2001305,0,2
1362,3001,599483,2,3001332,0,3
1363,1001,13050,0,1001363,0,1
1363,2001,82418,1,2001306,0,2
1363,3001,599498,2,3001333,0,3
1364,1001,12982,0,1001364,0,1
1364,2001,82457,1,2001307,0,2
1364,3001,599564,2,3001334,0,3
1365,1001,12982,0,1001365,0,1
1365,2001,82490,1,2001308,0,2
1365,3001,599683,2,3001335,0,3
1366,1001,12982,0,1001366,0,1
1366,2001,82520,1,2001309,0,2
1366,3001,599838,2,3001336,0,3
1367,1001,12926,0,1001367,0,1
1367,2001,82508,1,2001310,0,2
1367,3001,600029,2,3001337,0,3
1368,1001,12943,0,1001368,0,1
1368,2001,82496,1,2001311,0,2
1368,3001,600243,2,3001338,0,3
1369,1001,12964,0,1001369,0,1
1369,2001,82478,1,2001312,0,2
1369,3001,600470,2,3001339,0,3
1370,1001,12959,0,1001370,0,1
1370,2001,82467,1,2001313,0,2
1370,3001,600698,2,3001340,0,3
1371,1001,12883,0,1001371,0,1
1371,2001,82438,1,2001314,0,2
1371,3001,600932,2,3001341,0,3
1372,1001,12810,0,1001372,0,1
1372,2001,82392,1,2001315,0,2
1372,3001,601159,2,3001342,0,3
1373,1001,12860,0,1001373,0,1
1373,2001,82326,1,2001316,0,2
1373,3001,601364,2,3001343,0,3
1374,1001,12923,0,1001374,0,1
1374,2001,82271,1,2001317,0,2
1374,3001,601554,2,3001344,0,3
1375,1001,12819,0,1001375,0,1
1375,2001,82186,1,2001318,0,2
1375,3001,601721,2,3001345,0,3
1376,1001,12971,0,1001376,0,1
1376,2001,82149,1,2001319,0,2
1376,3001,601882,2,3001346,0,3
1377,1001,12985,0,1001377,0,1
1377,2001,82093,1,2001320,0,2
1377,3001,602020,2,3001347,0,3
1378,1001,12922,0,1001378,0,1
1378,2001,82031,1,2001321,0,2
1378,3001,602137,2,3001348,0,3
1379,1001,12820,0,1001379,0,1
1379,2001,81978,1,2001322,0,2
1379,3001,602238,2,3001349,0,3
1380,1001,12868,0,1001380,0,1
1380,2001,81923,1,2001323,0,2
1380,3001,602326,2,3001350,0,3
1381,1001,12967,0,1001381,0,1
1381,2001,81898,1,2001324,0,2
1381,3001,602398,2,3001351,0,3
1382,1001,12996,0,1001382,0,1
1382,2001,81854,1,2001325,0,2
1382,3001,602442,2,3001352,0,3
1383,1001,13049,0,1001383,0,1
1383,2001,81815,1,2001326,0,2
1383,3001,602478,2,3001353,0,3
1384,1001,13058,0,1001384,0,1
1384,2001,81750,1,2001327,0,2
1384,3001,602478,2,3001354,0,3
1385,1001,13077,0,1001385,0,1
1385,2001,81683,1,2001328,0,2
1385,3001,602442,2,3001355,0,3
1386,1001,12966,0,1001386,0,1
1386,2001,81584,1,2001329,0,2
1386,3001,602362,2,3001356,0,3
1387,1001,12981,0,1001387,0,1
1387,2001,81505,1,2001330,0,2
1387,3001,602253,2,3001357,0,3
1388,1001,12920,0,1001388,0,1
1388,2001,81406,1,2001331,0,2
1388,3001,602100,2,3001358,0,3
1389,1001,12905,0,1001389,0,1
1389,2001,81308,1,2001332,0,2
1389,3001,601904,2,3001359,0,3
1390,1001,12957,0,1001390,0,1
1390,2001,81215,1,2001333,0,2
1390,3001,601678,2,3001360,0,3
1391,1001,12863,0,1001391,0,1
1391,2001,81130,1,2001334,0,2
1391,3001,601417,2,3001361,0,3
1392,1001,12856,0,1001392,0,1
1392,2001,81053,1,2001335,0,2
1392,3001,601118,2,3001362,0,3
1393,1001,12953,0,1001393,0,1
1393,2001,81008,1,2001336,0,2
1393,3001,600805,2,3001363,0,3
1394,1001,12954,0,1001394,0,1
1394,2001,80989,1,2001337,0,2
1394,3001,600469,2,3001364,0,3
1395,1001,12947,0,1001395,0,1
1395,2001,80982,1,2001338,0,2
1395,3001,600118,2,3001365,0,3
1396,1001,12824,0,1001396,0,1
1396,2001,80951,1,2001339,0,2
1396,3001,599753,2,3001366,0,3
1397,1001,12854,0,1001397,0,1
1397,2001,80926,1,2001340,0,2
1397,3001,599379,2,3001367,0,3
1398,1001,12882,0,1001398,0,1
1398,2001,80914,1,2001341,0,2
1398,3001,599006,2,3001368,0,3
1399,1001,12771,0,1001399,0,1
1399,2001,80883,1,2001342,0,2
1399,3001,598625,2,3001369,0,3
1400,1001,12635,0,1001400,0,1
1400,2001,80817,1,2001343,0,2
1400,3001,598229,2,3001370,0,3
1401,1001,12616,0,1001401,0,1
1401,2001,80751,1,2001344,0,2
1401,3001,597825,2,3001371,0,3
1402,1001,12636,0,1001402,0,1
1402,2001,80704,1,2001345,0,2
1402,3001,597415,2,3001372,0,3
1403,1001,12621,0,1001403,0,1
1403,2001,80669,1,2001346,0,2
1403,3001,597004,2,3001373,0,3
1404,1001,12642,0,1001404,0,1
1404,2001,80627,1,2001347,0,2
1404,3001,596600,2,3001374,0,3
1405,1001,12607,0,1001405,0,1
1405,2001,80566,1,2001348,0,2
1405,3001,596197,2,3001375,0,3
1406,1001,12548,0,1001406,0,1
1406,2001,80514,1,2001349,0,2
1406,3001,595800,2,3001376,0,3
1407,1001,12617,0,1001407,0,1
1407,2001,80446,1,2001350,0,2
1407,3001,595397,2,3001377,0,3
1408,1001,12564,0,1001408,0,1
1408,2001,80361,1,2001351,0,2
1408,3001,594994,2,3001378,0,3
1409,1001,12523,0,1001409,0,1
1409,2001,80282,1,2001352,0,2
1409,3001,594576,2,3001379,0,3
1410,1001,12551,0,1001410,0,1
1410,2001,80235,1,2001353,0,2
1410,3001,594165,2,3001380,0,3
1411,1001,12472,0,1001411,0,1
1411,2001,80158,1,2001354,0,2
1411,3001,593747,2,3001381,0,3
1412,1001,12331,0,1001412,0,1
1412,2001,80033,1,2001355,0,2
1412,3001,593307,2,3001382,0,3
1413,1001,12228,0,1001413,0,1
1413,2001,79891,1,2001356,0,2
1413,3001,592839,2,3001383,0,3
1414,1001,12263,0,1001414,0,1
1414,2001,79733,1,2001357,0,2
1414,3001,592348,2,3001384,0,3
1415,1001,12289,0,1001415,0,1
1415,2001,79579,1,2001358,0,2
1415,3001,591836,2,3001385,0,3
1416,1001,12272,0,1001416,0,1
1416,2001,79418,1,2001359,0,2
1416,3001,591303,2,3001386,0,3
1417,1001,12285,0,1001417,0,1
1417,2001,79282,1,2001360,0,2
1417,3001,590762,2,3001387,0,3
1418,1001,12324,0,1001418,0,1
1418,2001,79150,1,2001361,0,2
1418,3001,590208,2,3001388,0,3
1419,1001,12239,0,1001419,0,1
1419,2001,79015,1,2001362,0,2
1419,3001,589646,2,3001389,0,3
1420,1001,12229,0,1001420,0,1
1420,2001,78885,1,2001363,0,2
1420,3001,589078,2,3001390,0,3
1421,1001,12062,0,1001421,0,1
1421,2001,78708,1,2001364,0,2
1421,3001,588489,2,3001391,0,3
1422,1001,12110,0,1001422,0,1
1422,2001,78555,1,2001365,0,2
1422,3001,587885,2,3001392,0,3
1423,1001,12069,0,1001423,0,1
1423,2001,78403,1,2001366,0,2
1423,3001,587260,2,3001393,0,3
1424,1001,12115,0,1001424,0,1
1424,2001,78232,1,2001367,0,2
1424,3001,586613,2,3001394,0,3
1425,1001,12177,0,1001425,0,1
1425,2001,78070,1,2001368,0,2
1425,3001,585931,2,3001395,0,3
1426,1001,12210,0,1001426,0,1
1426,2001,77914,1,2001369,0,2
1426,3001,585211,2,3001396,0,3
1427,1001,12092,0,1001427,0,1
1427,2001,77762,1,2001370,0,2
1427,3001,584463,2,3001397,0,3
1428,1001,12111,0,1001428,0,1
1428,2001,77613,1,2001371,0,2
1428,3001,583685,2,3001398,0,3
1429,1001,12066,0,1001429,0,1
1429,2001,77439,1,2001372,0,2
1429,3001,582870,2,3001399,0,3
1430,1001,12082,0,1001430,0,1
1430,2001,77297,1,2001373,0,2
1430,3001,582026,2,3001400,0,3
1431,1001,12164,0,1001431,0,1
1431,2001,77201,1,2001374,0,2
1431,3001,581174,2,3001401,0,3
1432,1001,12095,0,1001432,0,1
1432,2001,77094,1,2001375,0,2
1432,3001,580315,2,3001402,0,3
1433,1001,12054,0,1001433,0,1
1433,2001,76973,1,2001376,0,2
1433,3001,579440,2,3001403,0,3
1434,1001,12092,0,1001434,0,1
1434,2001,76863,1,2001377,0,2
1434,3001,578542,2,3001404,0,3
1435,1001,12087,0,1001435,0,1
1435,2001,76747,1,2001378,0,2
1435,3001,577629,2,3001405,0,3
1436,1001,11894,0,1001436,0,1
1436,2001,76603,1,2001379,0,2
1436,3001,576694,2,3001406,0,3
1437,1001,11883,0,1001437,0,1
1437,2001,76472,1,2001380,0,2
1437,3001,575743,2,3001407,0,3
1438,1001,11913,0,1001438,0,1
1438,2001,76325,1,2001381,0,2
1438,3001,574769,2,3001408,0,3
1439,1001,11957,0,1001439,0,1
1439,2001,76195,1,2001382,0,2
1439,3001,573789,2,3001409,0,3
1440,1001,11904,0,1001440,0,1
1440,2001,76074,1,2001383,0,2
1440,3001,572792,2,3001410,0,3
1441,1001,12006,0,1001441,0,1
1441,2001,75956,1,2001384,0,2
1441,3001,571780,2,3001411,0,3
1442,1001,12166,0,1001442,0,1
1442,2001,75889,1,2001385,0,2
1442,3001,570767,2,3001412,0,3
1443,1001,12184,0,1001443,0,1
1443,2001,75856,1,2001386,0,2
1443,3001,569774,2,3001413,0,3
1444,1001,12067,0,1001444,0,1
1444,2001,75824,1,2001387,0,2
1444,3001,568810,2,3001414,0,3
1445,1001,12073,0,1001445,0,1
1445,2001,75786,1,2001388,0,2
1445,3001,567875,2,3001415,0,3
1446,1001,12054,0,1001446,0,1
1446,2001,75735,1,2001389,0,2
1446,3001,566961,2,3001416,0,3
1447,1001,11965,0,1001447,0,1
1447,2001,75678,1,2001390,0,2
1447,3001,566069,2,3001417,0,3
1448,1001,12063,0,1001448,0,1
1448,2001,75626,1,2001391,0,2
1448,3001,565199,2,3001418,0,3
1449,1001,12187,0,1001449,0,1
1449,2001,75599,1,2001392,0,2
1449,3001,564358,2,3001419,0,3
1450,1001,12143,0,1001450,0,1
1450,2001,75580,1,2001393,0,2
1450,3001,563538,2,3001420,0,3
1451,1001,12065,0,1001451,0,1
1451,2001,75547,1,2001394,0,2
1451,3001,562740,2,3001421,0,3
1452,1001,11987,0,1001452,0,1
1452,2001,75529,1,2001395,0,2
1452,3001,561986,2,3001422,0,3
1453,1001,11990,0,1001453,0,1
1453,2001,75504,1,2001396,0,2
1453,3001,561254,2,3001423,0,3
1454,1001,12100,0,1001454,0,1
1454,2001,75510,1,2001397,0,2
1454,3001,560566,2,3001424,0,3
1455,1001,12093,0,1001455,0,1
1455,2001,75510,1,2001398,0,2
1455,3001,559915,2,3001425,0,3
1456,1001,12219,0,1001456,0,1
1456,2001,75517,1,2001399,0,2
1456,3001,559309,2,3001426,0,3
1457,1001,12217,0,1001457,0,1
1457,2001,75517,1,2001400,0,2
1457,3001,558739,2,3001427,0,3
1458,1001,12308,0,1001458,0,1
1458,2001,75563,1,2001401,0,2
1458,3001,558213,2,3001428,0,3
1459,1001,12319,0,1001459,0,1
1459,2001,75609,1,2001402,0,2
1459,3001,557732,2,3001429,0,3
1460,1001,12386,0,1001460,0,1
1460,2001,75675,1,2001403,0,2
1460,3001,557310,2,3001430,0,3
1461,1001,12370,0,1001461,0,1
1461,2001,75734,1,2001404,0,2
1461,3001,556939,2,3001431,0,3
1462,1001,12367,0,1001462,0,1
1462,2001,75781,1,2001405,0,2
1462,3001,556598,2,3001432,0,3
1463,1001,12377,0,1001463,0,1
1463,2001,75840,1,2001406,0,2
1463,3001,556294,2,3001433,0,3
1464,1001,12405,0,1001464,0,1
1464,2001,75911,1,2001407,0,2
1464,3001,556042,2,3001434,0,3
1465,1001,12457,0,1001465,0,1
1465,2001,75991,1,2001408,0,2
1465,3001,555834,2,3001435,0,3
1466,1001,12374,0,1001466,0,1
1466,2001,76049,1,2001409,0,2
1466,3001,555664,2,3001436,0,3
1467,1001,12313,0,1001467,0,1
1467,2001,76135,1,2001410,0,2
1467,3001,555553,2,3001437,0,3
1468,1001,12296,0,1001468,0,1
1468,2001,76214,1,2001411,0,2
1468,3001,555493,2,3001438,0,3
1469,1001,12213,0,1001469,0,1
1469,2001,76274,1,2001412,0,2
1469,3001,555478,2,3001439,0,3
1470,1001,12183,0,1001470,0,1
1470,2001,76316,1,2001413,0,2
1470,3001,555508,2,3001440,0,3
1471,1001,12231,0,1001471,0,1
1471,2001,76381,1,2001414,0,2
1471,3001,555582,2,3001441,0,3
1472,1001,12233,0,1001472,0,1
1472,2001,76424,1,2001415,0,2
1472,3001,555693,2,3001442,0,3
1473,1001,12211,0,1001473,0,1
1473,2001,76436,1,2001416,0,2
1473,3001,555826,2,3001443,0,3
1474,1001,12272,0,1001474,0,1
1474,2001,76449,1,2001417,0,2
1474,3001,555966,2,3001444,0,3
1475,1001,12307,0,1001475,0,1
1475,2001,76498,1,2001418,0,2
1475,3001,556128,2,3001445,0,3
1476,1001,12289,0,1001476,0,1
1476,2001,76541,1,2001419,0,2
1476,3001,556305,2,3001446,0,3
1477,1001,12181,0,1001477,0,1
1477,2001,76566,1,2001420,0,2
1477,3001,556504,2,3001447,0,3
1478,1001,12198,0,1001478,0,1
1478,2001,76613,1,2001421,0,2
1478,3001,556725,2,3001448,0,3
1479,1001,12388,0,1001479,0,1
1479,2001,76675,1,2001422,0,2
1479,3001,556975,2,3001449,0,3
1480,1001,12541,0,1001480,0,1
1480,2001,76753,1,2001423,0,2
1480,3001,557247,2,3001450,0,3
1481,1001,12538,0,1001481,0,1
1481,2001,76830,1,2001424,0,2
1481,3001,557549,2,3001451,0,3
1482,1001,12483,0,1001482,0,1
1482,2001,76918,1,2001425,0,2
1482,3001,557872,2,3001452,0,3
1483,1001,12451,0,1001483,0,1
1483,2001,77009,1,2001426,0,2
1483,3001,558218,2,3001453,0,3
1484,1001,12418,0,1001484,0,1
1484,2001,77094,1,2001427,0,2
1484,3001,558600,2,3001454,0,3
1485,1001,12415,0,1001485,0,1
1485,2001,77155,1,2001428,0,2
1485,3001,558989,2,3001455,0,3
1486,1001,12313,0,1001486,0,1
1486,2001,77196,1,2001429,0,2
1486,3001,559386,2,3001456,0,3
1487,1001,12276,0,1001487,0,1
1487,2001,77208,1,2001430,0,2
1487,3001,559789,2,3001457,0,3
1488,1001,12314,0,1001488,0,1
1488,2001,77227,1,2001431,0,2
1488,3001,560192,2,3001458,0,3
1489,1001,12223,0,1001489,0,1
1489,2001,77208,1,2001432,0,2
1489,3001,560580,2,3001459,0,3
1490,1001,12243,0,1001490,0,1
1490,2001,77196,1,2001433,0,2
1490,3001,560953,2,3001460,0,3
1491,1001,12139,0,1001491,0,1
1491,2001,77147,1,2001434,0,2
1491,3001,561304,2,3001461,0,3
1492,1001,12154,0,1001492,0,1
1492,2001,77104,1,2001435,0,2
1492,3001,561625,2,3001462,0,3
1493,1001,12225,0,1001493,0,1
1493,2001,77073,1,2001436,0,2
1493,3001,561932,2,3001463,0,3
1494,1001,12224,0,1001494,0,1
1494,2001,77042,1,2001437,0,2
1494,3001,562209,2,3001464,0,3
1495,1001,12118,0,1001495,0,1
1495,2001,76987,1,2001438,0,2
1495,3001,562464,2,3001465,0,3
1496,1001,12031,0,1001496,0,1
1496,2001,76901,1,2001439,0,2
1496,3001,562675,2,3001466,0,3
1497,1001,12005,0,1001497,0,1
1497,2001,76828,1,2001440,0,2
1497,3001,562864,2,3001467,0,3
1498,1001,12037,0,1001498,0,1
1498,2001,76774,1,2001441,0,2
1498,3001,563010,2,3001468,0,3
1499,1001,12063,0,1001499,0,1
1499,2001,76731,1,2001442,0,2
1499,3001,563134,2,3001469,0,3
1500,1001,12042,0,1001500,0,1
1500,2001,76695,1,2001443,0,2
1500,3001,563228,2,3001470,0,3
1501,1001,11933,0,1001501,0,1
1501,2001,76649,1,2001444,0,2
1501,3001,563308,2,3001471,0,3
1502,1001,11938,0,1001502,0,1
1502,2001,76596,1,2001445,0,2
1502,3001,563359,2,3001472,0,3
1503,1001,11947,0,1001503,0,1
1503,2001,76542,1,2001446,0,2
1503,3001,563388,2,3001473,0,3
1504,1001,12061,0,1001504,0,1
1504,2001,76512,1,2001447,0,2
1504,3001,563403,2,3001474,0,3
1505,1001,12144,0,1001505,0,1
1505,2001,76487,1,2001448,0,2
1505,3001,563417,2,3001475,0,3
1506,1001,12088,0,1001506,0,1
1506,2001,76443,1,2001449,0,2
1506,3001,563403,2,3001476,0,3
1507,1001,12022,0,1001507,0,1
1507,2001,76388,1,2001450,0,2
1507,3001,563367,2,3001477,0,3
1508,1001,12008,0,1001508,0,1
1508,2001,76352,1,2001451,0,2
1508,3001,563316,2,3001478,0,3
1509,1001,11980,0,1001509,0,1
1509,2001,76309,1,2001452,0,2
1509,3001,563243,2,3001479,0,3
1510,1001,11999,0,1001510,0,1
1510,2001,76234,1,2001453,0,2
1510,3001,563141,2,3001480,0,3
1511,1001,12022,0,1001511,0,1
1511,2001,76123,1,2001454,0,2
1511,3001,562996,2,3001481,0,3
1512,1001,11937,0,1001512,0,1
1512,2001,76000,1,2001455,0,2
1512,3001,562799,2,3001482,0,3
1513,1001,11950,0,1001513,0,1
1513,2001,75884,1,2001456,0,2
1513,3001,562552,2,3001483,0,3
1514,1001,11953,0,1001514,0,1
1514,2001,75781,1,2001457,0,2
1514,3001,562268,2,3001484,0,3
1515,1001,12012,0,1001515,0,1
1515,2001,75696,1,2001458,0,2
1515,3001,561940,2,3001485,0,3
1516,1001,11944,0,1001516,0,1
1516,2001,75598,1,2001459,0,2
1516,3001,561576,2,3001486,0,3
1517,1001,12017,0,1001517,0,1
1517,2001,75540,1,2001460,0,2
1517,3001,561182,2,3001487,0,3
1518,1001,12059,0,1001518,0,1
1518,2001,75494,1,2001461,0,2
1518,3001,560780,2,3001488,0,3
1519,1001,12130,0,1001519,0,1
1519,2001,75455,1,2001462,0,2
1519,3001,560363,2,3001489,0,3
1520,1001,12138,0,1001520,0,1
1520,2001,75435,1,2001463,0,2
1520,3001,559939,2,3001490,0,3
1521,1001,12023,0,1001521,0,1
1521,2001,75390,1,2001464,0,2
1521,3001,559514,2,3001491,0,3
1522,1001,12008,0,1001522,0,1
1522,2001,75364,1,2001465,0,2
1522,3001,559097,2,3001492,0,3
1523,1001,11992,0,1001523,0,1
1523,2001,75326,1,2001466,0,2
1523,3001,558672,2,3001493,0,3
1524,1001,12041,0,1001524,0,1
1524,2001,75287,1,2001467,0,2
1524,3001,558254,2,3001494,0,3
1525,1001,11933,0,1001525,0,1
1525,2001,75230,1,2001468,0,2
1525,3001,557822,2,3001495,0,3
1526,1001,11824,0,1001526,0,1
1526,2001,75175,1,2001469,0,2
1526,3001,557397,2,3001496,0,3
1527,1001,11741,0,1001527,0,1
1527,2001,75115,1,2001470,0,2
1527,3001,556972,2,3001497,0,3
1528,1001,11738,0,1001528,0,1
1528,2001,75067,1,2001471,0,2
1528,3001,556554,2,3001498,0,3
1529,1001,11762,0,1001529,0,1
1529,2001,75013,1,2001472,0,2
1529,3001,556143,2,3001499,0,3
1530,1001,11697,0,1001530,0,1
1530,2001,74940,1,2001473,0,2
1530,3001,555718,2,3001500,0,3
1531,1001,11713,0,1001531,0,1
1531,2001,74873,1,2001474,0,2
1531,3001,555286,2,3001501,0,3
1532,1001,11667,0,1001532,0,1
1532,2001,74827,1,2001475,0,2
1532,3001,554853,2,3001502,0,3
1533,1001,11677,0,1001533,0,1
1533,2001,74773,1,2001476,0,2
1533,3001,554421,2,3001503,0,3
1534,1001,11692,0,1001534,0,1
1534,2001,74725,1,2001477,0,2
1534,3001,553995,2,3001504,0,3
1535,1001,11679,0,1001535,0,1
1535,2001,74652,1,2001478,0,2
1535,3001,553555,2,3001505,0,3
1536,1001,11811,0,1001536,0,1
1536,2001,74582,1,2001479,0,2
1536,3001,553100,2,3001506,0,3
1537,1001,11701,0,1001537,0,1
1537,2001,74507,1,2001480,0,2
1537,3001,552645,2,3001507,0,3
1538,1001,11776,0,1001538,0,1
1538,2001,74457,1,2001481,0,2
1538,3001,552190,2,3001508,0,3
1539,1001,11783,0,1001539,0,1
1539,2001,74407,1,2001482,0,2
1539,3001,551728,2,3001509,0,3
1540,1001,11763,0,1001540,0,1
1540,2001,74363,1,2001483,0,2
1540,3001,551265,2,3001510,0,3
1541,1001,11726,0,1001541,0,1
1541,2001,74313,1,2001484,0,2
1541,3001,550809,2,3001511,0,3
1542,1001,11793,0,1001542,0,1
1542,2001,74262,1,2001485,0,2
1542,3001,550369,2,3001512,0,3
1543,1001,11769,0,1001543,0,1
1543,2001,74231,1,2001486,0,2
1543,3001,549951,2,3001513,0,3
1544,1001,11745,0,1001544,0,1
1544,2001,74187,1,2001487,0,2
1544,3001,549547,2,3001514,0,3
1545,1001,11697,0,1001545,0,1
1545,2001,74137,1,2001488,0,2
1545,3001,549159,2,3001515,0,3
1546,1001,11767,0,1001546,0,1
1546,2001,74086,1,2001489,0,2
1546,3001,548777,2,3001516,0,3
1547,1001,11783,0,1001547,0,1
1547,2001,74055,1,2001490,0,2
1547,3001,548418,2,3001517,0,3
1548,1001,11710,0,1001548,0,1
1548,2001,73991,1,2001491,0,2
1548,3001,548052,2,3001518,0,3
1549,1001,11764,0,1001549,0,1
1549,2001,73926,1,2001492,0,2
1549,3001,547678,2,3001519,0,3
1550,1001,11785,0,1001550,0,1
1550,2001,73853,1,2001493,0,2
1550,3001,547298,2,3001520,0,3
1551,1001,11925,0,1001551,0,1
1551,2001,73806,1,2001494,0,2
1551,3001,546916,2,3001521,0,3
1552,1001,11925,0,1001552,0,1
1552,2001,73786,1,2001495,0,2
1552,3001,546535,2,3001522,0,3
1553,1001,12020,0,1001553,0,1
1553,2001,73792,1,2001496,0,2
1553,3001,546161,2,3001523,0,3
1554,1001,11999,0,1001554,0,1
1554,2001,73792,1,2001497,0,2
1554,3001,545801,2,3001524,0,3
1555,1001,11983,0,1001555,0,1
1555,2001,73779,1,2001498,0,2
1555,3001,545442,2,3001525,0,3
1556,1001,11977,0,1001556,0,1
1556,2001,73785,1,2001499,0,2
1556,3001,545103,2,3001526,0,3
1557,1001,11955,0,1001557,0,1
1557,2001,73818,1,2001500,0,2
1557,3001,544780,2,3001527,0,3
1558,1001,11872,0,1001558,0,1
1558,2001,73843,1,2001501,0,2
1558,3001,544478,2,3001528,0,3
1559,1001,11822,0,1001559,0,1
1559,2001,73855,1,2001502,0,2
1559,3001,544191,2,3001529,0,3
1560,1001,11859,0,1001560,0,1
1560,2001,73880,1,2001503,0,2
1560,3001,543919,2,3001530,0,3
1561,1001,11859,0,1001561,0,1
1561,2001,73911,1,2001504,0,2
1561,3001,543675,2,3001531,0,3
1562,1001,11852,0,1001562,0,1
1562,2001,73936,1,2001505,0,2
1562,3001,543454,2,3001532,0,3
1563,1001,11916,0,1001563,0,1
1563,2001,73986,1,2001506,0,2
1563,3001,543255,2,3001533,0,3
1564,1001,11825,0,1001564,0,1
1564,2001,74016,1,2001507,0,2
1564,3001,543071,2,3001534,0,3
1565,1001,11797,0,1001565,0,1
1565,2001,74041,1,2001508,0,2
1565,3001,542909,2,3001535,0,3
1566,1001,11826,0,1001566,0,1
1566,2001,74065,1,2001509,0,2
1566,3001,542768,2,3001536,0,3
1567,1001,11875,0,1001567,0,1
1567,2001,74077,1,2001510,0,2
1567,3001,542650,2,3001537,0,3
1568,1001,12083,0,1001568,0,1
1568,2001,74160,1,2001511,0,2
1568,3001,542569,2,3001538,0,3
1569,1001,12088,0,1001569,0,1
1569,2001,74225,1,2001512,0,2
1569,3001,542510,2,3001539,0,3
1570,1001,12093,0,1001570,0,1
1570,2001,74289,1,2001513,0,2
1570,3001,542481,2,3001540,0,3
1571,1001,12078,0,1001571,0,1
1571,2001,74353,1,2001514,0,2
1571,3001,542481,2,3001541,0,3
1572,1001,12064,0,1001572,0,1
1572,2001,74422,1,2001515,0,2
1572,3001,542510,2,3001542,0,3
1573,1001,12088,0,1001573,0,1
1573,2001,74480,1,2001516,0,2
1573,3001,542562,2,3001543,0,3
1574,1001,12113,0,1001574,0,1
1574,2001,74549,1,2001517,0,2
1574,3001,542636,2,3001544,0,3
1575,1001,12039,0,1001575,0,1
1575,2001,74612,1,2001518,0,2
1575,3001,542739,2,3001545,0,3
1576,1001,12112,0,1001576,0,1
1576,2001,74692,1,2001519,0,2
1576,3001,542872,2,3001546,0,3
1577,1001,12075,0,1001577,0,1
1577,2001,74755,1,2001520,0,2
1577,3001,543027,2,3001547,0,3
1578,1001,12125,0,1001578,0,1
1578,2001,74823,1,2001521,0,2
1578,3001,543212,2,3001548,0,3
1579,1001,12073,0,1001579,0,1
1579,2001,74897,1,2001522,0,2
1579,3001,543426,2,3001549,0,3
1580,1001,12068,0,1001580,0,1
1580,2001,74958,1,2001523,0,2
1580,3001,543669,2,3001550,0,3
1581,1001,12277,0,1001581,0,1
1581,2001,75060,1,2001524,0,2
1581,3001,543957,2,3001551,0,3
1582,1001,12272,0,1001582,0,1
1582,2001,75132,1,2001525,0,2
1582,3001,544274,2,3001552,0,3
1583,1001,12294,0,1001583,0,1
1583,2001,75210,1,2001526,0,2
1583,3001,544612,2,3001553,0,3
1584,1001,12254,0,1001584,0,1
1584,2001,75256,1,2001527,0,2
1584,3001,544958,2,3001554,0,3
1585,1001,12172,0,1001585,0,1
1585,2001,75294,1,2001528,0,2
1585,3001,545319,2,3001555,0,3
1586,1001,12082,0,1001586,0,1
1586,2001,75313,1,2001529,0,2
1586,3001,545679,2,3001556,0,3
1587,1001,12118,0,1001587,0,1
1587,2001,75344,1,2001530,0,2
1587,3001,546046,2,3001557,0,3
1588,1001,12092,0,1001588,0,1
1588,2001,75369,1,2001531,0,2
1588,3001,546421,2,3001558,0,3
1589,1001,12066,0,1001589,0,1
1589,2001,75406,1,2001532,0,2
1589,3001,546788,2,3001559,0,3
1590,1001,12061,0,1001590,0,1
1590,2001,75454,1,2001533,0,2
1590,3001,547169,2,3001560,0,3
1591,1001,11981,0,1001591,0,1
1591,2001,75477,1,2001534,0,2
1591,3001,547543,2,3001561,0,3
1592,1001,11973,0,1001592,0,1
1592,2001,75501,1,2001535,0,2
1592,3001,547917,2,3001562,0,3
1593,1001,11948,0,1001593,0,1
1593,2001,75519,1,2001536,0,2
1593,3001,548290,2,3001563,0,3
1594,1001,11972,0,1001594,0,1
1594,2001,75525,1,2001537,0,2
1594,3001,548656,2,3001564,0,3
1595,1001,11970,0,1001595,0,1
1595,2001,75554,1,2001538,0,2
1595,3001,549022,2,3001565,0,3
1596,1001,11888,0,1001596,0,1
1596,2001,75571,1,2001539,0,2
1596,3001,549380,2,3001566,0,3
1597,1001,11898,0,1001597,0,1
1597,2001,75583,1,2001540,0,2
1597,3001,549738,2,3001567,0,3
1598,1001,11904,0,1001598,0,1
1598,2001,75589,1,2001541,0,2
1598,3001,550096,2,3001568,0,3
1599,1001,11858,0,1001599,0,1
1599,2001,75547,1,2001542,0,2
1599,3001,550417,2,3001569,0,3
1600,1001,11863,0,1001600,0,1
1600,2001,75504,1,2001543,0,2
1600,3001,550723,2,3001570,0,3
1601,1001,11932,0,1001601,0,1
1601,2001,75473,1,2001544,0,2
1601,3001,551000,2,3001571,0,3
1602,1001,11906,0,1001602,0,1
1602,2001,75437,1,2001545,0,2
1602,3001,551255,2,3001572,0,3
1603,1001,11875,0,1001603,0,1
1603,2001,75400,1,2001546,0,2
1603,3001,551481,2,3001573,0,3
1604,1001,11957,0,1001604,0,1
1604,2001,75376,1,2001547,0,2
1604,3001,551692,2,3001574,0,3
1605,1001,11896,0,1001605,0,1
1605,2001,75332,1,2001548,0,2
1605,3001,551881,2,3001575,0,3
1606,1001,11852,0,1001606,0,1
1606,2001,75296,1,2001549,0,2
