1,5001,18121277,4,5000001,0,{},
2,5001,18118295,4,5000002,0,{},
3,5001,18116726,4,5000003,0,{},
4,5001,18115953,4,5000004,0,{},
5,5001,18115536,4,5000005,0,{},
6,5001,18115295,4,5000006,0,{},
1,5001,11287,4,5000001,0,{},
2,5001,11256,4,5000002,0,{},
3,5001,11299,4,5000003,0,{},
4,5001,11311,4,5000004,0,{},
5,5001,11273,4,5000005,0,{},
6,5001,11278,4,5000006,0,{},
7,5001,11309,4,5000007,0,{},
8,5001,11262,4,5000008,0,{},
9,5001,11336,4,5000009,0,{},
10,5001,11330,4,5000010,0,{},
11,5001,11273,4,5000011,0,{},
12,5001,11295,4,5000012,0,{},
13,5001,11301,4,5000013,0,{},
14,5001,11310,4,5000014,0,{},
15,5001,11317,4,5000015,0,{},
16,5001,11312,4,5000016,0,{},
17,5001,11331,4,5000017,0,{},
18,5001,11303,4,5000018,0,{},
19,5001,11334,4,5000019,0,{},
20,5001,11326,4,5000020,0,{},
