value
8558
8480
8478
8513
8465
8543
8466
8468
8494
8474
8542
8492
8662
8581
8563
8513
8552
8528
8607
8611
8622
8511
8480
8455
8497
8453
8422
8384
8459
8545
8611
8538
8539
8583
8516
8630
8723
8776
8676
8708
8793
8764
8768
8751
8755
8817
8788
8806
8805
8768
8763
8853
8936
8991
8968
9114
9144
9138
9149
9128
9216
9112
9108
9090
9042
9122
9095
9158
9072
8970
8891
8855
8952
9047
8964
9052
9060
9219
9269
9256
9258
9259
9200
9164
9176
9219
9205
9131
9125
9189
9209
9117
9174
9214
9193
9136
9062
9040
9097
9052
9022
9026
9009
8969
8887
8917
8889
8911
9005
9064
9042
9097
9056
8961
8961
9014
8972
8930
8919
8842
8803
8825
8845
8793
8824
8791
8778
8795
8818
8788
8831
8887
8898
8925
8902
8919
8889
8911
8850
8908
8938
8975
9016
9049
9012
8983
8973
8943
8798
8798
8798
8823
8813
8813
8813
9038
9036
8954
8905
8909
8921
8909
8919
8927
8922
8817
8819
8810
8840
8830
8856
8767
8663
8578
8624
8642
8637
8632
8644
8683
8664
8664
8740
8794
8753
8731
8693
8705
8715
8692
8743
8701
8747
8724
8682
8649
8651
8679
8649
8682
8712
8764
8797
8741
8733
8734
8803
8853
8792
8829
8814
8817
8795
8759
8737
8746
8724
8724
8724
8786
8803
8818
8786
8778
8763
8798
8794
8803
8802
8803
8880
8895
8886
8882
8872
8892
8969
8971
9038
9008
9008
9032
9083
9144
9125
9088
9061
9118
9118
9062
9030
9124
9152
9202
9213
9260
9213
9188
9190
9255
9320
9375
9387
9313
9435
9371
9386
9452
9459
9417
9452
9417
9478
9426
9484
9561
9592
9636
9781
9712
9917
9824
9975
9913
9838
9780
9790
9725
9828
9930
9898
9836
9873
10024
10127
10064
10058
10146
10086
9910
9915
10014
10008
9821
9835
9783
9760
9873
9836
9689
9698
9687
9729
9780
9799
9857
9777
9825
9799
9792
9762
9770
9697
9701
9774
9826
9843
9833
9821
9910
9947
9975
9918
9794
9760
9749
9757
9810
9683
9649
9725
9814
9790
9831
9828
9771
9796
9779
9860
9861
9835
9890
9865
9808
9800
9814
9875
9857
9873
9810
9823
9763
9735
9748
9768
9775
9738
9763
9745
9820
9825
9864
9974
9944
10024
9955
10013
10107
10126
10081
10068
10095
10029
10065
10125
10019
10034
10024
9905
9910
9927
9934
9927
9871
9967
10018
9991
10006
10093
10111
10067
10156
10221
10212
10307
10240
10273
10255
10282
10296
10296
10296
10376
10422
10487
10487
10446
10392
10488
10425
10377
10507
10503
10549
10577
10526
10564
10652
10653
10653
10718
10757
10784
10870
10808
10868
10748
10816
10729
10822
10910
10813
10789
10808
10706
10731
10758
10793
10716
10714
10717
10763
10838
10721
10774
10753
10822
10782
10800
10919
10966
10963
11039
11042
11080
11028
10864
10775
10801
10586
10570
10592
10572
10634
10691
10667
10723
10730
10895
10891
10830
10702
10720
10582
10660
10742
10805
10735
10737
10784
10836
10920
10920
10920
10971
10944
11008
10973
11025
10956
11131
11131
11239
11218
11344
11427
11435
11466
11597
11518
11499
11458
11492
11652
11644
11689
11720
11790
11813
11901
11738
11756
11822
11672
11723
11691
11775
11813
11726
11699
11748
11734
11751
11854
11797
11699
11655
11655
11539
11565
11551
11432
11413
11427
11543
11535
11457
11466
11360
11326
11355
11342
11315
11299
11319
11138
11231
11205
11284
11343
11401
11467
11477
11489
11462
11420
11318
11169
11307
11333
11392
11353
11326
11295
11312
11277
11270
11247
11188
11065
11109
11009
10894
10888
10816
10907
10828
10927
10965
10849
10783
10818
10923
11071
11135
11172
11217
11172
11281
11235
11212
11290
11312
11468
11464
11466
11493
11487
11413
11652
11671
11692
11686
11579
11768
11781
11788
11788
11688
11634
11669
11615
11579
11629
11623
11694
11786
11781
11748
11673
11684
11736
11622
11589
11468
11473
11449
11424
11483
11497
11600
11680
11765
11802
11778
11910
11909
11899
11823
11766
11828
11902
11994
12019
11975
12102
12074
12087
12218
12258
12239
12187
12254
12230
12339
12337
12403
12418
12434
12392
12407
12407
12407
12499
12496
12630
12630
12592
12657
12756
12679
12634
12737
12828
12749
12692
12635
12493
12373
12536
12607
12710
12692
12575
12517
12563
12468
12384
12461
12585
12524
12583
12529
12713
12764
12680
12802
12816
12741
12858
12824
12724
12663
12576
12595
12629
12444
12418
12484
12402
12143
12147
12192
12356
12361
12299
12256
12235
12278
12350
12251
12261
12344
12353
12276
12196
12132
12173
12118
12187
12224
12320
12318
12058
12090
12101
12096
12096
12096
11975
11924
11912
11932
12044
11926
11836
11873
11885
11851
11887
11907
11826
11947
11953
12061
12126
12116
12073
11843
11804
11857
11823
11802
12023
11983
11989
11922
12031
11968
12063
12106
12165
12246
12198
12231
12276
12226
12203
12319
12294
12157
12052
12006
12001
12051
12058
12045
12042
12112
12091
12087
12122
12138
12208
12169
12155
12168
12148
12288
12309
12357
12348
12372
12397
12372
12381
12374
12353
12412
12385
12296
12268
12191
12163
12168
12034
12026
12039
12055
12022
11983
12042
12064
12247
12279
12233
12256
12219
12337
12338
12331
12359
12293
12250
12139
12081
12100
12085
12047
12111
12168
12172
12175
12071
12079
12039
12191
12219
12236
12237
12238
12158
12211
12132
12276
12245
12315
12309
12254
12335
12323
12409
12413
12305
12304
12282
12301
12315
12392
12312
12267
12377
12414
12474
12509
12590
12606
12606
12792
12784
12792
12711
12737
12748
12705
12754
12874
12856
12917
12911
12977
12890
12921
12955
12971
13026
13024
13020
13033
13089
13146
13213
13238
13247
13295
13294
13314
13300
13435
13456
13300
13305
13191
13268
13317
13383
13401
13264
13378
13394
13384
13456
13542
13527
13633
13608
13604
13621
13507
13365
13224
13183
13200
13103
13143
13139
13232
13091
13085
13060
13083
12936
12963
13065
13025
13005
13026
13035
13035
13027
13061
13001
12958
12844
12764
12762
12777
12855
12967
13016
13040
13041
13039
13055
13193
13203
13260
13165
13257
13216
13101
13144
13115
13197
13246
13346
13409
13416
13372
13383
13373
13378
13279
13199
13175
13050
12982
12982
12982
12926
12943
12964
12959
12883
12810
12860
12923
12819
12971
12985
12922
12820
12868
12967
12996
13049
13058
13077
12966
12981
12920
12905
12957
12863
12856
12953
12954
12947
12824
12854
12882
12771
12635
12616
12636
12621
12642
12607
12548
12617
12564
12523
12551
12472
12331
12228
12263
12289
12272
12285
12324
12239
12229
12062
12110
12069
12115
12177
12210
12092
12111
12066
12082
12164
12095
12054
12092
12087
11894
11883
11913
11957
11904
12006
12166
12184
12067
12073
12054
11965
12063
12187
12143
12065
11987
11990
12100
12093
12219
12217
12308
12319
12386
12370
12367
12377
12405
12457
12374
12313
12296
12213
12183
12231
12233
12211
12272
12307
12289
12181
12198
12388
12541
12538
12483
12451
12418
12415
12313
12276
12314
12223
12243
12139
12154
12225
12224
12118
12031
12005
12037
12063
12042
11933
11938
11947
12061
12144
12088
12022
12008
11980
11999
12022
11937
11950
11953
12012
11944
12017
12059
12130
12138
12023
12008
11992
12041
11933
11824
11741
11738
11762
11697
11713
11667
11677
11692
11679
11811
11701
11776
11783
11763
11726
11793
11769
11745
11697
11767
11783
11710
11764
11785
11925
11925
12020
11999
11983
11977
11955
11872
11822
11859
11859
11852
11916
11825
11797
11826
11875
12083
12088
12093
12078
12064
12088
12113
12039
12112
12075
12125
12073
12068
12277
12272
12294
12254
12172
12082
12118
12092
12066
12061
11981
11973
11948
11972
11970
11888
11898
11904
11858
11863
11932
11906
11875
11957
11896
11852
11875
11954
11921
12020
12017
11913
11914
11920
11919
11922
11948
12026
12069
12185
12174
12144
12069
12055
11969
12025
12084
12012
12096
12104
12063
12217
12262
12312
12179
12099
12105
12125
12094
12094
12094
12252
12346
12346
12315
12365
12425
12425
12414
12537
12537
12643
12622
12592
12688
12756
12697
12779
12716
12914
12826
12817
12882
12770
12767
12753
12841
12851
12755
12797
12758
12839
12868
12736
12815
12958
12847
12789
12735
12659
12572
12571
12563
12610
12651
12591
12546
12632
12582
12502
12561
12567
12570
12529
12713
12790
12791
12794
12735
12778
12752
12736
12722
12692
12666
12541
12531
12482
12643
12680
12633
12636
12587
12737
12664
12767
12759
12798
12781
12792
12850
12839
12879
12857
12775
12718
12725
12793
12879
12802
12919
12812
12812
12831
12762
12800
12808
12818
12851
12817
12852
12810
12793
12731
12713
12713
12709
12677
12723
12675
12665
12654
12676
12731
12817
12768
12695
12684
12713
12660
12685
12737
12684
12721
12664
12603
12538
12543
12531
12550
12515
12524
12543
12561
12618
12556
12541
12580
12653
12683
12717
12696
12757
12767
12760
12702
12755
12776
12796
12864
12830
12824
12792
12804
12774
12841
12814
12886
12953
13078
13114
13147
13157
13200
13244
13309
13331
13274
13297
13276
13177
13244
13265
13192
13106
13095
13158
13203
13178
13192
13192
13192
13159
13173
13170
13170
13270
13231
13106
13084
13006
13018
12988
12984
12893
12941
12953
12909
12922
12958
12936
13040
13005
12978
12901
12921
12972
12954
13020
13020
12925
12955
12987
12991
13007
12956
13022
13082
13137
13119
13132
13145
13145
13106
13134
13160
13230
13211
13225
13163
13083
13100
13135
13152
13155
13156
13218
13183
13226
13325
13303
13296
13293
13351
13327
13265
13347
13348
13352
13318
13366
13358
13352
13373
13373
13373
13426
13418
13467
13532
13550
13549
13577
13601
13606
13557
13582
13649
13596
13643
13605
13605
13588
13613
13561
13615
13558
13535
13527
13486
13549
13538
13574
13516
13477
13444
13454
13490
13448
13441
13453
13509
13420
13453
13436
13482
13532
13513
13470
13349
13355
13345
13287
13304
13314
13404
13403
13427
13397
13441
13461
13460
13438
13467
13505
13588
13601
13618
13640
13596
13621
13666
13753
13788
13782
13781
13771
13779
13820
13803
13821
13833
13743
13722
13651
13659
13707
13663
13664
13694
13818
13794
13794
13729
13650
13651
13591
13476
13405
13454
13476
13508
13493
13574
13615
13658
13664
13631
13610
13705
13632
13580
13588
13669
13696
13795
13824
13885
13897
13860
13877
13867
13975
14030
14049
14113
14106
14127
14180
14179
14232
14165
14195
14109
14136
14089
14037
14146
14199
14173
14226
14150
14200
14299
14288
14166
14254
14230
14309
14384
14391
14407
14447
14423
14479
14488
14547
14722
14666
14683
14579
14607
14700
14639
14651
14654
14785
14814
14829
14809
14845
14874
14747
14738
14761
14666
14741
14720
14554
14649
14718
14672
14675
14683
14509
14393
14416
14385
14349
14380
14398
14398
14398
14516
14692
14721
14721
14688
14753
14727
14723
14705
14680
14662
14792
14895
14886
14792
14691
14674
14482
14494
14574
14663
14705
14755
14773
14810
14870
14889
14829
14688
14621
14569
14513
14542
14538
14586
14626
14674
14636
14742
14656
14736
14848
14817
14874
15044
15121
15167
15203
15206
15196
15319
15417
15340
15379
15477
15577
15561
15770
15771
15692
15423
15423
15423
15569
15710
15786
15796
15812
15660
15632
15526
15722
15693
15694
15726
15875
15833
15869
15828
15928
15872
15780
15898
15931
15940
15769
15596
15628
15571
15540
15540
15458
15460
15528
15430
15347
15458
15430
15473
15439
15474
15498
15577
15639
15753
15755
15742
15761
15760
15656
15551
15508
15521
15593
15466
15402
15597
15784
15526
15515
15417
15336
15459
15477
15493
15481
15610
15521
15568
15599
15731
15748
15764
15775
15806
15885
15671
15651
15687
15715
15708
15835
15847
15990
15888
15849
15816
15858
15919
15741
15677
15734
15746
15705
15589
15611
15574
15566
15487
15478
15471
15074
15012
14907
14903
14907
14729
14704
14677
14734
14814
14808
14767
14598
14767
14771
14735
14621
14516
14441
14488
14247
14214
14144
14094
13934
14066
14151
14267
14224
14502
14236
14571
14731
14690
14700
14640
14349
14303
14081
13903
13834
13634
13632
13731
13682
13579
13639
13752
13625
13507
13404
13424
13184
12843
12810
12596
12460
12526
12770
13035
12757
12822
12820
12870
12770
12756
12891
12747
12530
12525
12675
12660
12653
12634
12542
12602
12773
12811
12935
12900
12727
12608
12697
12623
12620
12665
12854
12838
12925
13215
13340
13510
13690
14059
14616
13940
13970
13978
14005
14005
14005
14270
14098
13917
13917
13866
13582
13332
13595
13617
13684
13394
13262
13173
13085
13270
13182
12930
12910
12984
12795
12990
13174
13260
13111
12816
12760
12849
12818
12829
12796
13008
12967
12938
12833
12823
12765
12634
12596
12705
12591
12798
12763
12795
12782
12644
12596
12615
12555
12555
12658
12565
12783
12786
12782
12905
13042
12942
13130
13671
13549
13558
13507
13494
13607
13295
13193
13308
13246
13392
13425
13496
13255
13231
13273
13273
13273
13276
13173
13196
13058
12966
12932
12947
13050
13232
13125
12992
13266
13275
13275
13223
13403
13322
13363
13425
13574
13683
13623
13563
13518
13494
13612
13690
13771
13972
14010
13908
13901
13856
14098
14220
14238
14207
14095
14177
13866
13959
14102
13969
14004
13850
13890
13840
13920
13932
13858
13978
14029
13940
14096
14058
14134
14096
14049
14009
13897
14019
13901
13990
13901
13975
13991
14089
14130
14090
14217
14223
14191
14229
14227
14269
14229
14104
14053
14138
14303
14384
14410
14370
14357
14202
14166
14170
14293
14294
14072
14101
14112
14243
14330
14323
14324
14270
14268
14364
14272
14314
14220
14335
14262
14330
14473
14522
14545
14594
14561
14611
14671
14712
14705
14658
14780
14783
14768
14670
14650
14549
14643
14539
14537
14616
14722
14694
14763
14750
14765
14864
14881
14864
14869
14918
14971
14921
15000
15020
15019
14874
14785
14788
14800
14772
14658
14761
14867
14862
14984
14966
15037
14922
14868
14965
14875
14957
14863
14815
14968
14969
15083
15071
14918
15023
15074
15090
15120
15068
14787
14774
14768
14730
14757
14647
14541
14560
14343
14337
14368
14279
14276
14398
14398
14405
14433
14338
14406
14406
14389
14442
14350
14304
14273
14528
14481
14563
14486
14374
14369
14279
14132
14064
14135
14151
14085
14072
13999
13966
13913
13937
13984
13847
13691
13675
13760
13740
13718
13572
13607
13649
13726
13567
13519
13626
13577
13547
13489
13570
13525
13548
13641
13668
13582
13662
13557
13610
13657
13765
13705
13723
13756
13660
13548
13471
13519
13338
13356
13353
13471
13482
13479
13468
13468
13468
13396
13340
13296
13384
13585
13583
13615
13544
13535
13432
13486
13373
13339
13311
13321
13290
13245
13256
13315
13238
13089
12924
12727
12746
12969
12698
12686
12587
12492
12349
12428
12270
12334
12497
12360
12223
12309
12255
12384
12307
12155
12218
12268
12060
11959
11942
12010
12045
12127
12249
12258
12277
12363
12372
12391
12258
12271
12262
12294
12339
12198
12271
12328
12548
12531
12579
12567
12660
12637
12572
12569
12703
12828
13000
12957
12844
12817
12850
12897
12931
13033
12992
13069
13028
13073
13221
13206
13184
13176
13253
13133
13016
12790
12799
12820
12860
12880
12836
12711
12704
12611
12613
12693
12713
12700
12680
12800
12818
12834
12874
12744
12697
12715
12725
12801
12850
12989
13078
13060
13074
13120
13364
13323
13412
13477
13460
13611
13648
13726
13705
13780
13856
13970
13874
13936
13833
13958
14101
14089
13896
13859
13861
14016
13934
14031
13912
13803
13857
13857
13926
14018
14014
14244
14084
13917
13945
13770
13700
13711
13626
13612
13481
13647
13674
13647
13496
13339
13321
13225
13146
12998
13115
13155
13246
13280
13363
13200
13214
13244
13267
13435
13360
13238
13260
13147
13155
13112
13064
13099
13136
13195
13136
13280
13362
13348
13421
13213
13091
12961
12903
12948
12973
13199
13349
13311
13371
13506
13472
13521
13571
13596
13681
13716
13710
13692
13755
13803
13745
13631
13553
13635
13647
13604
13524
13440
13510
13510
13560
13627
13668
13667
13731
13773
13762
13834
13825
13809
13850
13957
14028
13898
13928
13817
13773
13948
13884
13951
14004
14130
14194
14211
14136
14128
14115
14032
14066
14090
14207
14141
14240
14166
14300
14283
14401
14434
14470
14493
14401
14450
14275
14302
14515
14584
14584
14584
14617
14668
14794
14860
14837
14780
14882
14814
14501
14397
14358
14357
14153
14280
14143
14171
14227
14265
14237
14020
14089
14069
14168
14265
14272
14385
14408
14460
14488
14596
14652
14608
14614
14486
14354
14448
14292
14088
14270
14235
14373
14397
14212
14220
14205
14261
14425
14453
14488
14500
14461
14318
14247
14242
14056
13975
14073
14202
14146
14045
14160
14207
14222
14391
14380
14471
14446
14260
14260
14415
14170
14300
14229
14155
14225
14267
14367
14143
14250
14309
14360
14477
14369
14385
14413
14462
14433
14424
14402
14487
14402
14450
14285
14255
14126
14099
14036
14044
13817
13656
13645
13729
13795
13760
13641
13710
13636
13448
13430
13500
13579
13631
13615
13503
13327
13181
13337
13269
13434
13593
13607
13766
13727
13807
13776
13676
13828
13807
13798
13856
13918
13927
14038
14160
14001
13627
13809
13773
13773
13742
13788
13633
13616
13650
13659
13532
13484
13480
13576
13458
13535
13387
13373
13229
13348
13336
13418
13492
13511
13442
13394
13377
13410
13384
13251
13181
12993
13019
13064
13039
13074
13054
13047
13057
13057
13069
13074
12889
12939
12935
13014
12948
12832
12776
12728
12808
12718
12736
12771
12669
12790
12831
12911
12902
13017
13003
12942
13145
13145
13110
13176
13175
13094
13160
13042
13113
13274
13288
13189
13254
13169
13092
12982
13159
13266
13222
13230
13300
13412
13388
13454
13443
13312
13217
13220
13153
13120
13242
13191
13119
13057
13062
13057
13116
13150
13198
13225
13167
13242
13276
13333
13337
13272
13356
13319
13315
13142
13068
13068
13068
13114
13131
13153
13148
13024
13132
13093
13086
13192
13131
13161
13206
13215
13229
13214
13214
13131
13123
13132
13033
13025
12950
12961
12944
12863
12843
12738
12682
12721
12750
12768
12659
12557
12546
12566
12523
12438
12403
12322
12437
12429
12485
12595
12468
12544
12492
12534
12551
12596
12618
12619
12704
12670
12539
12488
12475
12478
12418
12590
12593
12575
12560
12426
12377
12293
12285
12260
12178
12185
12177
12281
12234
12287
12200
12105
12089
12134
12260
12317
12246
12284
12298
12346
12245
12379
12436
12336
12301
12262
12339
12352
12276
12279
12337
12300
12428
12448
12552
12507
12530
12548
12545
12544
12611
12568
12579
12578
12638
12706
12776
12787
12896
12910
13095
13086
13054
13002
12954
12988
12916
12932
12845
12874
12930
12877
12930
12904
12951
13002
12958
12953
12889
12918
12970
12971
13046
13120
13118
13035
13063
13005
12942
12993
12908
12898
12962
12993
12975
12850
12777
12800
12746
12736
12694
12735
12696
12726
12756
12745
12762
12809
12805
12893
12909
12964
12961
12891
12994
12986
13057
13092
13065
13072
12905
12930
12993
13040
13077
13081
13160
13178
13302
13246
13209
13218
13218
13218
13266
13183
13194
13194
13262
13102
13012
13039
13086
13056
13113
13274
13341
13327
13277
13368
13324
13323
13317
13330
13349
13469
13444
13433
13541
13550
13644
13552
13537
13517
13546
13374
13391
13438
13480
13327
13325
13352
13349
13370
13186
13186
13304
13077
13097
13129
13000
13007
13034
13035
13010
13090
12994
13053
12981
12937
13086
12929
12944
12945
12910
12948
12935
12861
12768
12805
12805
12805
12840
12828
12818
12944
13023
13040
13086
13119
13052
13081
13129
13129
13045
13115
13037
12990
13006
13080
12999
13113
13072
13072
13191
13114
13107
13107
13135
13142
12988
12973
12977
12864
12890
12869
12853
12866
12923
12888
12939
12939
12938
12952
12944
13006
13008
13092
13067
13118
13260
13209
13273
13277
13315
13303
13337
13374
13406
13200
13180
13086
13134
13024
13032
13080
13037
13017
12959
12984
12883
12850
12857
12813
13044
13034
13012
13118
13136
13093
13123
13166
13180
13246
13202
13260
13270
13284
13275
13236
13203
13257
13280
13305
13360
13373
13280
13290
13243
13297
13340
13344
13392
13384
13323
13355
13361
13338
13347
13266
13235
13207
13172
13171
13202
13117
13194
13240
13268
13290
13295
13357
13356
13352
13545
13514
13508
13473
13504
13499
13537
13505
13554
13515
13594
13593
13572
13576
13515
13532
13566
13564
13493
13561
13662
13684
13667
13674
13752
13805
13777
13784
13768
13755
13641
13505
13506
13494
13517
13365
13431
13394
13432
13415
13436
13460
13517
13502
13527
13472
13518
13514
13547
13596
13592
13611
13536
13578
13592
13594
13661
13722
13750
13767
13775
13727
13776
13749
13749
13667
13655
13702
13684
13684
13684
13814
13783
13791
13791
13658
13634
13602
13641
13594
13612
13587
13654
13667
13606
13597
13584
13566
13526
13566
13639
13687
13658
13649
13608
13574
13516
13498
13519
13543
13495
13574
13638
13676
13573
13675
13707
13699
13731
13745
13706
13707
13735
13754
13726
13656
13813
13768
13768
13732
13745
13894
13881
13850
13887
13942
13884
13906
13902
13913
13762
13780
13774
13789
13791
13758
13759
13788
13790
13795
13771
13700
13723
13774
13794
13867
13872
13827
13803
13840
13855
13855
13855
13817
13834
13820
13831
13861
13826
13850
13850
13862
13874
13945
13927
13953
13781
13765
13703
13719
13659
13696
13715
13702
13676
13668
13630
13635
13638
13608
13612
13607
13611
13645
13627
13567
13642
13608
13547
13547
13528
13534
13532
13568
13563
13620
13588
13596
13618
13615
13606
13620
13658
13688
13656
13646
13588
13592
13589
13603
13604
13595
13627
13613
13532
13525
13525
13518
13481
13465
13472
13440
13433
13429
13401
13379
13395
13422
13382
13345
13368
13388
13386
13346
13360
13373
13388
13383
13354
13284
13262
13267
13200
13192
13177
13178
13188
13133
13115
13151
13015
12948
12947
12902
12929
12928
12931
12911
12949
12956
12872
12852
12845
12892
12826
12712
12732
12701
12583
12603
12631
12616
12565
12607
12645
12763
12638
12679
12646
12666
12749
12823
12773
12762
12693
12669
12659
12679
12748
12737
12598
12524
12493
12514
12480
12517
12393
12486
12424
12467
12456
12436
12496
12514
12535
12539
12422
12410
12424
12475
12480
12483
12469
12424
12331
12311
12362
12258
12369
12392
12428
12450
12426
12537
12448
12285
12279
12259
12213
12219
12219
12219
12197
12160
12141
12141
12043
11915
11914
11831
11768
11813
11804
11782
11775
11708
11588
11605
11579
11593
11618
11198
11244
11306
11344
11315
11305
11310
11376
11446
11410
11447
11275
11297
11314
11328
11381
11408
11415
11372
11387
11298
11298
11328
11346
11317
11240
11227
11168
11124
11069
10963
10860
10738
10578
10613
10572
10557
10635
10592
10677
10776
10912
10950
10985
10973
10856
10845
10759
10755
10830
10830
10830
10847
10862
10774
10570
10552
10564
10579
10711
10814
10723
10700
10743
10772
10824
10822
10927
11002
11215
11215
11152
11117
11230
11305
11221
11142
11239
11221
11419
11328
11389
11180
11118
11133
11164
10978
10926
10863
10896
10970
10944
11029
11134
11317
11218
11162
11249
11279
11232
11220
11218
11215
11279
11404
11299
11345
11204
11213
11206
11202
11133
11189
11100
11066
11096
11008
10931
11024
11054
11185
11049
11031
11009
10867
10889
10852
10867
10902
10999
10939
11058
11025
11030
10955
10967
10951
10973
10883
10885
10941
10960
11055
11155
11109
11171
11100
11060
11041
11183
11281
11497
11506
11402
11284
11268
11215
11236
11255
11229
11138
11146
11162
11139
11185
11268
11305
11320
11228
11312
11419
11250
11155
11150
11241
11151
11170
11204
11203
11153
11160
11236
11224
11266
11254
11362
11373
11374
11410
11439
11360
11333
11373
11354
11313
11084
11011
11061
11085
10930
11017
11032
10976
10935
10883
10864
10776
10711
10716
10726
10764
10723
10670
10666
10687
10688
10631
10651
10586
10612
10580
10579
10600
10612
10671
10902
10809
10875
10941
10943
10950
10983
10990
10933
10841
10836
10870
10952
10916
10947
10947
10962
10952
10926
10887
10887
10898
10746
10742
10868
10861
10888
10836
10816
10893
10914
10892
10868
10907
10893
10808
10815
10837
10888
10903
10920
10884
10919
10933
11206
11202
11101
11236
11257
11347
11275
11180
11166
11136
11084
11096
11026
11002
10981
11027
11006
10888
10872
10856
10901
10970
10953
11028
10973
10857
11090
11119
11109
11064
11311
11279
11271
11212
11171
11154
11154
11154
11194
11324
11385
11432
11380
11367
11336
11364
11363
11390
11396
11298
11252
11284
11306
11343
11379
11355
11263
11264
11287
11303
11358
11403
11493
11569
11505
11439
11427
11395
11375
11409
11389
11348
11324
11318
11279
11197
11219
11215
11168
11146
11168
11168
11139
11154
11174
11188
11154
11349
11348
11378
11343
11304
11268
11225
11230
11174
11254
11332
11314
11283
11389
11066
10998
11073
11090
11102
11135
11138
11146
11069
11080
11070
11049
11092
11072
11157
11128
11053
11035
11013
11015
11014
10982
10997
10991
11090
11113
11164
11193
11200
11136
11156
11087
11078
11184
11153
11158
11180
11295
11276
11321
11326
11306
11339
11268
11290
11290
11170
11168
11132
11146
11193
11156
11159
11237
11296
11268
11226
11247
11218
11254
11226
11165
11184
11150
11238
11214
11262
11220
11225
11221
11161
11236
11161
11211
11185
11140
11160
11079
11020
11038
11002
10994
10993
10979
10980
10886
10891
10872
10925
10927
10922
10946
11025
11095
11064
11093
11062
11038
11022
10895
10904
10777
10765
10702
10717
10629
10631
10617
10602
10548
10592
10588
10576
10635
10627
10642
10702
10734
10730
10762
10559
10596
10610
10644
10419
10439
10422
10364
10421
10444
10446
10446
10445
10401
10453
10541
10465
10385
10437
10501
10589
10516
10567
10503
10679
10661
10594
10684
10664
10668
10632
10715
10748
10743
10700
10681
10630
10755
10790
10808
10741
10712
10675
10665
10692
10629
10629
10623
10555
10652
10650
10616
10537
10513
10573
10609
10587
10597
10533
10514
10565
10592
10576
10556
10551
10606
10663
10631
10622
10726
10737
10752
10802
10807
10786
10805
10889
10859
10748
10737
10691
10661
10651
10678
10666
10630
10578
10616
10605
10630
10630
10630
10682
10725
10745
10698
10848
10891
10893
10881
10930
10930
10915
10919
10927
10961
10938
10888
10882
10860
10876
10972
11059
11117
11129
11179
11243
11215
11193
11214
11196
11188
11173
11221
11219
11217
11249
11258
11217
11229
11176
11221
11217
11203
11166
11167
11199
11156
11147
11169
11173
11187
11278
11375
11413
11412
11369
11353
11329
11385
11412
11387
11405
11449
11417
11415
11462
11555
11533
11485
11642
11648
11694
11644
11694
11729
11727
11812
11829
11860
11868
11797
11814
11731
11732
11765
11797
11744
11710
11697
11740
11761
11771
11799
11806
11808
11925
12048
11916
11825
11920
11905
11890
11931
11971
12060
11997
11933
11979
11885
11963
11948
11972
12007
11905
11961
11867
11787
11741
11778
11806
11744
11753
11787
11742
11707
11746
11797
11830
11856
11810
11803
11759
11749
11834
11818
11740
11761
11785
11753
11605
11612
11638
11612
11645
11657
11590
11562
11590
11630
11654
11656
11745
11840
11771
11795
